"","GO0008509_anion_transmembrane_transporter_activity"
"Q9UPS8_IDR_1_35",0.258074902261675
"Q9UPS8_IDR_201_707",0.373776901309472
"Q9UPS8_IDR_835_917",0.368148196428853
"Q9UPT5_IDR_210_323",1
"Q9UPW0_IDR_519_611",0.333032784989276
"Q9UPW5_IDR_1149_1226",0.461591853347313
"Q9UPW5_IDR_349_617",0.538408146652687
"Q9UPW6_IDR_1_55",0.188092161890097
"Q9UPW6_IDR_187_223",0.192581347269993
"Q9UPW6_IDR_231_537",0.194051624113698
"Q9UPW6_IDR_550_618",0.201623802272866
"Q9UPW6_IDR_666_733",0.223651064453345
"Q9UPW8_IDR_150_448",1
"Q9UPX0_IDR_750_1349",1
"Q9UQ16_IDR_498_594",0.339121265556074
"Q9UQ16_IDR_598_651",0.353133972950155
"Q9UQ16_IDR_749_869",0.307744761493771
"Q9UQ35_IDR_1_2752",1
"Q9UQ53_IDR_1_32",1
"Q9UQ80_IDR_361_394",1
"Q9UQ84_IDR_339_785",1
"Q9UQ88_IDR_1_407",1
"Q9UQ90_IDR_1_159",0.496906538221712
"Q9UQB3_IDR_1_543",0.330093534893937
"Q9UQ90_IDR_765_795",0.503093461778288
"Q9UQB3_IDR_1040_1155",0.32925491752437
"Q9UQB3_IDR_784_827",0.340651547581693
"Q9UQB8_IDR_128_196",0.250778700978996
"Q9UQB8_IDR_249_395",0.260437485564078
"Q9UQB8_IDR_433_517",0.245920639313564
"Q9UQB8_IDR_522_552",0.242863174143361
"Q9UQB9_IDR_1_34",1
"Q9UQC2_IDR_120_640",1
"Q9UQD0_IDR_31_62",0.249010961858382
"Q9Y210_IDR_792_850",0.507785174807911
"Q9Y215_IDR_56_348",1
"Q9Y216_IDR_547_660",1
"Q9Y217_IDR_540_601",1
"Q9Y219_IDR_1107_1214",1
"Q9Y222_IDR_1_130",0.208220135540264
"Q9Y222_IDR_414_491",0.191401980659504
"Q9Y222_IDR_515_571",0.201955465360076
"Q9Y222_IDR_575_690",0.20155077054832
"Q9Y222_IDR_710_760",0.196871647891835
"Q9Y226_IDR_513_551",1
"Q9Y228_IDR_1_201",0.310035452015128
"Q9Y228_IDR_203_233",0.344960763999067
"Q9Y228_IDR_331_551",0.345003783985806
"Q9Y231_IDR_1_60",1
"Q9Y232_IDR_115_295",0.331726100046103
"Q9Y232_IDR_1_57",0.341316572429573
"Q9Y232_IDR_298_336",0.326957327524324
"Q9Y237_IDR_1_35",1
"Q9Y238_IDR_1_80",0.320578235724585
"Q9Y266_IDR_71_165",1
"Q9Y272_IDR_200_245",1
"Q9Y275_IDR_1_150",1
"Q9Y278_IDR_1_109",1
"Q9Y283_IDR_586_912",1
"Q9Y286_IDR_378_432",1
"Q9Y287_IDR_5_52",1
"Q9Y289_IDR_578_635",1
"Q9Y294_IDR_156_204",1
"Q9Y297_IDR_1_125",1
"Q9Y2A4_IDR_48_121",1
"Q9Y2A9_IDR_1_69",1
"Q9Y2B1_IDR_33_65",1
"Q9Y2B2_IDR_1_38",1
"Q9Y2B4_IDR_85_181",1
"Q9Y2B5_IDR_301_377",0.512688910219028
"Q9Y2B5_IDR_87_149",0.487311089780972
"Q9Y2B9_IDR_1_76",1
"Q9Y2C2_IDR_1_68",1
"Q9Y2C4_IDR_1_57",1
"Q9Y2G1_IDR_711_760",0.343799775505172
"Q9Y2G1_IDR_843_1007",0.315144527754754
"Q9Y2G3_IDR_439_476",1
"Q9Y2G4_IDR_266_387",0.502095692866775
"Q9Y2G4_IDR_516_660",0.497904307133225
"Q9Y2G7_IDR_62_166",1
"Q9Y2G8_IDR_560_596",0.512198686686037
"Q9Y2G8_IDR_718_749",0.487801313313963
"Q9Y2G9_IDR_160_197",0.33161010052911
"Q9Y2G9_IDR_616_677",0.334242419629475
"Q9Y2J0_IDR_165_391",1
"Q9Y2J2_IDR_1_102",0.503021214174158
"Q9Y2J2_IDR_409_1087",0.496978785825842
"Q9Y2J4_IDR_1_431",0.538411371365669
"Q9Y2J4_IDR_468_770",0.461588628634331
"Q9Y2K2_IDR_1_57",0.28817761852661
"Q9Y2K1_IDR_114_344",0.471705375185158
"Q9Y2K1_IDR_348_413",0.528294624814842
"Q9Y2K2_IDR_319_349",0.398976574010081
"Q9Y2K2_IDR_389_1288",0.312845807463309
"Q9Y2Q0_IDR_1100_1130",0.49150667204862
"Q9Y2Q9_IDR_1_75",1
"Q9Y2S6_IDR_1_64",1
"Q9Y2T4_IDR_370_405",1
"Q9Y2T5_IDR_1_32",1
"Q9Y2T7_IDR_153_364",0.482867107934474
"Q9Y2T7_IDR_1_85",0.517132892065526
"Q9Y2U2_IDR_272_307",1
"Q9Y2U8_IDR_1_501",1
"Q9Y385_IDR_164_284",1
"Q9Y388_IDR_117_322",1
"Q9Y397_IDR_297_364",1
"Q9Y399_IDR_1_61",1
"Q9Y3A0_IDR_1_34",1
"Q9Y3A2_IDR_1_36",1
"Q9Y3B8_IDR_1_39",1
"Q9Y3B9_IDR_1_89",1
"Q9Y3C0_IDR_72_130",1
"Q9Y3C1_IDR_1_33",0.474194875984347
"Q9Y3R0_IDR_1088_1128",0.208310908196151
"Q9Y3R0_IDR_933_993",0.187415940255643
"Q9Y3R5_IDR_1031_1215",0.310258349320888
"Q9Y3R5_IDR_1849_1892",0.333680740751793
"Q9Y3R5_IDR_545_683",0.356060909927319
"Q9Y3S1_IDR_1316_2297",0.238717362368166
"Q9Y3S1_IDR_1_47",0.268723805377414
"Q9Y3S1_IDR_50_184",0.246820955281542
"Q9Y3S1_IDR_544_1314",0.245737876972878
"Q9Y3S2_IDR_199_307",1
"A0A024RBG1_IDR_148_181",1
"A0A075B6I1_IDR_3_33",1
"A0A087WVF3_IDR_354_449",1
"A0A087WWA1_IDR_1_70",1
"A0A087WXM9_IDR_1_324",1
"A0A087WXS9_IDR_353_449",1
"A0A087X179_IDR_353_449",1
"A0A087X1G2_IDR_352_447",1
"A0A096LP49_IDR_1_1017",1
"A0A0A6YYL3_IDR_1_90",0.484014509661363
"A0A0A6YYL3_IDR_325_492",0.515985490338637
"A0A0B4J2D5_IDR_1_40",1
"A0A0B4J2F2_IDR_350_755",1
"A0A1B0GTU1_IDR_70_781",1
"A0A1B0GTW7_IDR_1_57",1
"A0A1B0GTZ2_IDR_1_166",0.532172576555655
"A0A1B0GTZ2_IDR_225_276",0.467827423444345
"A0A1B0GV90_IDR_1_55",1
"A0A1B0GVG4_IDR_161_234",1
"A0A1B0GVG6_IDR_1_74",0.512194689783497
"A0A1B0GVG6_IDR_91_124",0.487805310216503
"A0A1B0GVH6_IDR_107_147",1
"A0A1B0GVH7_IDR_208_265",1
"A0A1B0GVM6_IDR_1_53",0.476583563923255
"A0A1B0GVM6_IDR_56_89",0.523416436076745
"A0A1B0GVN3_IDR_26_67",1
"A0A1B0GVQ3_IDR_1_168",1
"A0A1B0GVS7_IDR_1_102",1
"A0AUZ9_IDR_86_384",0.249933682573134
"Q6ZMI3_IDR_137_297",0.491047760135078
"Q6ZMI3_IDR_58_107",0.508952239864922
"Q6ZMJ2_IDR_1_121",0.524050220633364
"Q6ZMJ2_IDR_291_384",0.475949779366636
"Q6ZMJ4_IDR_185_242",1
"Q6ZMK1_IDR_1_60",1
"Q6ZMN7_IDR_318_354",0.522734759149805
"Q6ZMN7_IDR_490_1003",0.477265240850195
"Q6ZMN8_IDR_1_115",1
"Q6ZMP0_IDR_1_287",0.455806943646656
"Q6ZMP0_IDR_534_616",0.544193056353344
"Q6ZMQ8_IDR_1253_1297",0.33661265642068
"Q6ZMQ8_IDR_415_531",0.363426647187715
"Q6ZMQ8_IDR_536_1190",0.299960696391605
"Q6ZMS7_IDR_1_38",0.506541916000939
"Q6ZMS7_IDR_183_281",0.493458083999061
"Q6ZMT1_IDR_1_290",1
"Q6ZMT4_IDR_1_35",0.484522899044505
"Q6ZN04_IDR_382_514",0.286113703062498
"Q6ZN06_IDR_1_214",1
"Q6ZN08_IDR_58_143",1
"Q6ZN11_IDR_61_189",1
"Q6ZN16_IDR_1126_1239",0.41253368668324
"Q6ZN16_IDR_1_57",0.279792986234456
"Q6ZN16_IDR_911_1007",0.307673327082304
"Q6ZN17_IDR_103_250",1
"Q6ZN18_IDR_1_257",0.478117236102533
"Q6ZN18_IDR_351_397",0.521882763897467
"Q6ZNJ1_IDR_1298_1436",0.523148889097597
"Q6ZNJ1_IDR_1858_1915",0.476851110902403
"Q6ZNL6_IDR_1_890",1
"Q6ZNM6_IDR_1_53",0.501892283702614
"Q6ZNM6_IDR_55_116",0.498107716297386
"Q6ZNR0_IDR_1_87",1
"Q6ZP65_IDR_1_160",0.335489598316924
"Q6ZP65_IDR_269_463",0.347625126885573
"Q6ZP65_IDR_508_573",0.316885274797504
"Q6ZPD9_IDR_1_38",1
"Q6ZRS2_IDR_1314_1893",0.150364912222125
"Q6ZRS2_IDR_2213_2316",0.203695541958762
"Q6ZRS2_IDR_2323_3230",0.151129983088702
"Q6ZRS2_IDR_953_1312",0.15309574027681
"Q6ZRS4_IDR_1_136",0.449969711554578
"Q6ZRS4_IDR_221_1044",0.550030288445422
"Q6ZRT6_IDR_147_265",0.516193981003336
"Q6ZRT6_IDR_1_53",0.483806018996664
"Q6ZRV2_IDR_285_1179",1
"Q6ZS10_IDR_1_214",1
"Q6ZSY5_IDR_1_32",0.252142754052343
"Q6ZSY5_IDR_207_237",0.25105937360831
"Q6ZSY5_IDR_290_528",0.245750100281464
"Q6ZSY5_IDR_63_102",0.251047772057883
"Q6ZSZ5_IDR_1104_1360",0.238220514623823
"Q6ZSZ5_IDR_1_402",0.232119190557304
"Q6ZSZ5_IDR_892_992",0.273675813149668
"Q6ZSZ5_IDR_997_1044",0.255984481669204
"Q6ZSZ6_IDR_1_889",1
"Q6ZT07_IDR_408_456",0.319893078788136
"Q6ZU64_IDR_1564_1597",0.346190961009781
"Q6ZU64_IDR_1715_1829",0.324691127872734
"Q6ZU64_IDR_97_136",0.329117911117485
"Q6ZU65_IDR_19_123",0.234590512590053
"Q6ZU65_IDR_249_443",0.264592964487872
"Q6ZU65_IDR_570_600",0.277167306598165
"Q6ZU67_IDR_1_322",1
"Q6ZU65_IDR_665_1347",0.22364921632391
"Q6ZU69_IDR_308_372",0.342407233492948
"Q6ZU69_IDR_32_294",0.348486154391269
"Q6ZUJ8_IDR_634_805",0.288723005564899
"Q6ZUK4_IDR_313_368",1
"Q6ZUM4_IDR_325_388",0.25647927598355
"Q6ZUM4_IDR_446_494",0.260201794759939
"Q6ZUM4_IDR_617_665",0.249916683733931
"Q6ZUM4_IDR_70_259",0.233402245522581
"Q6ZUS5_IDR_245_278",1
"Q6ZUT1_IDR_110_292",0.459248908627419
"Q6ZUT1_IDR_33_96",0.540751091372581
"Q6ZUT3_IDR_315_714",1
"Q6ZUT9_IDR_1052_1089",0.189018365817343
"Q6ZUT9_IDR_140_177",0.198496380490944
"Q6ZUT9_IDR_410_442",0.20556156924849
"Q6ZUT9_IDR_602_728",0.210722416526558
"Q6ZUT9_IDR_811_850",0.196201267916665
"Q6ZUU3_IDR_1_132",1
"Q6ZUX3_IDR_26_478",1
"Q6ZV29_IDR_1247_1317",0.362120818447764
"Q6ZV29_IDR_1_95",0.300414225626223
"Q6ZV29_IDR_303_448",0.337464955926013
"Q6ZVM7_IDR_466_507",0.319957346623817
"Q6ZVT0_IDR_1_153",0.507556240349925
"Q6ZVT0_IDR_570_673",0.492443759650075
"Q6ZVX7_IDR_1_50",1
"A0AV02_IDR_412_579",1
"A0AVI2_IDR_129_159",1
"A0AVK6_IDR_1_56",0.238003312058022
"A0AVK6_IDR_212_263",0.264258909149626
"A0AVK6_IDR_351_867",0.239099000736332
"A0AVK6_IDR_69_110",0.25863877805602
"A0AVT1_IDR_1_38",1
"A0FGR9_IDR_1_49",0.51318329198506
"A0FGR9_IDR_589_736",0.48681670801494
"A1L443_IDR_407_756",0.322332341377867
"A1L453_IDR_1_47",1
"A1L4H1_IDR_911_942",0.529677294477709
"A1L4H1_IDR_951_1468",0.470322705522291
"A1L4K1_IDR_29_158",1
"A1L4L8_IDR_1_44",1
"A1X283_IDR_284_364",0.539244898964816
"A1X283_IDR_428_849",0.460755101035184
"A2RUB6_IDR_914_948",0.485151259551531
"A2RUS2_IDR_434_510",1
"A2VCK2_IDR_216_349",1
"A2VDJ0_IDR_891_1386",1
"A3KMH1_IDR_1543_1588",1
"A3KN83_IDR_1_238",0.541873312645727
"A3KN83_IDR_682_840",0.458126687354273
"A4D0V7_IDR_517_560",1
"A4D126_IDR_1_42",1
"A4D263_IDR_1_209",0.330534232397973
"A4D263_IDR_211_245",0.339564872885125
"A4D263_IDR_379_415",0.329900894716902
"A4D2H0_IDR_278_319",0.491549770951177
"A4D2H0_IDR_330_675",0.508450229048823
"A4D2P6_IDR_212_277",0.50542180408053
"A4D2P6_IDR_469_831",0.49457819591947
"A4FU01_IDR_1_39",1
"A4FU28_IDR_240_271",0.253891652389334
"A4FU28_IDR_278_331",0.257633741607495
"A4FU28_IDR_333_469",0.240180365866936
"A4FU28_IDR_474_698",0.248294240136235
"A5YKK6_IDR_1307_1355",0.339878088354507
"A5YKK6_IDR_683_828",0.316904403177098
"A5YKK6_IDR_998_1072",0.343217508468395
"A5YM69_IDR_1_484",1
"A6BM72_IDR_920_1012",1
"A6H8Z2_IDR_1_224",1
"A6NC57_IDR_226_490",1
"A6NC98_IDR_1236_1476",0.373555046617695
"A6NC98_IDR_307_760",0.31384731838582
"A6NC98_IDR_845_983",0.312597634996484
"A6NDD5_IDR_190_221",0.436945837929423
"A6NDE4_IDR_69_496",1
"A6NDE8_IDR_1_117",1
"A6NDK9_IDR_1_693",1
"A6NDN3_IDR_1_197",0.55500281670258
"A6NDN3_IDR_213_693",0.44499718329742
"A6NDS4_IDR_352_533",1
"A6NDV4_IDR_1_31",1
"A6NDY0_IDR_224_273",0.45142930945499
"A6NDY0_IDR_35_143",0.54857069054501
"A6NFA1_IDR_1_36",0.32423999275592
"A6NFA1_IDR_355_436",0.344128882206624
"A6NFA1_IDR_449_517",0.331631125037456
"A6NFD8_IDR_130_242",1
"A6NFE2_IDR_1_128",0.324465812902638
"A6NFE2_IDR_188_222",0.316295934712852
"A6NFE2_IDR_224_271",0.35923825238451
"A6NFI3_IDR_1_157",0.193718320689847
"A6NFI3_IDR_173_344",0.204175869790451
"A6NFI3_IDR_488_608",0.20538999799769
"A6NHP3_IDR_1_187",1
"A6NHQ2_IDR_1_94",1
"A6NHQ4_IDR_1_354",1
"A6NHR9_IDR_1960_2005",1
"A6NHS7_IDR_125_340",1
"A6NHT5_IDR_1_231",1
"A6NI15_IDR_30_132",1
"A6NI28_IDR_579_820",1
"A6NI79_IDR_1_53",1
"A6NJW4_IDR_1_36",1
"A6NJZ7_IDR_1197_1449",0.198340930119399
"A6NJZ7_IDR_209_374",0.19788299303806
"A6NJZ7_IDR_534_567",0.198810703051933
"A6NJZ7_IDR_685_828",0.212856528483988
"A6NJZ7_IDR_82_193",0.19210884530662
"A6NK53_IDR_61_259",1
"A6NK59_IDR_1_43",1
"A6NL88_IDR_1_78",0.476767594359366
"A6NLC5_IDR_149_224",1
"A6NLE4_IDR_1_32",1
"A6NLJ0_IDR_42_242",1
"A6NLU5_IDR_155_246",1
"A6NMT0_IDR_232_343",0.355281219799831
"A6NMT0_IDR_48_106",0.320010173924901
"A6NMX2_IDR_1_58",1
"A6NMZ2_IDR_1_49",1
"A6NMZ7_IDR_1457_1713",1
"A6NN14_IDR_67_151",1
"A6NN90_IDR_105_582",0.499104041695176
"A6NN90_IDR_1_31",0.500895958304824
"A6NNA5_IDR_1_38",0.464283016021104
"A6NNA5_IDR_83_263",0.535716983978896
"A6NNE9_IDR_1_165",0.443583164524515
"A6NNE9_IDR_327_364",0.556416835475485
"A7E2V4_IDR_1430_1467",0.351668513139542
"A7E2V4_IDR_518_726",0.328865252419704
"A7KAX9_IDR_30_109",0.335660002350822
"A7KAX9_IDR_572_637",0.360263651660037
"A7KAX9_IDR_665_2087",0.30407634598914
"A7MBM2_IDR_1133_1289",0.360830749274072
"A7MBM2_IDR_1_188",0.315130999508579
"A7MBM2_IDR_236_272",0.324038251217349
"A7MCY6_IDR_167_565",0.458168484337744
"A7MCY6_IDR_95_154",0.541831515662256
"A7MD48_IDR_43_611",1
"A7XYQ1_IDR_1_40",0.246616993026286
"A7XYQ1_IDR_189_224",0.261051084386125
"A8MQ14_IDR_63_95",1
"A8MQ27_IDR_1_32",0.510174475021867
"A8MQ27_IDR_435_494",0.489825524978134
"A8MQT2_IDR_1_141",0.504054981135586
"A8MQT2_IDR_271_563",0.495945018864414
"A8MT33_IDR_174_238",1
"A8MT65_IDR_96_246",1
"A8MT70_IDR_12_395",0.219490971017603
"A8MW95_IDR_20_80",1
"A8MW99_IDR_73_144",1
"A8MWA4_IDR_60_171",1
"A8MWA6_IDR_1_464",1
"A8MWE9_IDR_1_46",1
"A8MWV9_IDR_7_40",0.512110825685601
"A8MWV9_IDR_90_139",0.487889174314399
"A8MWY0_IDR_968_1029",1
"A8MX34_IDR_1_340",1
"A8MXD5_IDR_1_97",1
"B1AK53_IDR_369_806",0.530576029447042
"B1AKI9_IDR_109_157",0.364300228526026
"B1AKI9_IDR_165_222",0.329278039767536
"B1AKI9_IDR_1_99",0.306421731706438
"B1AL46_IDR_1_397",0.321152820927423
"B1AL46_IDR_405_522",0.345624377724407
"B1AL46_IDR_525_878",0.33322280134817
"B1AL88_IDR_109_153",0.340108794646913
"B1AL88_IDR_379_413",0.340020194343164
"B1AL88_IDR_67_100",0.319871011009922
"B7U540_IDR_367_433",0.532024569004055
"B7Z1M9_IDR_12_45",0.514629692649333
"B7Z1M9_IDR_47_208",0.485370307350667
"B7ZBB8_IDR_1_127",1
"B7ZW38_IDR_192_293",0.528993773242014
"B7ZW38_IDR_89_186",0.471006226757986
"B8ZZ34_IDR_1_55",0.518109434135456
"B8ZZ34_IDR_98_397",0.481890565864544
"B9A6J9_IDR_351_447",1
"C9JLJ4_IDR_1_55",0.491771970862271
"C9JLJ4_IDR_378_528",0.508228029137729
"C9JLR9_IDR_1_102",0.203029629897958
"C9JLR9_IDR_173_259",0.190660457892268
"C9JLR9_IDR_328_427",0.207044590293259
"C9JLR9_IDR_444_476",0.20766091858173
"C9JLR9_IDR_482_579",0.191604403334785
"C9JPN9_IDR_1_55",0.330203877475619
"C9JPN9_IDR_378_464",0.33851977204262
"C9JPN9_IDR_469_528",0.331276350481761
"C9JQI7_IDR_532_580",1
"C9JSJ3_IDR_1_90",0.322559349602489
"D6RGH6_IDR_127_179",0.353988276671544
"D6RGX4_IDR_1_464",1
"D6RIA3_IDR_1_1609",0.473295849451664
"D6RIA3_IDR_1686_1757",0.526704150548336
"D6RJB6_IDR_1_56",0.330970928211242
"D6RJB6_IDR_379_464",0.340619069286051
"D6RJB6_IDR_469_528",0.328410002502707
"E2RYF6_IDR_1_1675",1
"F8WBI6_IDR_1_122",0.356689938931273
"F8WBI6_IDR_183_214",0.316292038139917
"F8WBI6_IDR_279_604",0.32701802292881
"F8WCM5_IDR_53_200",1
"H0YM25_IDR_1_810",1
"H3BNL1_IDR_1_128",0.482377085644496
"H7C350_IDR_1_240",0.50043166626405
"H7C350_IDR_297_361",0.49956833373595
"I3L1E1_IDR_83_186",1
"I3L273_IDR_1_518",1
"I3L3R5_IDR_157_244",0.48242595431555
"I3L3R5_IDR_69_154",0.51757404568445
"I6L899_IDR_1_116",0.357853478529887
"I6L899_IDR_183_214",0.30844190947572
"I6L899_IDR_271_608",0.333704611994393
"K7EJ46_IDR_47_83",1
"O00180_IDR_282_336",1
"O00189_IDR_149_181",1
"O00192_IDR_1_352",0.354169163124928
"O00192_IDR_589_651",0.30635650889591
"O00192_IDR_851_956",0.339474327979162
"O00193_IDR_1_183",1
"O00203_IDR_1_40",0.553221668338319
"O00203_IDR_646_856",0.446778331661681
"O00204_IDR_312_365",1
"O00213_IDR_1_252",0.560953899104772
"O00305_IDR_164_219",0.336189781206472
"O00305_IDR_1_67",0.31100326182493
"O00305_IDR_406_520",0.352806956968598
"O00308_IDR_149_312",0.484568802909295
"O00308_IDR_355_403",0.515431197090705
"O00311_IDR_1_38",0.336057627040751
"O00321_IDR_1_236",1
"O00311_IDR_203_348",0.305244992347588
"O00311_IDR_470_532",0.358697380611661
"O00327_IDR_1_77",0.509163169755291
"O00459_IDR_260_322",1
"O00461_IDR_1_696",1
"O00469_IDR_1_31",1
"O00470_IDR_177_290",0.513496907566451
"O00470_IDR_1_77",0.486503092433549
"O00471_IDR_373_406",1
"O00472_IDR_126_209",0.533532613471397
"O00472_IDR_290_524",0.466467386528603
"O00478_IDR_518_556",1
"O00479_IDR_1_90",1
"O00566_IDR_516_627",0.34016001721223
"O00566_IDR_649_681",0.328894585394975
"O00567_IDR_434_594",1
"O00570_IDR_1_391",1
"O00571_IDR_1_139",1
"O00585_IDR_93_134",1
"O00587_IDR_1_48",1
"O00590_IDR_338_384",1
"O00591_IDR_1_34",0.451032393127179
"O00591_IDR_338_390",0.548967606872821
"A1A5C7_IDR_633_686",0.556682046731516
"A1A5D9_IDR_258_367",0.242986221268518
"A1A5D9_IDR_369_401",0.244115913388065
"A1A5D9_IDR_452_497",0.246124716299235
"A1E959_IDR_1_279",1
"A1KXE4_IDR_1_195",1
"A1KZ92_IDR_1306_1358",1
"A1L020_IDR_1_129",1
"A1L0T0_IDR_1_32",1
"A1L162_IDR_116_156",0.443571011610777
"A1L162_IDR_1_63",0.556428988389223
"A1L170_IDR_1_272",1
"A1L390_IDR_1050_1126",0.185756997093449
"A1L390_IDR_1154_1219",0.209121169418069
"A1L390_IDR_1_89",0.21411312606381
"A1L390_IDR_412_905",0.215966084495205
"A1L390_IDR_937_1048",0.175042622929467
"A1L429_IDR_1_117",1
"A1L443_IDR_131_202",0.357459200805083
"A1L443_IDR_285_389",0.320208457817051
"A6H8Y1_IDR_1_2604",1
"Q9Y421_IDR_1_66",1
"Q9Y426_IDR_233_263",0.513221038985009
"Q9Y426_IDR_389_696",0.486778961014991
"Q9Y446_IDR_1_314",0.468354911143055
"Q9Y446_IDR_549_586",0.531645088856945
"Q9Y448_IDR_1_186",1
"Q9Y450_IDR_108_243",0.458153177084445
"Q9Y450_IDR_1_87",0.541846822915555
"Q9Y458_IDR_1_86",0.325895318053498
"Q9Y458_IDR_271_346",0.322250473898895
"Q9Y458_IDR_384_435",0.351854208047607
"Q9Y462_IDR_149_246",0.42078012396867
"Q9Y462_IDR_250_366",0.57921987603133
"Q9Y463_IDR_1_36",0.510160121533886
"Q9Y463_IDR_433_629",0.489839878466114
"Q9Y466_IDR_42_77",0.478650667687084
"Q9Y466_IDR_81_173",0.521349332312916
"Q9Y468_IDR_113_168",0.243543176302019
"Q9Y468_IDR_170_269",0.258510117053011
"Q9Y468_IDR_26_84",0.251093123979621
"Q9Y468_IDR_587_721",0.246853582665349
"Q9Y473_IDR_81_280",1
"Q9Y478_IDR_1_74",1
"Q9Y483_IDR_1_41",0.519822268105208
"Q9Y483_IDR_356_558",0.480177731894792
"Q9Y485_IDR_1246_1305",0.0841811293303421
"Q9Y485_IDR_1361_1395",0.0868898423246349
"Q9Y485_IDR_1889_1949",0.0931227160474981
"Q9Y485_IDR_1969_2018",0.0981370759945715
"Q9Y485_IDR_2366_2418",0.0838040341620443
"Q9Y485_IDR_2442_2480",0.0915069264751141
"Q9Y485_IDR_287_332",0.0877844273944739
"Q9Y485_IDR_418_469",0.0965193126264848
"Q9Y485_IDR_557_589",0.085809914478189
"Q9Y485_IDR_665_697",0.0991151210649349
"Q9Y485_IDR_897_934",0.0931295001017122
"Q9Y487_IDR_682_723",1
"Q9Y493_IDR_540_982",1
"Q9Y496_IDR_376_446",0.500223068094712
"Q9Y496_IDR_626_699",0.499776931905288
"Q9Y4A5_IDR_179_212",0.259348357203714
"Q9Y4A5_IDR_2024_2085",0.239704561227499
"Q9Y4A5_IDR_2545_2582",0.253630475768932
"Q9Y4A5_IDR_473_538",0.247316605799855
"Q9Y4A8_IDR_118_534",1
"Q9Y4B4_IDR_1124_1290",0.185744649897975
"Q9Y4B4_IDR_1_243",0.191339259713348
"Q9Y4B4_IDR_1301_1371",0.194140740972979
"Q9Y4B4_IDR_638_696",0.239558798899843
"Q9Y4B4_IDR_993_1052",0.189216550515855
"Q9Y4B5_IDR_1_1647",0.60324758861249
"Q9Y4B5_IDR_1650_1905",0.39675241138751
"Q9Y4B6_IDR_1393_1507",0.381265428232689
"Q9Y4B6_IDR_190_303",0.33014454278743
"Q9Y4B6_IDR_875_1000",0.288590028979881
"Q9Y4C1_IDR_251_518",0.492401175015601
"Q9Y4C1_IDR_755_907",0.507598824984399
"Q9Y4C5_IDR_81_162",1
"Q9Y4C8_IDR_134_289",0.263153864852524
"Q9Y4C8_IDR_665_726",0.229489134116656
"Q9Y4C8_IDR_82_128",0.24021354982869
"Q9Y4C8_IDR_925_960",0.267143451202131
"Q9Y4D1_IDR_1043_1078",0.349883677287981
"Q9Y4D1_IDR_511_606",0.296679478644867
"Q9Y4D1_IDR_997_1032",0.353436844067152
"Q9Y4D2_IDR_668_1042",1
"Q9Y4D7_IDR_1_46",1
"Q9Y4E1_IDR_1_43",0.524558343178054
"Q9Y4E1_IDR_56_1320",0.475441656821946
"Q9Y4E5_IDR_400_459",0.253468263832498
"Q9Y4E5_IDR_51_85",0.246613257246324
"Q9Y4E5_IDR_566_601",0.252397909534345
"Q9Y4E5_IDR_810_872",0.247520569386832
"Q9Y4E6_IDR_1061_1118",0.2771019579462
"Q9Y4E6_IDR_636_666",0.253218547142052
"Q9Y4E6_IDR_708_788",0.248058288493636
"Q9Y4E6_IDR_913_971",0.221621206418112
"Q9Y4E8_IDR_226_263",0.303685993605381
"Q9Y4E8_IDR_621_707",0.342289708835129
"Q9Y4E8_IDR_937_981",0.35402429755949
"Q9Y4F1_IDR_1_35",0.334836318866163
"Q9Y4F1_IDR_355_535",0.333434536419647
"Q9Y4F1_IDR_864_906",0.331729144714191
"Q9Y4F3_IDR_1564_1725",0.371101952257374
"Q9Y4F3_IDR_311_344",0.3309965119576
"Q9Y4F3_IDR_585_730",0.297901535785026
"Q9Y4F4_IDR_1434_1483",0.248130690763581
"Q9Y4F4_IDR_1_88",0.243315184568653
"Q9Y4F4_IDR_312_344",0.262976519473974
"Q9Y4F4_IDR_616_1247",0.245577605193792
"Q9Y4F9_IDR_1_69",0.494257293739924
"Q9Y4F9_IDR_321_730",0.505742706260076
"Q9Y4G2_IDR_205_517",1
"Q9Y4G6_IDR_2328_2360",1
"Q9Y4G8_IDR_1_100",0.373147496672327
"Q9Y4G8_IDR_481_590",0.334774872705576
"Q9Y4G8_IDR_913_1499",0.292077630622097
"Q9Y4H2_IDR_1261_1317",0.33782809871276
"Q9Y4H2_IDR_148_182",0.34789162064899
"Q9Y4H2_IDR_299_1246",0.31428028063825
"Q9Y4H4_IDR_1_103",1
"Q9Y4I1_IDR_1036_1360",0.381029594814786
"Q9Y4I1_IDR_1422_1473",0.317758071876144
"Q9Y4I1_IDR_596_631",0.30121233330907
"Q9Y4I5_IDR_1_301",0.528456922816892
"Q9Y4I5_IDR_406_444",0.471543077183108
"Q9Y4J8_IDR_275_410",0.46724364517802
"Q9Y4J8_IDR_418_743",0.532756354821979
"Q9Y4K3_IDR_1_51",1
"Q9Y4L1_IDR_566_694",0.477417472615185
"Q9Y4L1_IDR_910_999",0.522582527384815
"Q9Y4L5_IDR_87_138",1
"Q9Y4P3_IDR_34_75",1
"Q9Y4P8_IDR_378_454",1
"Q9Y4P9_IDR_116_179",1
"Q9Y4R7_IDR_43_80",0.548542312401956
"Q9Y4R7_IDR_542_742",0.451457687598045
"Q9Y4R8_IDR_442_494",1
