"","GO0003723_RNA_binding"
"Q9Y3R0_IDR_933_993",0.217434325328311
"Q9Y3R5_IDR_1031_1215",0.317667847673177
"Q9Y3R5_IDR_1849_1892",0.319233163915274
"Q9Y3R5_IDR_545_683",0.363098988411549
"Q9Y3S1_IDR_1316_2297",0.158537331666076
"Q9Y3S1_IDR_1_47",0.39696469320052
"Q9Y3S1_IDR_50_184",0.288470808028236
"Q9Y3S1_IDR_544_1314",0.156027167105168
"Q9Y3S2_IDR_199_307",1
"A0A024RBG1_IDR_148_181",1
"A0A075B6I1_IDR_3_33",1
"A0A087WVF3_IDR_354_449",1
"A0A087WWA1_IDR_1_70",1
"A0A087WXM9_IDR_1_324",1
"A0A087WXS9_IDR_353_449",1
"A0A087X179_IDR_353_449",1
"A0A087X1G2_IDR_352_447",1
"A0A096LP49_IDR_1_1017",1
"A0A0A6YYL3_IDR_1_90",0.509694178455866
"A0A0A6YYL3_IDR_325_492",0.490305821544134
"A0A0B4J2D5_IDR_1_40",1
"A0A0B4J2F2_IDR_350_755",1
"A0A1B0GTU1_IDR_70_781",1
"A0A1B0GTW7_IDR_1_57",1
"A0A1B0GTZ2_IDR_1_166",0.48666438328923
"A0A1B0GTZ2_IDR_225_276",0.51333561671077
"A0A1B0GV90_IDR_1_55",1
"A0A1B0GVG4_IDR_161_234",1
"A0A1B0GVG6_IDR_1_74",0.515643002868968
"A0A1B0GVG6_IDR_91_124",0.484356997131032
"A0A1B0GVH6_IDR_107_147",1
"A0A1B0GVH7_IDR_208_265",1
"A0A1B0GVM6_IDR_1_53",0.558680282555663
"A0A1B0GVM6_IDR_56_89",0.441319717444337
"A0A1B0GVN3_IDR_26_67",1
"A0A1B0GVQ3_IDR_1_168",1
"A0A1B0GVS7_IDR_1_102",1
"A0AUZ9_IDR_86_384",0.238704436925344
"Q6ZMI3_IDR_137_297",0.491700937791053
"Q6ZMI3_IDR_58_107",0.508299062208947
"Q6ZMJ2_IDR_1_121",0.371437311042328
"Q6ZMJ2_IDR_291_384",0.628562688957672
"Q6ZMJ4_IDR_185_242",1
"Q6ZMK1_IDR_1_60",1
"Q6ZMN7_IDR_318_354",0.426678621867262
"Q6ZMN7_IDR_490_1003",0.573321378132738
"Q6ZMN8_IDR_1_115",1
"Q6ZMP0_IDR_1_287",0.498301870947635
"Q6ZMP0_IDR_534_616",0.501698129052365
"Q6ZMQ8_IDR_1253_1297",0.397135811421197
"Q6ZMQ8_IDR_415_531",0.293826564642424
"Q6ZMQ8_IDR_536_1190",0.309037623936379
"Q6ZMS7_IDR_1_38",0.435614598880301
"Q6ZMS7_IDR_183_281",0.564385401119699
"Q6ZMT1_IDR_1_290",1
"Q6ZMT4_IDR_1_35",0.482247426303105
"Q6ZN04_IDR_382_514",0.360845959062776
"Q6ZN06_IDR_1_214",1
"Q6ZN08_IDR_58_143",1
"Q6ZN11_IDR_61_189",1
"Q6ZN16_IDR_1126_1239",0.280902904408922
"Q6ZN16_IDR_1_57",0.417368136123593
"Q6ZN16_IDR_911_1007",0.301728959467486
"Q6ZN17_IDR_103_250",1
"Q6ZN18_IDR_1_257",0.620120241521802
"Q6ZN18_IDR_351_397",0.379879758478198
"Q6ZNJ1_IDR_1298_1436",0.452149110658639
"Q6ZNJ1_IDR_1858_1915",0.547850889341362
"Q6ZNL6_IDR_1_890",1
"Q6ZNM6_IDR_1_53",0.495455802687882
"Q6ZNM6_IDR_55_116",0.504544197312118
"Q6ZNR0_IDR_1_87",1
"Q6ZP65_IDR_1_160",0.337782634772306
"Q6ZP65_IDR_269_463",0.301014321680631
"Q6ZP65_IDR_508_573",0.361203043547063
"Q6ZPD9_IDR_1_38",1
"Q6ZRS2_IDR_1314_1893",0.122262095491499
"Q6ZRS2_IDR_2213_2316",0.167176923837676
"Q6ZRS2_IDR_2323_3230",0.232032512621964
"Q6ZRS2_IDR_953_1312",0.135273155631957
"Q6ZRS4_IDR_1_136",0.545480108371521
"Q6ZRS4_IDR_221_1044",0.454519891628479
"Q6ZRT6_IDR_147_265",0.413721749716568
"Q6ZRT6_IDR_1_53",0.586278250283432
"Q6ZRV2_IDR_285_1179",1
"Q6ZS10_IDR_1_214",1
"Q6ZSY5_IDR_1_32",0.250329044459313
"Q6ZSY5_IDR_207_237",0.24816220417215
"Q6ZSY5_IDR_290_528",0.22419600244584
"Q6ZSY5_IDR_63_102",0.277312748922697
"Q6ZSZ5_IDR_1104_1360",0.229270269050258
"Q6ZSZ5_IDR_1_402",0.212300321436664
"Q6ZSZ5_IDR_892_992",0.27471925500873
"Q6ZSZ5_IDR_997_1044",0.283710154504347
"Q6ZSZ6_IDR_1_889",1
"Q6ZT07_IDR_408_456",0.300834852199419
"Q6ZU64_IDR_1564_1597",0.314877283305433
"Q6ZU64_IDR_1715_1829",0.372292858779858
"Q6ZU64_IDR_97_136",0.312829857914709
"Q6ZU65_IDR_19_123",0.284775873892179
"Q6ZU65_IDR_249_443",0.239508146948928
"Q6ZU65_IDR_570_600",0.299759097183082
"Q6ZU67_IDR_1_322",1
"Q6ZU65_IDR_665_1347",0.175956881975812
"Q6ZU69_IDR_308_372",0.386110069691358
"Q6ZU69_IDR_32_294",0.316308903334213
"Q6ZUJ8_IDR_634_805",0.348572600307958
"Q6ZUK4_IDR_313_368",1
"Q6ZUM4_IDR_325_388",0.242651012291228
"Q6ZUM4_IDR_446_494",0.240088493729456
"Q6ZUM4_IDR_617_665",0.275907031576556
"Q6ZUM4_IDR_70_259",0.24135346240276
"Q6ZUS5_IDR_245_278",1
"Q6ZUT1_IDR_110_292",0.586410400441014
"Q6ZUT1_IDR_33_96",0.413589599558986
"Q6ZUT3_IDR_315_714",1
"Q6ZUT9_IDR_1052_1089",0.201176099247554
"Q6ZUT9_IDR_140_177",0.237667639973156
"Q6ZUT9_IDR_410_442",0.187414714950328
"Q6ZUT9_IDR_602_728",0.182000265091328
"Q6ZUT9_IDR_811_850",0.191741280737634
"Q6ZUU3_IDR_1_132",1
"Q6ZUX3_IDR_26_478",1
"Q6ZV29_IDR_1247_1317",0.373161420115253
"Q6ZV29_IDR_1_95",0.286777180685557
"Q6ZV29_IDR_303_448",0.34006139919919
"Q6ZVM7_IDR_466_507",0.355040813509788
"Q6ZVT0_IDR_1_153",0.455956582599018
"Q6ZVT0_IDR_570_673",0.544043417400982
"Q6ZVX7_IDR_1_50",1
"A0AV02_IDR_412_579",1
"A0AVI2_IDR_129_159",1
"A0AVK6_IDR_1_56",0.250307904085732
"A0AVK6_IDR_212_263",0.26698731572557
"A0AVK6_IDR_351_867",0.198727891470157
"A0AVK6_IDR_69_110",0.283976888718541
"A0AVT1_IDR_1_38",1
"A0FGR9_IDR_1_49",0.485212024211258
"A0FGR9_IDR_589_736",0.514787975788742
"A1L443_IDR_407_756",0.288983254678646
"A1L453_IDR_1_47",1
"A1L4H1_IDR_911_942",0.531166989570428
"A1L4H1_IDR_951_1468",0.468833010429572
"A1L4K1_IDR_29_158",1
"A1L4L8_IDR_1_44",1
"A1X283_IDR_284_364",0.451446895927593
"A1X283_IDR_428_849",0.548553104072407
"A2RUB6_IDR_914_948",0.417444570104622
"A2RUS2_IDR_434_510",1
"A2VCK2_IDR_216_349",1
"A2VDJ0_IDR_891_1386",1
"A3KMH1_IDR_1543_1588",1
"A3KN83_IDR_1_238",0.382938025711755
"A3KN83_IDR_682_840",0.617061974288245
"A4D0V7_IDR_517_560",1
"A4D126_IDR_1_42",1
"A4D263_IDR_1_209",0.314500005308109
"A4D263_IDR_211_245",0.370303105574708
"A4D263_IDR_379_415",0.315196889117183
"A4D2H0_IDR_278_319",0.474574452806155
"A4D2H0_IDR_330_675",0.525425547193845
"A4D2P6_IDR_212_277",0.531091471384151
"A4D2P6_IDR_469_831",0.468908528615849
"A4FU01_IDR_1_39",1
"A4FU28_IDR_240_271",0.249522808707712
"A4FU28_IDR_278_331",0.226312417890521
"A4FU28_IDR_333_469",0.251025365206398
"A4FU28_IDR_474_698",0.273139408195369
"A5YKK6_IDR_1307_1355",0.338358664543997
"A5YKK6_IDR_683_828",0.314648763693952
"A5YKK6_IDR_998_1072",0.346992571762052
"A5YM69_IDR_1_484",1
"A6BM72_IDR_920_1012",1
"A6H8Z2_IDR_1_224",1
"A6NC57_IDR_226_490",1
"A6NC98_IDR_1236_1476",0.477487864898089
"A6NC98_IDR_307_760",0.26590186294025
"A6NC98_IDR_845_983",0.256610272161661
"A6NDD5_IDR_190_221",0.513233522393476
"A6NDE4_IDR_69_496",1
"A6NDE8_IDR_1_117",1
"A6NDK9_IDR_1_693",1
"A6NDN3_IDR_1_197",0.478430724488908
"A6NDN3_IDR_213_693",0.521569275511092
"A6NDS4_IDR_352_533",1
"A6NDV4_IDR_1_31",1
"A6NDY0_IDR_224_273",0.782071454566479
"A6NDY0_IDR_35_143",0.217928545433521
"A6NFA1_IDR_1_36",0.33008275671542
"A6NFA1_IDR_355_436",0.366589748459771
"A6NFA1_IDR_449_517",0.30332749482481
"A6NFD8_IDR_130_242",1
"A6NFE2_IDR_1_128",0.33961964668634
"A6NFE2_IDR_188_222",0.337587818907309
"A6NFE2_IDR_224_271",0.322792534406351
"A6NFI3_IDR_1_157",0.208025912354134
"A6NFI3_IDR_173_344",0.153251606684892
"A6NFI3_IDR_488_608",0.27685707454161
"A6NHP3_IDR_1_187",1
"A6NHQ2_IDR_1_94",1
"A6NHQ4_IDR_1_354",1
"A6NHR9_IDR_1960_2005",1
"A6NHS7_IDR_125_340",1
"A6NHT5_IDR_1_231",1
"A6NI15_IDR_30_132",1
"A6NI28_IDR_579_820",1
"A6NI79_IDR_1_53",1
"A6NJW4_IDR_1_36",1
"A6NJZ7_IDR_1197_1449",0.209522300470616
"A6NJZ7_IDR_209_374",0.193078227957921
"A6NJZ7_IDR_534_567",0.194657689214132
"A6NJZ7_IDR_685_828",0.192924600280026
"A6NJZ7_IDR_82_193",0.209817182077305
"A6NK53_IDR_61_259",1
"A6NK59_IDR_1_43",1
"A6NL88_IDR_1_78",0.440093838174943
"A6NLC5_IDR_149_224",1
"A6NLE4_IDR_1_32",1
"A6NLJ0_IDR_42_242",1
"A6NLU5_IDR_155_246",1
"A6NMT0_IDR_232_343",0.389740042434741
"A6NMT0_IDR_48_106",0.329804932450746
"A6NMX2_IDR_1_58",1
"A6NMZ2_IDR_1_49",1
"A6NMZ7_IDR_1457_1713",1
"A6NN14_IDR_67_151",1
"A6NN90_IDR_105_582",0.405036769752843
"A6NN90_IDR_1_31",0.594963230247157
"A6NNA5_IDR_1_38",0.548883363070375
"A6NNA5_IDR_83_263",0.451116636929625
"A6NNE9_IDR_1_165",0.683919508266747
"A6NNE9_IDR_327_364",0.316080491733253
"A7E2V4_IDR_1430_1467",0.296773362179542
"A7E2V4_IDR_518_726",0.282681688345747
"A7KAX9_IDR_30_109",0.282615719838405
"A7KAX9_IDR_572_637",0.314593485345207
"A7KAX9_IDR_665_2087",0.402790794816388
"A7MBM2_IDR_1133_1289",0.319772700203121
"A7MBM2_IDR_1_188",0.297238820059479
"A7MBM2_IDR_236_272",0.3829884797374
"A7MCY6_IDR_167_565",0.513386636816171
"A7MCY6_IDR_95_154",0.486613363183829
"A7MD48_IDR_43_611",1
"A7XYQ1_IDR_1_40",0.264673816309626
"A7XYQ1_IDR_189_224",0.256630117651425
"A8MQ14_IDR_63_95",1
"A8MQ27_IDR_1_32",0.515305218925192
"A8MQ27_IDR_435_494",0.484694781074808
"A8MQT2_IDR_1_141",0.494621486632503
"A8MQT2_IDR_271_563",0.505378513367497
"A8MT33_IDR_174_238",1
"A8MT65_IDR_96_246",1
"A8MT70_IDR_12_395",0.244846511158912
"A8MW95_IDR_20_80",1
"A8MW99_IDR_73_144",1
"A8MWA4_IDR_60_171",1
"A8MWA6_IDR_1_464",1
"A8MWE9_IDR_1_46",1
"A8MWV9_IDR_7_40",0.514178321212357
"A8MWV9_IDR_90_139",0.485821678787643
"A8MWY0_IDR_968_1029",1
"A8MX34_IDR_1_340",1
"A8MXD5_IDR_1_97",1
"B1AK53_IDR_369_806",0.459511187983287
"B1AKI9_IDR_109_157",0.227106746040488
"B1AKI9_IDR_165_222",0.552355449419329
"B1AKI9_IDR_1_99",0.220537804540184
"B1AL46_IDR_1_397",0.308737375555118
"B1AL46_IDR_405_522",0.395795520025232
"B1AL46_IDR_525_878",0.29546710441965
"B1AL88_IDR_109_153",0.315635295656754
"B1AL88_IDR_379_413",0.302119866425774
"B1AL88_IDR_67_100",0.382244837917471
"B7U540_IDR_367_433",0.493383019779217
"B7Z1M9_IDR_12_45",0.528835203946454
"B7Z1M9_IDR_47_208",0.471164796053546
"B7ZBB8_IDR_1_127",1
"B7ZW38_IDR_192_293",0.512355993653116
"B7ZW38_IDR_89_186",0.487644006346884
"B8ZZ34_IDR_1_55",0.539138554106
"B8ZZ34_IDR_98_397",0.460861445894
"B9A6J9_IDR_351_447",1
"C9JLJ4_IDR_1_55",0.486165237913314
"C9JLJ4_IDR_378_528",0.513834762086686
"C9JLR9_IDR_1_102",0.178606826926059
"C9JLR9_IDR_173_259",0.234823049938262
"C9JLR9_IDR_328_427",0.20607779742025
"C9JLR9_IDR_444_476",0.164036762477652
"C9JLR9_IDR_482_579",0.216455563237777
"C9JPN9_IDR_1_55",0.314548744837169
"C9JPN9_IDR_378_464",0.320478472415764
"C9JPN9_IDR_469_528",0.364972782747067
"C9JQI7_IDR_532_580",1
"C9JSJ3_IDR_1_90",0.35433045866232
"D6RGH6_IDR_127_179",0.291386401588975
"D6RGX4_IDR_1_464",1
"D6RIA3_IDR_1_1609",0.554103854779851
"D6RIA3_IDR_1686_1757",0.445896145220149
"D6RJB6_IDR_1_56",0.312337661537275
"D6RJB6_IDR_379_464",0.325555945026816
"D6RJB6_IDR_469_528",0.362106393435909
"E2RYF6_IDR_1_1675",1
"F8WBI6_IDR_1_122",0.331943323884515
"F8WBI6_IDR_183_214",0.342137702009875
"F8WBI6_IDR_279_604",0.325918974105611
"F8WCM5_IDR_53_200",1
"H0YM25_IDR_1_810",1
"H3BNL1_IDR_1_128",0.379944411191457
"H7C350_IDR_1_240",0.520501185791415
"H7C350_IDR_297_361",0.479498814208585
"I3L1E1_IDR_83_186",1
"I3L273_IDR_1_518",1
"I3L3R5_IDR_157_244",0.572064976416299
"I3L3R5_IDR_69_154",0.427935023583701
"I6L899_IDR_1_116",0.327528552309637
"I6L899_IDR_183_214",0.341923372152233
"I6L899_IDR_271_608",0.33054807553813
"K7EJ46_IDR_47_83",1
"O00180_IDR_282_336",1
"O00189_IDR_149_181",1
"O00192_IDR_1_352",0.366330123632393
"O00192_IDR_589_651",0.336713869793085
"O00192_IDR_851_956",0.296956006574522
"O00193_IDR_1_183",1
"O00203_IDR_1_40",0.435753835269536
"O00203_IDR_646_856",0.564246164730464
"O00204_IDR_312_365",1
"O00213_IDR_1_252",0.539852855532219
"O00305_IDR_164_219",0.350382471462384
"O00305_IDR_1_67",0.31766225977391
"O00305_IDR_406_520",0.331955268763706
"O00308_IDR_149_312",0.531840193039073
"O00308_IDR_355_403",0.468159806960927
"O00311_IDR_1_38",0.3227696299958
"O00321_IDR_1_236",1
"O00311_IDR_203_348",0.349211191206428
"O00311_IDR_470_532",0.328019178797772
"O00327_IDR_1_77",0.510212520048758
"O00459_IDR_260_322",1
"O00461_IDR_1_696",1
"O00469_IDR_1_31",1
"O00470_IDR_177_290",0.527328048244173
"O00470_IDR_1_77",0.472671951755827
"O00471_IDR_373_406",1
"O00472_IDR_126_209",0.482076779579526
"O00472_IDR_290_524",0.517923220420474
"O00478_IDR_518_556",1
"O00479_IDR_1_90",1
"O00566_IDR_516_627",0.304230168538892
"O00566_IDR_649_681",0.274035325594859
"O00567_IDR_434_594",1
"O00570_IDR_1_391",1
"O00571_IDR_1_139",1
"O00585_IDR_93_134",1
"O00587_IDR_1_48",1
"O00590_IDR_338_384",1
"O00591_IDR_1_34",0.482578919682726
"O00591_IDR_338_390",0.517421080317274
"A1A5C7_IDR_633_686",0.439833210717734
"A1A5D9_IDR_258_367",0.205605816927213
"A1A5D9_IDR_369_401",0.230260772560534
"A1A5D9_IDR_452_497",0.350357844449316
"A1E959_IDR_1_279",1
"A1KXE4_IDR_1_195",1
"A1KZ92_IDR_1306_1358",1
"A1L020_IDR_1_129",1
"A1L0T0_IDR_1_32",1
"A1L162_IDR_116_156",0.557633302218285
"A1L162_IDR_1_63",0.442366697781715
"A1L170_IDR_1_272",1
"A1L390_IDR_1050_1126",0.213404085252214
"A1L390_IDR_1154_1219",0.220137605505436
"A1L390_IDR_1_89",0.212121615753169
"A1L390_IDR_412_905",0.173339016479932
"A1L390_IDR_937_1048",0.180997677009249
"A1L429_IDR_1_117",1
"A1L443_IDR_131_202",0.341006534426543
"A1L443_IDR_285_389",0.370010210894812
"A6H8Y1_IDR_1_2604",1
"Q9Y421_IDR_1_66",1
"Q9Y426_IDR_233_263",0.560795360411943
"Q9Y426_IDR_389_696",0.439204639588057
"Q9Y446_IDR_1_314",0.532218809586815
"Q9Y446_IDR_549_586",0.467781190413185
"Q9Y448_IDR_1_186",1
"Q9Y450_IDR_108_243",0.536323536773917
"Q9Y450_IDR_1_87",0.463676463226083
"Q9Y458_IDR_1_86",0.4171345093721
"Q9Y458_IDR_271_346",0.309629153262176
"Q9Y458_IDR_384_435",0.273236337365725
"Q9Y462_IDR_149_246",0.476665730210281
"Q9Y462_IDR_250_366",0.523334269789719
"Q9Y463_IDR_1_36",0.448859614235904
"Q9Y463_IDR_433_629",0.551140385764096
"Q9Y466_IDR_42_77",0.520271349359453
"Q9Y466_IDR_81_173",0.479728650640547
"Q9Y468_IDR_113_168",0.252194733080185
"Q9Y468_IDR_170_269",0.27499175461741
"Q9Y468_IDR_26_84",0.240097454815043
"Q9Y468_IDR_587_721",0.232716057487361
"Q9Y473_IDR_81_280",1
"Q9Y478_IDR_1_74",1
"Q9Y483_IDR_1_41",0.519047613413669
"Q9Y483_IDR_356_558",0.480952386586331
"Q9Y485_IDR_1246_1305",0.0710685246333947
"Q9Y485_IDR_1361_1395",0.0998446697959355
"Q9Y485_IDR_1889_1949",0.0782071862919571
"Q9Y485_IDR_1969_2018",0.0877966975381723
"Q9Y485_IDR_2366_2418",0.0862425017190149
"Q9Y485_IDR_2442_2480",0.111125194892675
"Q9Y485_IDR_287_332",0.0895903228598686
"Q9Y485_IDR_418_469",0.110521523985257
"Q9Y485_IDR_557_589",0.0835358457869909
"Q9Y485_IDR_665_697",0.0917702130595948
"Q9Y485_IDR_897_934",0.0902973194371392
"Q9Y487_IDR_682_723",1
"Q9Y493_IDR_540_982",1
"Q9Y496_IDR_376_446",0.50725057270331
"Q9Y496_IDR_626_699",0.49274942729669
"Q9Y4A5_IDR_179_212",0.24195140791466
"Q9Y4A5_IDR_2024_2085",0.267362424264633
"Q9Y4A5_IDR_2545_2582",0.258030785032832
"Q9Y4A5_IDR_473_538",0.232655382787876
"Q9Y4A8_IDR_118_534",1
"Q9Y4B4_IDR_1124_1290",0.20944265026156
"Q9Y4B4_IDR_1_243",0.214060691436637
"Q9Y4B4_IDR_1301_1371",0.159766130934557
"Q9Y4B4_IDR_638_696",0.192789132229177
"Q9Y4B4_IDR_993_1052",0.22394139513807
"Q9Y4B5_IDR_1_1647",0.4479343503469
"Q9Y4B5_IDR_1650_1905",0.5520656496531
"Q9Y4B6_IDR_1393_1507",0.440649912477262
"Q9Y4B6_IDR_190_303",0.318030660014051
"Q9Y4B6_IDR_875_1000",0.241319427508687
"Q9Y4C1_IDR_251_518",0.506871163154716
"Q9Y4C1_IDR_755_907",0.493128836845284
"Q9Y4C5_IDR_81_162",1
"Q9Y4C8_IDR_134_289",0.27196920825988
"Q9Y4C8_IDR_665_726",0.323272709205443
"Q9Y4C8_IDR_82_128",0.212593149715451
"Q9Y4C8_IDR_925_960",0.192164932819226
"Q9Y4D1_IDR_1043_1078",0.317648106946322
"Q9Y4D1_IDR_511_606",0.338470203877835
"Q9Y4D1_IDR_997_1032",0.343881689175843
"Q9Y4D2_IDR_668_1042",1
"Q9Y4D7_IDR_1_46",1
"Q9Y4E1_IDR_1_43",0.393254423725698
"Q9Y4E1_IDR_56_1320",0.606745576274302
"Q9Y4E5_IDR_400_459",0.246254506478836
"Q9Y4E5_IDR_51_85",0.260220934675411
"Q9Y4E5_IDR_566_601",0.222017324388208
"Q9Y4E5_IDR_810_872",0.271507234457545
"Q9Y4E6_IDR_1061_1118",0.240022611245267
"Q9Y4E6_IDR_636_666",0.229280850937378
"Q9Y4E6_IDR_708_788",0.272781579627569
"Q9Y4E6_IDR_913_971",0.257914958189786
"Q9Y4E8_IDR_226_263",0.26987095381756
"Q9Y4E8_IDR_621_707",0.318801746542874
"Q9Y4E8_IDR_937_981",0.411327299639567
"Q9Y4F1_IDR_1_35",0.335268549027573
"Q9Y4F1_IDR_355_535",0.344137627405702
"Q9Y4F1_IDR_864_906",0.320593823566725
"Q9Y4F3_IDR_1564_1725",0.287835023092621
"Q9Y4F3_IDR_311_344",0.343628420182012
"Q9Y4F3_IDR_585_730",0.368536556725368
"Q9Y4F4_IDR_1434_1483",0.267637864607377
"Q9Y4F4_IDR_1_88",0.250255681562528
"Q9Y4F4_IDR_312_344",0.269861386447179
"Q9Y4F4_IDR_616_1247",0.212245067382916
"Q9Y4F9_IDR_1_69",0.559979247334127
"Q9Y4F9_IDR_321_730",0.440020752665873
"Q9Y4G2_IDR_205_517",1
"Q9Y4G6_IDR_2328_2360",1
"Q9Y4G8_IDR_1_100",0.293119607204707
"Q9Y4G8_IDR_481_590",0.277968530786936
"Q9Y4G8_IDR_913_1499",0.428911862008357
"Q9Y4H2_IDR_1261_1317",0.346059038800206
"Q9Y4H2_IDR_148_182",0.350201640347242
"Q9Y4H2_IDR_299_1246",0.303739320852552
"Q9Y4H4_IDR_1_103",1
"Q9Y4I1_IDR_1036_1360",0.313996793368464
"Q9Y4I1_IDR_1422_1473",0.341747023777846
"Q9Y4I1_IDR_596_631",0.34425618285369
"Q9Y4I5_IDR_1_301",0.420971460032796
"Q9Y4I5_IDR_406_444",0.579028539967204
"Q9Y4J8_IDR_275_410",0.513561991898395
"Q9Y4J8_IDR_418_743",0.486438008101605
"Q9Y4K3_IDR_1_51",1
"Q9Y4L1_IDR_566_694",0.58438772238336
"Q9Y4L1_IDR_910_999",0.41561227761664
"Q9Y4L5_IDR_87_138",1
"Q9Y4P3_IDR_34_75",1
"Q9Y4P8_IDR_378_454",1
"Q9Y4P9_IDR_116_179",1
"Q9Y4R7_IDR_43_80",0.587231405651042
"Q9Y4R7_IDR_542_742",0.412768594348958
"Q9Y4R8_IDR_442_494",1
"Q9Y4U1_IDR_238_282",1
"Q9Y4W2_IDR_195_256",0.363278195765993
"Q9Y4W2_IDR_511_624",0.382484856165468
"Q9Y4W2_IDR_679_714",0.254236948068539
"Q9Y4W6_IDR_763_797",0.360765020379366
"Q9Y4W6_IDR_78_134",0.639234979620634
"Q9Y4X0_IDR_1_122",1
"Q9Y4X4_IDR_1_312",1
"Q9Y4X5_IDR_1_95",1
"Q9Y4Z0_IDR_85_139",1
"Q9Y4Z2_IDR_145_214",0.337762624038338
"Q9Y4Z2_IDR_1_93",0.662237375961662
"Q9Y512_IDR_1_33",1
"Q9Y519_IDR_1_34",0.481438719672709
"Q9Y519_IDR_369_407",0.518561280327291
"Q9Y534_IDR_1_64",1
"Q9Y543_IDR_126_166",1
"Q9Y546_IDR_371_413",1
"Q9Y548_IDR_1_72",1
"Q9Y561_IDR_527_774",0.51979083219756
"Q9Y561_IDR_781_816",0.48020916780244
"Q9Y566_IDR_1_67",0.36988162273555
"Q9Y566_IDR_416_547",0.289980405212414
"Q9Y566_IDR_758_2087",0.340137972052036
"Q9Y570_IDR_1_38",0.446170326479492
"Q9Y570_IDR_239_281",0.553829673520508
"Q9Y572_IDR_309_428",0.459384580241978
"Q9Y572_IDR_473_518",0.540615419758023
"Q9Y580_IDR_86_266",1
"Q9Y581_IDR_53_170",1
"Q9Y584_IDR_36_66",1
"Q9Y592_IDR_1_32",0.512218714939523
"Q9Y592_IDR_618_701",0.487781285060477
"Q9Y597_IDR_602_815",1
"Q9Y5A6_IDR_128_275",1
"Q9Y5A7_IDR_529_569",1
"Q9Y5A9_IDR_1_50",0.317069065288233
"Q9Y5A9_IDR_197_239",0.317593675075137
"Q9Y5A9_IDR_245_389",0.36533725963663
"Q9Y5B0_IDR_334_586",0.564034009692545
"Q9Y5B0_IDR_730_961",0.435965990307455
"Q9Y5B6_IDR_1_385",0.469290515817308
"Q9Y5B6_IDR_498_563",0.530709484182692
"Q9Y5B9_IDR_436_478",0.457920668813211
"Q9Y5B9_IDR_927_1047",0.542079331186789
"Q9Y5C1_IDR_16_53",0.444327532895372
"Q9Y5C1_IDR_188_239",0.555672467104628
"Q9Y5F3_IDR_782_818",1
"Q9Y5F6_IDR_795_828",1
"Q9Y5G0_IDR_768_802",1
"Q9Y5G3_IDR_768_804",1
"Q9Y5G5_IDR_782_815",1
"Q9Y5G8_IDR_782_813",1
"Q9Y5G9_IDR_1_50",1
"Q9Y5I4_IDR_1_37",0.258763934759699
"Q9Y5I4_IDR_814_859",0.293947916505233
"Q9Y5I4_IDR_957_1007",0.447288148735068
"Q9Y5J1_IDR_1_137",1
"Q9Y5J3_IDR_1_62",0.640242401311713
"Q9Y5J3_IDR_167_290",0.359757598688287
"Q9Y5J6_IDR_70_103",1
"Q9Y5K3_IDR_1_57",0.445533621234981
"Q9Y5K3_IDR_305_369",0.554466378765019
"Q9Y5K6_IDR_168_295",0.333055880440331
"Q9Y5K6_IDR_310_581",0.35551960034437
"Q9Y5K6_IDR_63_108",0.3114245192153
"Q9Y5K8_IDR_208_247",1
"Q9Y5L2_IDR_32_63",1
"Q9Y5N1_IDR_230_351",1
"Q9Y5N6_IDR_188_227",1
"Q9Y5P3_IDR_1_518",1
"Q9Y5P4_IDR_118_177",0.286558773212972
"Q9Y5P4_IDR_184_235",0.34680813000986
"Q9Y5P4_IDR_276_401",0.366633096777167
"Q9Y5P8_IDR_42_123",0.50692882123462
"Q9Y5P8_IDR_519_553",0.49307117876538
"Q9Y5Q3_IDR_1_209",1
"Q9Y5Q5_IDR_1_72",0.442328410917818
"Q9Y5Q5_IDR_82_135",0.557671589082182
"Q9Y5Q6_IDR_50_114",1
"Q9Y5Q8_IDR_343_385",0.439227646127034
"Q9Y5Q8_IDR_464_519",0.560772353872966
"Q9Y5Q9_IDR_25_142",1
"Q9Y5R2_IDR_1_75",0.461176682816613
"Q9Y5R2_IDR_331_374",0.538823317183387
"Q9Y5R5_IDR_1_509",1
"Q9Y5R6_IDR_1_373",1
"Q9Y5S1_IDR_1_70",0.555245379171692
"Q9Y5S1_IDR_726_764",0.444754620828308
"Q9Y5S2_IDR_1609_1711",0.226174469423876
"Q9Y5S2_IDR_352_400",0.26390734134065
"Q9Y5S2_IDR_406_528",0.297633840454234
"Q9Y5S2_IDR_924_1033",0.21228434878124
"Q9Y5S9_IDR_1_65",1
"Q9Y5T4_IDR_1_32",1
"Q9Y5T5_IDR_144_189",0.540642002811957
"Q9Y5T5_IDR_385_606",0.459357997188043
"Q9Y5U2_IDR_105_157",0.301548305424164
"Q9Y5U2_IDR_1_76",0.290046226226987
"Q9Y5U2_IDR_218_329",0.408405468348849
"Q9Y5U5_IDR_191_241",1
"Q9Y5V0_IDR_1_35",1
"Q9Y5V3_IDR_1_467",1
"Q9Y5W3_IDR_118_263",0.468570515275369
"Q9Y5W3_IDR_53_112",0.531429484724631
"Q9Y5W5_IDR_1_32",0.445031159056755
"Q9Y5W5_IDR_348_379",0.554968840943245
"Q9Y5W7_IDR_2_60",0.270921969425966
"Q9Y5W7_IDR_473_538",0.367670260505338
