"","GO0010324_membrane_invagination"
"O75122_IDR_309_645",0.333416035623073
"O75122_IDR_880_1053",0.359409203469642
"O75128_IDR_1_53",0.477201377802547
"O75128_IDR_227_1238",0.522798622197453
"O75129_IDR_1_59",0.333770355964416
"O75129_IDR_288_349",0.333600361469981
"O75129_IDR_357_411",0.332629282565603
"O75132_IDR_172_286",0.201866124733817
"O75132_IDR_1_87",0.192991462875108
"O75132_IDR_341_456",0.203773497954474
"O75132_IDR_511_550",0.197550590248254
"O75132_IDR_609_651",0.203818324188346
"O75140_IDR_1000_1075",0.210217958601179
"O75140_IDR_1112_1172",0.264157632229427
"O75140_IDR_411_456",0.207120009139444
"O75140_IDR_461_727",0.31850440002995
"O75143_IDR_216_441",1
"O75145_IDR_1_829",0.477518127669761
"O75145_IDR_859_937",0.522481872330239
"O75146_IDR_1011_1053",0.486653371008396
"O75146_IDR_288_360",0.513346628991604
"O75150_IDR_111_177",0.352958073060173
"O75150_IDR_1_96",0.341034492567753
"O75161_IDR_453_563",1
"O75164_IDR_343_634",1
"O75167_IDR_1_502",1
"O75170_IDR_404_439",0.334133986212035
"O75170_IDR_525_966",0.665866013787965
"O75173_IDR_185_219",1
"O75175_IDR_214_607",1
"O75177_IDR_1_33",0.494968692670763
"O75177_IDR_41_396",0.505031307329237
"O75179_IDR_1_136",0.318724141105074
"O75179_IDR_1451_2427",0.364407112175897
"O75179_IDR_2471_2509",0.316868746719029
"O75182_IDR_1_36",0.33523550380471
"O75182_IDR_704_767",0.333251130249691
"O75182_IDR_92_300",0.331513365945599
"O75185_IDR_13_50",1
"O75190_IDR_233_326",1
"O75204_IDR_203_238",1
"O75208_IDR_1_95",1
"O75251_IDR_1_58",1
"O75355_IDR_1_43",1
"O75360_IDR_1_73",1
"O75362_IDR_1_202",0.503179220565639
"O75362_IDR_207_1048",0.496820779434361
"O75363_IDR_1_584",1
"O75364_IDR_157_302",0.512510990482781
"O75364_IDR_1_81",0.487489009517219
"O75367_IDR_117_178",1
"O75376_IDR_1_317",0.243919889358262
"O75376_IDR_319_418",0.257036600635063
"O75376_IDR_420_451",0.26043112176332
"O75376_IDR_483_2440",0.238612388243355
"O75379_IDR_1_57",1
"O75381_IDR_137_377",0.506656758523192
"O75381_IDR_71_108",0.493343241476808
"O75385_IDR_274_821",1
"O75386_IDR_1_183",1
"O75387_IDR_224_293",1
"O75388_IDR_1_36",1
"O75446_IDR_1_147",1
"O75448_IDR_825_891",1
"O75449_IDR_77_184",1
"O75459_IDR_1_146",1
"O75460_IDR_406_558",1
"O75461_IDR_1_61",0.510940078691375
"O75461_IDR_240_281",0.489059921308625
"O75462_IDR_1_32",1
"O75467_IDR_512_553",0.510342976169098
"O75467_IDR_55_197",0.489657023830902
"O75469_IDR_122_165",0.319048542893728
"O75469_IDR_1_36",0.337401628680837
"O75469_IDR_179_234",0.343549828425435
"O75473_IDR_845_895",1
"O75474_IDR_187_233",0.496734474310517
"O75474_IDR_49_147",0.503265525689483
"O75475_IDR_431_530",0.508743681167549
"O75475_IDR_89_347",0.491256318832451
"O75477_IDR_315_348",1
"O75486_IDR_247_278",1
"O75487_IDR_343_381",0.484624761864804
"O75563_IDR_223_295",0.506252257739265
"O75564_IDR_446_482",1
"O75569_IDR_1_31",1
"O75581_IDR_1404_1531",1
"O75582_IDR_734_802",1
"O75586_IDR_152_246",1
"O75592_IDR_2317_2347",0.126143093256817
"O75592_IDR_2555_2592",0.12257222165679
"O75592_IDR_2670_3153",0.122101818159762
"O75592_IDR_3187_3236",0.131218843329905
"O75592_IDR_3314_3386",0.120115031536247
"O75592_IDR_3479_3511",0.125264951115118
"O75592_IDR_87_131",0.124407105808826
"O75592_IDR_890_922",0.128176935136536
"O75593_IDR_121_277",0.531600965561657
"O75593_IDR_1_32",0.468399034438343
"O75603_IDR_160_210",1
"O75604_IDR_1_263",1
"O75607_IDR_144_178",1
"O75674_IDR_288_476",0.508913070513156
"O75676_IDR_722_772",1
"O75683_IDR_1_240",1
"O75688_IDR_373_479",1
"O75690_IDR_1_187",1
"O75691_IDR_1695_1763",0.250743300250769
"O75691_IDR_2572_2613",0.252700300772937
"O75691_IDR_2731_2785",0.249047303353792
"O75691_IDR_863_907",0.247509095622501
"O75712_IDR_220_270",1
"O75717_IDR_1068_1129",0.282970307068842
"O75717_IDR_308_427",0.34989549721938
"O75717_IDR_821_1017",0.367134195711779
"O75747_IDR_1_34",0.505129635756115
"O75747_IDR_174_224",0.494870364243885
"O75752_IDR_1_35",1
"O75762_IDR_1076_1119",1
"O75764_IDR_81_184",1
"O75781_IDR_1_328",0.485367532968938
"O75781_IDR_332_387",0.514632467031062
"O75864_IDR_462_568",0.33436071906426
"O75864_IDR_575_691",0.325041752529333
"O75871_IDR_188_218",1
"O75880_IDR_27_91",1
"O75881_IDR_1_40",1
"O75886_IDR_146_200",0.446558065476978
"O75886_IDR_369_525",0.553441934523022
"O75888_IDR_1_113",1
"O75896_IDR_1_37",1
"O75899_IDR_1_51",0.515605902262848
"O75899_IDR_752_941",0.484394097737152
"O75900_IDR_1_75",1
"O75901_IDR_119_265",0.472518918921672
"O75901_IDR_368_423",0.527481081078328
"O75907_IDR_1_63",1
"O75908_IDR_1_100",1
"O75909_IDR_262_580",1
"O75912_IDR_1_159",0.488550816008261
"O75912_IDR_859_925",0.511449183991739
"O75914_IDR_1_66",0.491464159446169
"O75962_IDR_1249_1285",0.203094027665642
"O75962_IDR_1606_1653",0.197692232573554
"O75962_IDR_1704_1968",0.194238246196523
"O75962_IDR_2288_2556",0.203181495227995
"O75969_IDR_162_279",0.197245029675511
"O75969_IDR_409_453",0.191847951831982
"O75969_IDR_456_514",0.201399970954428
"O75969_IDR_542_594",0.208708778662694
"O75969_IDR_605_750",0.200798268875385
"O75970_IDR_1247_1328",0.14914841822052
"O75970_IDR_1565_1611",0.107030751190179
"O75970_IDR_1811_1855",0.100017794031714
"O75970_IDR_340_371",0.101373694472694
"O75970_IDR_43_109",0.105301625742161
"O75970_IDR_466_525",0.102839082197798
"O75970_IDR_638_685",0.10703316715142
"O75970_IDR_857_951",0.118726563403347
"O75970_IDR_954_996",0.108528903590166
"O75971_IDR_1_98",1
"O75973_IDR_38_123",1
"O76050_IDR_452_489",0.353714747993528
"O76061_IDR_213_302",1
"O76064_IDR_135_300",1
"O76070_IDR_1_127",1
"O76074_IDR_63_144",1
"O76080_IDR_40_156",1
"O76081_IDR_31_71",0.505646124923561
"O76081_IDR_93_244",0.494353875076439
"O76082_IDR_527_557",1
"O76083_IDR_557_593",0.498841180714268
"O76083_IDR_68_239",0.501158819285732
"O76090_IDR_371_585",1
"O76093_IDR_1_49",1
"O76094_IDR_523_671",1
"O76096_IDR_1_33",1
"O94759_IDR_1202_1237",0.338717762269755
"O94759_IDR_1_57",0.324107800145974
"O94759_IDR_581_613",0.337174437584271
"O94761_IDR_359_448",0.326300979726739
"O94761_IDR_49_351",0.344532879206218
"O94810_IDR_425_467",1
"O94811_IDR_1_46",1
"O94812_IDR_1_83",1
"O94817_IDR_1_51",1
"O94818_IDR_162_600",1
"O94819_IDR_1_139",1
"O94823_IDR_1339_1461",0.486300500987607
"O94823_IDR_458_712",0.513699499012393
"O94826_IDR_1_33",0.504826482129301
"O94826_IDR_64_107",0.495173517870699
"O94830_IDR_1_32",0.347770061347787
"O94830_IDR_433_477",0.323894037773312
"O94830_IDR_603_647",0.3283359008789
"O94842_IDR_1_232",0.606280856773675
"O94880_IDR_589_620",0.189356114713271
"O94880_IDR_692_754",0.177593572845347
"O94880_IDR_756_867",0.179877549384173
"O94885_IDR_1_35",0.173754645965159
"O94885_IDR_229_344",0.165991067733569
"O94885_IDR_358_547",0.154193324210453
"O94885_IDR_697_728",0.161023477977188
"O94885_IDR_730_1088",0.163759398364745
"O94885_IDR_88_177",0.181278085748886
"O94886_IDR_686_807",1
"O94887_IDR_1_39",0.330527830704161
"O94887_IDR_359_498",0.350907790021986
"O94887_IDR_858_903",0.318564379273853
"O94888_IDR_265_401",1
"O94892_IDR_53_206",1
"O94898_IDR_833_1065",1
"O94900_IDR_303_491",0.283012748762299
"O94900_IDR_46_263",0.397003007355072
"O94900_IDR_8_41",0.319984243882629
"O94906_IDR_1_121",1
"O94907_IDR_143_186",0.483972296342225
"O94907_IDR_23_79",0.516027703657775
"O94910_IDR_1114_1434",0.500104697493254
"O94910_IDR_400_472",0.499895302506746
"O94911_IDR_757_792",1
"O94913_IDR_139_1008",0.211849691551534
"O94925_IDR_38_134",1
"O94929_IDR_264_295",0.482351138613037
"O94929_IDR_298_593",0.517648861386963
"O94933_IDR_293_347",0.337856805967654
"O94933_IDR_613_659",0.343473678671714
"O94933_IDR_682_856",0.318669515360631
"O94966_IDR_1_112",0.197999778661782
"O94941_IDR_219_250",0.503014541110988
"O94941_IDR_339_480",0.496985458889012
"O94955_IDR_201_238",1
"O94966_IDR_1216_1281",0.20637428587532
"O94966_IDR_203_274",0.200398407852268
"O94966_IDR_399_488",0.188583229456911
"O94966_IDR_874_983",0.206644298153719
"O94967_IDR_278_481",1
"O94972_IDR_443_622",0.516462684916803
"O94972_IDR_624_943",0.483537315083197
"O94973_IDR_616_695",1
"O94979_IDR_512_558",0.266736731625779
"O94979_IDR_792_858",0.34426187674934
"O94979_IDR_881_1111",0.389001391624881
"O94983_IDR_1119_1202",0.185175454864843
"O94983_IDR_212_305",0.191124501683473
"O94983_IDR_392_435",0.202990437253638
"O94983_IDR_447_490",0.199486833811698
"O94983_IDR_814_1022",0.221222772386347
"O94985_IDR_819_902",0.513316342015988
"O95025_IDR_1_38",0.522414000782404
"O95025_IDR_737_777",0.477585999217596
"O95049_IDR_279_374",0.252052174005838
"O95049_IDR_558_590",0.24264133891012
"O95049_IDR_774_919",0.266382681700122
"O95049_IDR_94_189",0.23892380538392
"O95067_IDR_1_109",1
"O95069_IDR_1_53",0.510862056747716
"O95069_IDR_333_398",0.489137943252284
"O95070_IDR_1_48",1
"O95071_IDR_1517_1745",0.111410600737429
"O95071_IDR_1749_1779",0.0965691926992375
"O95071_IDR_1860_1911",0.0934489243960463
"O95071_IDR_1965_2021",0.0963965278133348
"O95071_IDR_2027_2174",0.113001847307295
"O95071_IDR_2318_2364",0.0954641331583851
"O95071_IDR_2454_2499",0.0976625289087335
"O95071_IDR_583_645",0.095737796378008
"O95071_IDR_81_159",0.101770893076283
"O95071_IDR_936_1074",0.0985375555252476
"O95155_IDR_1_152",0.319345637825513
"O95155_IDR_218_393",0.680654362174487
"O95156_IDR_1_70",1
"O95157_IDR_23_59",1
"O95158_IDR_170_228",0.500600338256918
"O95158_IDR_20_58",0.499399661743082
"O95159_IDR_88_296",1
"O95163_IDR_1151_1209",1
"O95170_IDR_181_257",1
"O95171_IDR_1_612",1
"O95178_IDR_1_37",1
"O95180_IDR_1020_1212",0.178730928176496
"O95180_IDR_1564_1595",0.15726518639722
"O95180_IDR_1_68",0.169891459602431
"O95180_IDR_1867_2353",0.169668812465715
"O95180_IDR_424_459",0.170588762415725
"O95180_IDR_483_771",0.153854850942413
"O95183_IDR_78_116",1
"O95185_IDR_1_48",1
"O95196_IDR_1_355",0.627845017138069
"O95235_IDR_702_890",0.247188643010927
"O95238_IDR_70_118",0.483664142611696
"O95239_IDR_426_558",0.335543528099591
"O95239_IDR_656_820",0.333888810669159
"O95239_IDR_918_1232",0.330567661231251
"O95243_IDR_149_434",0.485348666530433
"O95243_IDR_1_82",0.514651333469567
"O95248_IDR_1059_1113",0.172710610419899
"O95248_IDR_1284_1318",0.167769096997494
"O95248_IDR_1683_1713",0.159612336633669
"O95248_IDR_1718_1764",0.168500668037783
"O95248_IDR_778_819",0.167022895807708
"O95248_IDR_91_121",0.164384392103447
"O95249_IDR_118_163",0.489426034363368
"O95249_IDR_31_74",0.510573965636632
"O95251_IDR_1_206",0.508475159766318
"O95251_IDR_208_332",0.491524840233682
"O95255_IDR_263_294",0.482004806496373
"O95255_IDR_856_922",0.517995193503627
"O95256_IDR_565_599",1
"O95343_IDR_257_332",0.507950178564885
"O95359_IDR_1_2742",1
"O95365_IDR_132_355",0.526537060953705
"O95365_IDR_487_584",0.473462939046295
"O95373_IDR_881_913",0.491694433974802
"O95373_IDR_917_948",0.508305566025198
"O95376_IDR_1_53",1
"O95377_IDR_219_273",1
"O95382_IDR_1124_1162",0.320566413917093
"O95382_IDR_1_41",0.343035047926398
"O95382_IDR_908_996",0.336398538156509
"O95389_IDR_1_43",1
"O95390_IDR_1_61",1
"O95391_IDR_1_32",0.337500966241624
"O95391_IDR_200_257",0.347561394167984
"O95391_IDR_465_560",0.314937639590392
"O95393_IDR_1_49",0.504859529892138
"O95393_IDR_276_319",0.495140470107863
"O95395_IDR_1_48",1
"O95398_IDR_860_892",1
"O95433_IDR_165_201",1
"O95436_IDR_1_81",0.544842056809827
"O95436_IDR_634_690",0.455157943190173
"O95447_IDR_1_670",1
"O95450_IDR_1096_1211",0.349021792568846
"O95450_IDR_1_52",0.33831381014693
"O95450_IDR_217_263",0.312664397284223
"O95452_IDR_223_261",1
"O95453_IDR_520_629",1
"O95456_IDR_8_59",1
"O95461_IDR_86_129",1
"O95466_IDR_1012_1062",0.3253123753718
"O95466_IDR_168_222",0.335889988873919
"O95466_IDR_446_635",0.33879763575428
"O95473_IDR_193_234",1
"O95475_IDR_179_246",1
"O95477_IDR_1136_1174",0.338171918408191
"O95477_IDR_1255_1314",0.334086664658303
"O95477_IDR_2226_2261",0.327741416933506
"O95478_IDR_18_91",1
"O95551_IDR_52_110",1
"O95567_IDR_258_290",0.506468848667985
"O95567_IDR_87_163",0.493531151332015
"O95568_IDR_8_98",1
"O95573_IDR_1_43",1
"O95600_IDR_1_269",1
"O95602_IDR_1362_1494",0.520753352196894
"O95602_IDR_208_249",0.479246647803106
"O95613_IDR_1_266",0.202913924379119
"O95613_IDR_1384_2557",0.194848989655774
"O95613_IDR_2815_3128",0.202733796726444
"O95613_IDR_321_1256",0.19090061874514
"O95613_IDR_3222_3296",0.208602670493523
"O95622_IDR_1_204",0.491594170513011
"O95622_IDR_649_711",0.508405829486989
"O95625_IDR_124_174",0.342583029721032
"O95625_IDR_320_364",0.348319496527485
"O95625_IDR_369_649",0.309097473751483
"O95628_IDR_217_575",1
"O95630_IDR_172_247",1
"O95639_IDR_159_244",1
"O95644_IDR_134_371",0.526287619952944
"O95644_IDR_702_912",0.473712380047056
"O95665_IDR_379_410",1
"O95671_IDR_218_279",1
"O95674_IDR_1_63",1
"O95677_IDR_1_138",0.508482296686818
"O95677_IDR_289_366",0.491517703313182
"O95678_IDR_27_62",0.50591191591561
"O95678_IDR_479_551",0.49408808408439
"O95714_IDR_2417_2458",0.192737589282239
"O95714_IDR_2509_2547",0.204222433959508
"O95714_IDR_3410_3529",0.214636171311537
"O95721_IDR_1_213",0.55552927543944
"O95721_IDR_215_258",0.44447072456056
"O95727_IDR_220_304",0.366110822284088
"O95727_IDR_314_360",0.320955949425616
"O95727_IDR_363_393",0.312933228290297
"O95747_IDR_340_445",1
"O95750_IDR_174_216",1
"O95751_IDR_1_50",1
"O95754_IDR_1_34",0.513683240759562
"O95754_IDR_688_739",0.486316759240438
"O95757_IDR_503_575",0.494683608752953
"O95757_IDR_788_839",0.505316391247047
"O95758_IDR_1_54",1
"O95759_IDR_1031_1076",1
"O95760_IDR_1_33",1
"O95772_IDR_1_46",1
"O95782_IDR_616_734",1
"O95786_IDR_191_239",1
"O95789_IDR_379_422",0.530296383486155
"O95789_IDR_599_737",0.469703616513845
"O95793_IDR_387_480",0.472399483701094
"O95793_IDR_9_69",0.527600516298906
"O95800_IDR_1_38",0.373442290456187
"O95800_IDR_234_327",0.321309084676868
"O95800_IDR_402_540",0.305248624866945
"O95803_IDR_1_74",1
"O95835_IDR_1088_1128",0.283243302913398
"O95835_IDR_1_137",0.282416783966272
"O95835_IDR_140_633",0.43433991312033
"O95838_IDR_1_41",0.504796674374547
"O95838_IDR_463_553",0.495203325625453
"O95841_IDR_1_45",0.497946524960883
"O95841_IDR_204_270",0.502053475039117
"O95859_IDR_252_299",1
"O95863_IDR_10_150",1
"O95866_IDR_168_210",1
"O95872_IDR_51_100",1
"O95873_IDR_1_167",0.525372411142366
"O95873_IDR_264_294",0.474627588857634
"O95876_IDR_632_734",1
"O95881_IDR_1_32",1
"O95886_IDR_1_790",0.489402034268868
"O95886_IDR_905_965",0.510597965731131
"O95897_IDR_124_169",1
"O95900_IDR_299_331",1
"O95905_IDR_431_487",0.507997122928722
"O95983_IDR_250_291",0.496673712727313
"O95983_IDR_52_108",0.503326287272687
"O95985_IDR_817_862",1
"O95990_IDR_77_122",1
"O95994_IDR_1_41",1
"O95995_IDR_1_31",1
"O95996_IDR_189_273",0.329763314556594
"O95996_IDR_698_2303",0.328519696540354
"O95996_IDR_79_128",0.341716988903051
"O95997_IDR_10_110",1
"O95999_IDR_108_233",1
"O96001_IDR_1_155",1
"O96004_IDR_1_104",0.499648872551085
"O96004_IDR_155_201",0.500351127448915
"O96005_IDR_1_87",0.54057795057153
"O96005_IDR_597_669",0.45942204942847
"O96006_IDR_509_540",1
"O96008_IDR_1_74",1
"O96013_IDR_73_297",1
"O96017_IDR_1_89",0.512565984210901
"P01034_IDR_1_33",1
"P01042_IDR_373_586",1
"P01100_IDR_1_380",1
"P01106_IDR_25_360",1
"P01127_IDR_184_241",0.472650789324978
"P01127_IDR_53_86",0.527349210675022
"P01130_IDR_717_762",1
"P01135_IDR_127_160",0.466578685011034
"P01135_IDR_1_37",0.533421314988966
"P01138_IDR_1_70",0.512357771955553
"P01138_IDR_91_126",0.487642228044447
"P01178_IDR_1_41",1
"P01189_IDR_1_220",1
"P01210_IDR_1_32",0.510700238145583
"P01210_IDR_72_203",0.489299761854417
"P01213_IDR_1_61",0.510378680190089
"P01213_IDR_70_211",0.489621319809911
"P01258_IDR_57_141",1
"P01266_IDR_2730_2768",1
"P01270_IDR_62_115",1
"P02533_IDR_422_452",0.479410024035984
"P02538_IDR_1_61",0.494458961781433
"P02538_IDR_493_564",0.505541038218567
"P02545_IDR_386_429",1
"P02649_IDR_1_39",1
"P02655_IDR_1_33",1
"P02671_IDR_181_257",0.458693369857979
"P02671_IDR_263_626",0.541306630142021
"P02675_IDR_29_94",1
"P02686_IDR_1_76",0.271583344086079
"P02686_IDR_180_217",0.24342337688993
"P02686_IDR_251_287",0.234584529374559
"P02686_IDR_98_178",0.250408749649432
"P02730_IDR_1_52",0.341155638405232
"P02730_IDR_161_214",0.33004727165529
"P02730_IDR_338_371",0.328797089939478
"P02745_IDR_1_111",1
"P02747_IDR_1_116",1
"P02765_IDR_254_364",1
"P02775_IDR_1_57",1
"P04150_IDR_478_523",0.403213678183614
"P04156_IDR_1_137",1
"P04181_IDR_1_37",1
"P04183_IDR_193_234",1
"P04196_IDR_249_449",1
"P04198_IDR_1_388",1
"P04233_IDR_1_44",0.344336113676527
"P04233_IDR_263_296",0.324326986927095
"P04233_IDR_86_136",0.331336899396378
"P04234_IDR_129_171",1
"P04259_IDR_1_61",0.493315602846664
"P04259_IDR_493_564",0.506684397153336
"P04264_IDR_1_61",0.477931321961869
"P04264_IDR_509_644",0.522068678038131
"P04279_IDR_1_462",1
"P04553_IDR_1_51",1
"P04554_IDR_1_102",1
"P04626_IDR_998_1179",1
"P04632_IDR_1_93",1
"P04637_IDR_56_89",0.355796970586088
"P05155_IDR_17_136",1
"P05187_IDR_499_535",1
"P05204_IDR_1_90",1
"P05231_IDR_1_45",1
"P05305_IDR_126_212",0.317957574835472
"P05305_IDR_1_52",0.360932701518111
"P05305_IDR_84_118",0.321109723646417
"P05386_IDR_64_112",1
"P05387_IDR_59_115",1
"P05388_IDR_277_312",1
"P05408_IDR_1_212",1
"P05412_IDR_1_266",1
"P05423_IDR_1_247",0.489130870857919
"P05423_IDR_278_310",0.510869129142081
"P05452_IDR_1_39",1
"P05455_IDR_194_225",0.487786966476558
"P05455_IDR_325_408",0.512213033523442
"P05496_IDR_1_59",1
"P05543_IDR_1_38",1
"P05546_IDR_1_118",1
"P05771_IDR_294_333",1
"P05783_IDR_1_33",1
"P05787_IDR_1_50",1
"P05814_IDR_1_226",1
"P05976_IDR_1_37",1
"P05997_IDR_1_60",0.487445434915093
"P05997_IDR_79_1263",0.512554565084907
"P06028_IDR_13_50",1
"P06127_IDR_432_495",1
"P06213_IDR_1309_1382",0.495871080476664
"P06213_IDR_743_793",0.504128919523336
"P06239_IDR_1_61",1
"P06241_IDR_1_75",1
"P06307_IDR_1_97",1
"P06396_IDR_1_51",1
"P06400_IDR_1_52",0.334132721055872
"P06400_IDR_580_644",0.336332176409016
"P06400_IDR_855_928",0.329535102535112
"P06401_IDR_1_463",0.389010481899119
"P06401_IDR_474_505",0.312361996545849
"P06401_IDR_636_674",0.298627521555032
"P06454_IDR_1_111",1
"P06576_IDR_1_59",1
"P06729_IDR_236_351",1
"P06730_IDR_1_33",1
"P06734_IDR_1_47",0.503279811346708
"P06734_IDR_289_321",0.496720188653292
"P06748_IDR_121_243",1
"P06850_IDR_1_60",0.511427899822241
"P06850_IDR_80_157",0.488572100177759
"P07305_IDR_96_194",1
"P07306_IDR_1_62",1
"P07307_IDR_1_85",1
"P07332_IDR_386_426",1
"P07333_IDR_686_746",0.508503799381913
"P07333_IDR_927_961",0.491496200618087
"P07357_IDR_1_32",1
"P07359_IDR_285_506",0.526272610321822
"P07359_IDR_533_573",0.473727389678178
"P07360_IDR_1_31",1
"P07438_IDR_1_36",1
"P07476_IDR_1_585",1
"P07492_IDR_1_72",0.496536078940355
"P07492_IDR_91_148",0.503463921059645
"P07498_IDR_1_47",0.459600938117284
"P07498_IDR_72_182",0.540399061882716
"P07550_IDR_348_413",1
"P07766_IDR_154_187",1
"P07814_IDR_708_748",0.509356956613491
"P07814_IDR_954_1019",0.490643043386509
"P07900_IDR_226_279",0.48031944588813
"P07900_IDR_699_732",0.51968055411187
"P07910_IDR_87_306",1
"P07947_IDR_1_88",1
"P07948_IDR_1_63",1
"P07949_IDR_661_704",1
"P07954_IDR_1_49",1
"P07988_IDR_147_199",1
"P07992_IDR_1_96",1
"P08034_IDR_222_283",1
"P08138_IDR_274_328",0.465566141339573
"P08151_IDR_1_270",0.328176210349999
"P08151_IDR_294_332",0.337567746083037
"P08151_IDR_334_1106",0.334256043566964
"P08172_IDR_218_383",1
"P08173_IDR_228_396",1
"P08174_IDR_325_360",1
"P08183_IDR_1_31",0.495097677262117
"P08183_IDR_632_691",0.504902322737883
"P08195_IDR_1_146",1
"P08235_IDR_1_450",0.532250094121384
"P08235_IDR_671_731",0.467749905878616
"P08238_IDR_222_271",0.477274846268676
"P08238_IDR_691_724",0.522725153731324
"P08240_IDR_128_320",1
"P08247_IDR_230_313",1
"P08253_IDR_1_31",1
"P08473_IDR_1_48",1
"P08476_IDR_1_49",0.51478208430696
"P08476_IDR_259_316",0.48521791569304
"P08514_IDR_872_903",1
"P08567_IDR_107_149",1
"P08572_IDR_1_1474",1
"P08574_IDR_1_83",1
"P08575_IDR_1238_1306",0.417985264254651
"P08575_IDR_27_225",0.582014735745349
"P08579_IDR_97_145",1
"P08590_IDR_1_36",1
"P08620_IDR_1_74",1
"P08621_IDR_194_437",1
"P08779_IDR_1_94",0.502647935997705
"P08779_IDR_424_473",0.497352064002295
"P08833_IDR_101_171",1
"P08887_IDR_316_456",1
"P08908_IDR_228_339",1
"P08912_IDR_228_435",1
"P08922_IDR_2281_2317",1
"P08F94_IDR_3885_3993",0.492816839090191
"P08F94_IDR_4026_4059",0.507183160909808
"P09012_IDR_100_202",1
"P09016_IDR_210_255",0.516153783567514
"P09016_IDR_9_130",0.483846216432486
"P09017_IDR_1_171",0.488307531378051
"P09017_IDR_212_264",0.511692468621949
"P09038_IDR_1_133",1
"P09067_IDR_1_201",1
"P09086_IDR_1_200",0.387041194027397
"P09086_IDR_270_300",0.293128004204158
"P09086_IDR_351_479",0.319830801768445
"P09110_IDR_1_32",1
"P09131_IDR_14_55",1
"P09172_IDR_1_41",1
"P09234_IDR_51_159",1
"P09327_IDR_732_763",1
"P09341_IDR_1_36",1
"P09429_IDR_166_215",1
"P09430_IDR_1_55",1
"P09486_IDR_12_65",1
"P09496_IDR_1_106",1
"P09497_IDR_1_98",0.587571503616664
"P09681_IDR_1_54",0.480238732670076
"P09681_IDR_83_124",0.519761267329924
"P09683_IDR_1_31",1
"P09693_IDR_140_182",1
"P09769_IDR_1_69",1
"P09874_IDR_202_232",0.3184244223142
"P09874_IDR_352_387",0.367335343016558
"P09874_IDR_483_521",0.314240234669242
"P09884_IDR_1_65",0.39457210098574
"P09884_IDR_90_330",0.60542789901426
"P09912_IDR_1_56",0.508933917783297
"P09912_IDR_91_130",0.491066082216703
"P0C025_IDR_297_328",1
"P0C0L5_IDR_1424_1461",1
"P0C1S8_IDR_1_202",0.538967756409148
"P0C1S8_IDR_517_567",0.461032243590852
"P0C1Z6_IDR_1_214",1
"P0C221_IDR_1_34",0.507026856440267
"P0C221_IDR_741_793",0.492973143559733
"P0C263_IDR_1_46",1
"P0C264_IDR_311_359",1
"P0C2L3_IDR_1_122",0.481940492726351
"P0C2L3_IDR_125_166",0.518059507273649
"P0C2W1_IDR_1_36",1
"P0C2W7_IDR_1_110",0.51769604418342
"P0C2W7_IDR_149_299",0.48230395581658
"P0C5Y4_IDR_1_121",1
"P0C671_IDR_1_533",1
"P0C6A0_IDR_1_204",1
"P0C7I6_IDR_239_297",0.343890372924029
"P0C7I6_IDR_42_90",0.324628545092607
"P0C7M4_IDR_1_136",1
"P0C7M8_IDR_1_88",1
"P0C7N4_IDR_150_181",0.49923933871952
"P0C7N4_IDR_184_270",0.50076066128048
"P0C7P1_IDR_69_496",1
"P0C7Q5_IDR_1_45",1
"P0C7Q6_IDR_1_44",1
"P0C7T5_IDR_1_463",0.505734181474845
"P0C7T5_IDR_586_666",0.494265818525155
"P0C7T8_IDR_168_217",1
"P0C7U0_IDR_264_302",0.260273696449012
"P0C7U0_IDR_473_527",0.250603843994436
"P0C7U0_IDR_529_571",0.254825994732625
"P0C7U0_IDR_577_749",0.234296464823928
"P0C7U3_IDR_277_371",1
"P0C7V6_IDR_1_33",0.323117641465746
"P0CG12_IDR_1_524",1
"P0CG20_IDR_1_571",1
"P0CG23_IDR_1_540",0.484831103234014
"P0CG23_IDR_604_659",0.515168896765986
