"","GO0030659_cytoplasmic_vesicle_membrane"
"O95248_IDR_1059_1113",0.165025033059859
"O95248_IDR_1284_1318",0.163858568394185
"O95248_IDR_1683_1713",0.15647839475236
"O95248_IDR_1718_1764",0.16981004379559
"O95248_IDR_778_819",0.170492242616631
"O95248_IDR_91_121",0.174335717381376
"O95249_IDR_118_163",0.470170209914195
"O95249_IDR_31_74",0.529829790085805
"O95251_IDR_1_206",0.505499507621782
"O95251_IDR_208_332",0.494500492378218
"O95255_IDR_263_294",0.47260992191691
"O95255_IDR_856_922",0.52739007808309
"O95256_IDR_565_599",1
"O95343_IDR_257_332",0.484108228760409
"O95359_IDR_1_2742",1
"O95365_IDR_132_355",0.531151772815281
"O95365_IDR_487_584",0.468848227184719
"O95373_IDR_881_913",0.501903016776999
"O95373_IDR_917_948",0.498096983223001
"O95376_IDR_1_53",1
"O95377_IDR_219_273",1
"O95382_IDR_1124_1162",0.345907273595308
"O95382_IDR_1_41",0.31357981012377
"O95382_IDR_908_996",0.340512916280922
"O95389_IDR_1_43",1
"O95390_IDR_1_61",1
"O95391_IDR_1_32",0.349066679919934
"O95391_IDR_200_257",0.347428457236983
"O95391_IDR_465_560",0.303504862843083
"O95393_IDR_1_49",0.527500538434331
"O95393_IDR_276_319",0.472499461565669
"O95395_IDR_1_48",1
"O95398_IDR_860_892",1
"O95433_IDR_165_201",1
"O95436_IDR_1_81",0.535460739806218
"O95436_IDR_634_690",0.464539260193782
"O95447_IDR_1_670",1
"O95450_IDR_1096_1211",0.344065411756426
"O95450_IDR_1_52",0.34021874325953
"O95450_IDR_217_263",0.315715844984044
"O95452_IDR_223_261",1
"O95453_IDR_520_629",1
"O95456_IDR_8_59",1
"O95461_IDR_86_129",1
"O95466_IDR_1012_1062",0.30075767505926
"O95466_IDR_168_222",0.299119175633445
"O95466_IDR_446_635",0.400123149307294
"O95473_IDR_193_234",1
"O95475_IDR_179_246",1
"O95477_IDR_1136_1174",0.35344341064255
"O95477_IDR_1255_1314",0.319898315268752
"O95477_IDR_2226_2261",0.326658274088698
"O95478_IDR_18_91",1
"O95551_IDR_52_110",1
"O95567_IDR_258_290",0.509161909715672
"O95567_IDR_87_163",0.490838090284328
"O95568_IDR_8_98",1
"O95573_IDR_1_43",1
"O95600_IDR_1_269",1
"O95602_IDR_1362_1494",0.549679370689003
"O95602_IDR_208_249",0.450320629310997
"O95613_IDR_1_266",0.198002986510401
"O95613_IDR_1384_2557",0.215692026206444
"O95613_IDR_2815_3128",0.203080367755487
"O95613_IDR_321_1256",0.192144341329399
"O95613_IDR_3222_3296",0.19108027819827
"O95622_IDR_1_204",0.498020261503745
"O95622_IDR_649_711",0.501979738496255
"O95625_IDR_124_174",0.335354153048432
"O95625_IDR_320_364",0.365756255577852
"O95625_IDR_369_649",0.298889591373716
"O95628_IDR_217_575",1
"O95630_IDR_172_247",1
"O95639_IDR_159_244",1
"O95644_IDR_134_371",0.510096478899779
"O95644_IDR_702_912",0.489903521100221
"O95665_IDR_379_410",1
"O95671_IDR_218_279",1
"O95674_IDR_1_63",1
"O95677_IDR_1_138",0.495481906882644
"O95677_IDR_289_366",0.504518093117356
"O95678_IDR_27_62",0.485149936032331
"O95678_IDR_479_551",0.514850063967669
"O95714_IDR_2417_2458",0.187071728870848
"O95714_IDR_2509_2547",0.214022820126221
"O95714_IDR_3410_3529",0.229691183238346
"O95721_IDR_1_213",0.576956254108002
"O95721_IDR_215_258",0.423043745891998
"O95727_IDR_220_304",0.370994288519384
"O95727_IDR_314_360",0.304795559563025
"O95727_IDR_363_393",0.324210151917592
"O95747_IDR_340_445",1
"O95750_IDR_174_216",1
"O95751_IDR_1_50",1
"O95754_IDR_1_34",0.508018192180725
"O95754_IDR_688_739",0.491981807819275
"O95757_IDR_503_575",0.508713199824069
"O95757_IDR_788_839",0.49128680017593
"O95758_IDR_1_54",1
"O95759_IDR_1031_1076",1
"O95760_IDR_1_33",1
"O95772_IDR_1_46",1
"O95782_IDR_616_734",1
"O95786_IDR_191_239",1
"O95789_IDR_379_422",0.547724592237004
"O95789_IDR_599_737",0.452275407762996
"O95793_IDR_387_480",0.499359329994098
"O95793_IDR_9_69",0.500640670005902
"O95800_IDR_1_38",0.357718256555965
"O95800_IDR_234_327",0.327343190924058
"O95800_IDR_402_540",0.314938552519977
"O95803_IDR_1_74",1
"O95835_IDR_1088_1128",0.331092172778132
"O95835_IDR_1_137",0.293256360688302
"O95835_IDR_140_633",0.375651466533567
"O95838_IDR_1_41",0.495102860251327
"O95838_IDR_463_553",0.504897139748673
"O95841_IDR_1_45",0.491744109991806
"O95841_IDR_204_270",0.508255890008194
"O95859_IDR_252_299",1
"O95863_IDR_10_150",1
"O95866_IDR_168_210",1
"O95872_IDR_51_100",1
"O95873_IDR_1_167",0.505916351540077
"O95873_IDR_264_294",0.494083648459923
"O95876_IDR_632_734",1
"O95881_IDR_1_32",1
"O95886_IDR_1_790",0.488900243382928
"O95886_IDR_905_965",0.511099756617072
"O95897_IDR_124_169",1
"O95900_IDR_299_331",1
"O95905_IDR_431_487",0.46897459425053
"O95983_IDR_250_291",0.523769314482318
"O95983_IDR_52_108",0.476230685517682
"O95985_IDR_817_862",1
"O95990_IDR_77_122",1
"O95994_IDR_1_41",1
"O95995_IDR_1_31",1
"O95996_IDR_189_273",0.344470957559867
"O95996_IDR_698_2303",0.306717678757646
"O95996_IDR_79_128",0.348811363682487
"O95997_IDR_10_110",1
"O95999_IDR_108_233",1
"O96001_IDR_1_155",1
"O96004_IDR_1_104",0.505471143700762
"O96004_IDR_155_201",0.494528856299238
"O96005_IDR_1_87",0.480670099852619
"O96005_IDR_597_669",0.519329900147381
"O96006_IDR_509_540",1
"O96008_IDR_1_74",1
"O96013_IDR_73_297",1
"O96017_IDR_1_89",0.589378476242194
"P01034_IDR_1_33",1
"P01042_IDR_373_586",1
"P01100_IDR_1_380",1
"P01106_IDR_25_360",1
"P01127_IDR_184_241",0.461409952125087
"P01127_IDR_53_86",0.538590047874913
"P01130_IDR_717_762",1
"P01135_IDR_127_160",0.449172116365918
"P01135_IDR_1_37",0.550827883634083
"P01138_IDR_1_70",0.514534191336306
"P01138_IDR_91_126",0.485465808663694
"P01178_IDR_1_41",1
"P01189_IDR_1_220",1
"P01210_IDR_1_32",0.494202920897318
"P01210_IDR_72_203",0.505797079102682
"P01213_IDR_1_61",0.52195689475992
"P01213_IDR_70_211",0.47804310524008
"P01258_IDR_57_141",1
"P01266_IDR_2730_2768",1
"P01270_IDR_62_115",1
"P02533_IDR_422_452",0.463746269763438
"P02538_IDR_1_61",0.483901845055123
"P02538_IDR_493_564",0.516098154944877
"P02545_IDR_386_429",1
"P02649_IDR_1_39",1
"P02655_IDR_1_33",1
"P02671_IDR_181_257",0.497896380003131
"P02671_IDR_263_626",0.502103619996869
"P02675_IDR_29_94",1
"P02686_IDR_1_76",0.271024371122409
"P02686_IDR_180_217",0.236475644709446
"P02686_IDR_251_287",0.236338719342526
"P02686_IDR_98_178",0.256161264825619
"P02730_IDR_1_52",0.373752782455011
"P02730_IDR_161_214",0.323618205117735
"P02730_IDR_338_371",0.302629012427254
"P02745_IDR_1_111",1
"P02747_IDR_1_116",1
"P02765_IDR_254_364",1
"P02775_IDR_1_57",1
"P04150_IDR_478_523",0.394697074689479
"P04156_IDR_1_137",1
"P04181_IDR_1_37",1
"P04183_IDR_193_234",1
"P04196_IDR_249_449",1
"P04198_IDR_1_388",1
"P04233_IDR_1_44",0.362492164549435
"P04233_IDR_263_296",0.317646332851265
"P04233_IDR_86_136",0.319861502599301
"P04234_IDR_129_171",1
"P04259_IDR_1_61",0.483108166786116
"P04259_IDR_493_564",0.516891833213885
"P04264_IDR_1_61",0.467096108943992
"P04264_IDR_509_644",0.532903891056008
"P04279_IDR_1_462",1
"P04553_IDR_1_51",1
"P04554_IDR_1_102",1
"P04626_IDR_998_1179",1
"P04632_IDR_1_93",1
"P04637_IDR_56_89",0.388760829605887
"P05155_IDR_17_136",1
"P05187_IDR_499_535",1
"P05204_IDR_1_90",1
"P05231_IDR_1_45",1
"P05305_IDR_126_212",0.324050411577424
"P05305_IDR_1_52",0.34620308735697
"P05305_IDR_84_118",0.329746501065606
"P05386_IDR_64_112",1
"P05387_IDR_59_115",1
"P05388_IDR_277_312",1
"P05408_IDR_1_212",1
"P05412_IDR_1_266",1
"P05423_IDR_1_247",0.466580538823154
"P05423_IDR_278_310",0.533419461176846
"P05452_IDR_1_39",1
"P05455_IDR_194_225",0.509738084611647
"P05455_IDR_325_408",0.490261915388353
"P05496_IDR_1_59",1
"P05543_IDR_1_38",1
"P05546_IDR_1_118",1
"P05771_IDR_294_333",1
"P05783_IDR_1_33",1
"P05787_IDR_1_50",1
"P05814_IDR_1_226",1
"P05976_IDR_1_37",1
"P05997_IDR_1_60",0.376007553724699
"P05997_IDR_79_1263",0.623992446275301
"P06028_IDR_13_50",1
"P06127_IDR_432_495",1
"P06213_IDR_1309_1382",0.532496767731983
"P06213_IDR_743_793",0.467503232268017
"P06239_IDR_1_61",1
"P06241_IDR_1_75",1
"P06307_IDR_1_97",1
"P06396_IDR_1_51",1
"P06400_IDR_1_52",0.330401664872581
"P06400_IDR_580_644",0.344681637669868
"P06400_IDR_855_928",0.324916697457551
"P06401_IDR_1_463",0.412427425230969
"P06401_IDR_474_505",0.304969394104319
"P06401_IDR_636_674",0.282603180664712
"P06454_IDR_1_111",1
"P06576_IDR_1_59",1
"P06729_IDR_236_351",1
"P06730_IDR_1_33",1
"P06734_IDR_1_47",0.474644277751602
"P06734_IDR_289_321",0.525355722248398
"P06748_IDR_121_243",1
"P06850_IDR_1_60",0.493761527639216
"P06850_IDR_80_157",0.506238472360783
"P07305_IDR_96_194",1
"P07306_IDR_1_62",1
"P07307_IDR_1_85",1
"P07332_IDR_386_426",1
"P07333_IDR_686_746",0.51920830945844
"P07333_IDR_927_961",0.48079169054156
"P07357_IDR_1_32",1
"P07359_IDR_285_506",0.596424102596375
"P07359_IDR_533_573",0.403575897403625
"P07360_IDR_1_31",1
"P07438_IDR_1_36",1
"P07476_IDR_1_585",1
"P07492_IDR_1_72",0.504733671301807
"P07492_IDR_91_148",0.495266328698193
"P07498_IDR_1_47",0.443997701154836
"P07498_IDR_72_182",0.556002298845164
"P07550_IDR_348_413",1
"P07766_IDR_154_187",1
"P07814_IDR_708_748",0.504626674222466
"P07814_IDR_954_1019",0.495373325777533
"P07900_IDR_226_279",0.465683578408756
"P07900_IDR_699_732",0.534316421591244
"P07910_IDR_87_306",1
"P07947_IDR_1_88",1
"P07948_IDR_1_63",1
"P07949_IDR_661_704",1
"P07954_IDR_1_49",1
"P07988_IDR_147_199",1
"P07992_IDR_1_96",1
"P08034_IDR_222_283",1
"P08138_IDR_274_328",0.459895365142575
"P08151_IDR_1_270",0.339786438206059
"P08151_IDR_294_332",0.315084585570531
"P08151_IDR_334_1106",0.34512897622341
"P08172_IDR_218_383",1
"P08173_IDR_228_396",1
"P08174_IDR_325_360",1
"P08183_IDR_1_31",0.480684562482052
"P08183_IDR_632_691",0.519315437517948
"P08195_IDR_1_146",1
"P08235_IDR_1_450",0.557710546703216
"P08235_IDR_671_731",0.442289453296784
"P08238_IDR_222_271",0.472903205025917
"P08238_IDR_691_724",0.527096794974083
"P08240_IDR_128_320",1
"P08247_IDR_230_313",1
"P08253_IDR_1_31",1
"P08473_IDR_1_48",1
"P08476_IDR_1_49",0.538836231580595
"P08476_IDR_259_316",0.461163768419405
"P08514_IDR_872_903",1
"P08567_IDR_107_149",1
"P08572_IDR_1_1474",1
"P08574_IDR_1_83",1
"P08575_IDR_1238_1306",0.446008121182431
"P08575_IDR_27_225",0.553991878817569
"P08579_IDR_97_145",1
"P08590_IDR_1_36",1
"P08620_IDR_1_74",1
"P08621_IDR_194_437",1
"P08779_IDR_1_94",0.498390400397345
"P08779_IDR_424_473",0.501609599602655
"P08833_IDR_101_171",1
"P08887_IDR_316_456",1
"P08908_IDR_228_339",1
"P08912_IDR_228_435",1
"P08922_IDR_2281_2317",1
"P08F94_IDR_3885_3993",0.487758692408741
"P08F94_IDR_4026_4059",0.512241307591259
"P09012_IDR_100_202",1
"P09016_IDR_210_255",0.481943599552708
"P09016_IDR_9_130",0.518056400447292
"P09017_IDR_1_171",0.505564840496945
"P09017_IDR_212_264",0.494435159503055
"P09038_IDR_1_133",1
"P09067_IDR_1_201",1
"P09086_IDR_1_200",0.417005839871926
"P09086_IDR_270_300",0.260473231510044
"P09086_IDR_351_479",0.322520928618029
"P09110_IDR_1_32",1
"P09131_IDR_14_55",1
"P09172_IDR_1_41",1
"P09234_IDR_51_159",1
"P09327_IDR_732_763",1
"P09341_IDR_1_36",1
"P09429_IDR_166_215",1
"P09430_IDR_1_55",1
"P09486_IDR_12_65",1
"P09496_IDR_1_106",1
"P09497_IDR_1_98",0.605879383099922
"P09681_IDR_1_54",0.494281233033474
"P09681_IDR_83_124",0.505718766966526
"P09683_IDR_1_31",1
"P09693_IDR_140_182",1
"P09769_IDR_1_69",1
"P09874_IDR_202_232",0.315256473198292
"P09874_IDR_352_387",0.368264414578989
"P09874_IDR_483_521",0.316479112222719
"P09884_IDR_1_65",0.411268335835855
"P09884_IDR_90_330",0.588731664164145
"P09912_IDR_1_56",0.510613333952864
"P09912_IDR_91_130",0.489386666047136
"P0C025_IDR_297_328",1
"P0C0L5_IDR_1424_1461",1
"P0C1S8_IDR_1_202",0.54428545469897
"P0C1S8_IDR_517_567",0.45571454530103
"P0C1Z6_IDR_1_214",1
"P0C221_IDR_1_34",0.5025979131078
"P0C221_IDR_741_793",0.4974020868922
"P0C263_IDR_1_46",1
"P0C264_IDR_311_359",1
"P0C2L3_IDR_1_122",0.493144835485103
"P0C2L3_IDR_125_166",0.506855164514897
"P0C2W1_IDR_1_36",1
"P0C2W7_IDR_1_110",0.527503615118713
"P0C2W7_IDR_149_299",0.472496384881287
"P0C5Y4_IDR_1_121",1
"P0C671_IDR_1_533",1
"P0C6A0_IDR_1_204",1
"P0C7I6_IDR_239_297",0.31880709580515
"P0C7I6_IDR_42_90",0.345696967906656
"P0C7M4_IDR_1_136",1
"P0C7M8_IDR_1_88",1
"P0C7N4_IDR_150_181",0.505849133544124
"P0C7N4_IDR_184_270",0.494150866455876
"P0C7P1_IDR_69_496",1
"P0C7Q5_IDR_1_45",1
"P0C7Q6_IDR_1_44",1
"P0C7T5_IDR_1_463",0.566886960277139
"P0C7T5_IDR_586_666",0.433113039722861
"P0C7T8_IDR_168_217",1
"P0C7U0_IDR_264_302",0.273440585520006
"P0C7U0_IDR_473_527",0.256215551868141
"P0C7U0_IDR_529_571",0.248415599620807
"P0C7U0_IDR_577_749",0.221928262991046
"P0C7U3_IDR_277_371",1
"P0C7V6_IDR_1_33",0.326490769555244
"P0CG12_IDR_1_524",1
"P0CG20_IDR_1_571",1
"P0CG23_IDR_1_540",0.564055790467812
"P0CG23_IDR_604_659",0.435944209532188
"P0CG32_IDR_225_344",1
"P0CG33_IDR_1_693",1
"P0CG36_IDR_26_64",1
"P0CG37_IDR_24_64",1
"P0CG40_IDR_1_151",0.35315593786824
"P0CG40_IDR_195_330",0.329547491495242
"P0CG40_IDR_396_484",0.317296570636518
"P0CH99_IDR_60_171",1
"P0CI00_IDR_60_171",1
"P0CI01_IDR_1_187",1
"P0CJ78_IDR_1_343",1
"P0DJD1_IDR_979_1024",1
"P0DJD3_IDR_69_496",1
"P0DJG4_IDR_1_378",1
"Q7RTS3_IDR_1_165",1
"Q7RTS6_IDR_430_479",1
"Q7RTS7_IDR_470_529",1
"Q7RTT5_IDR_73_176",1
"Q7RTT9_IDR_1_60",0.526735276147872
"Q7RTT9_IDR_286_333",0.473264723852128
"Q7RTU0_IDR_134_167",0.498469719839042
"Q7RTU0_IDR_1_56",0.501530280160958
"Q7RTU1_IDR_166_214",0.533363358504536
"Q7RTU1_IDR_1_82",0.466636641495464
"Q7RTU3_IDR_157_233",0.529902419803471
"Q7RTU3_IDR_1_94",0.470097580196529
"Q7RTU4_IDR_127_204",0.518142099177142
"Q7RTU4_IDR_1_72",0.481857900822858
"Q7RTU7_IDR_1_86",1
"Q7RTV3_IDR_1_166",0.5109132236788
"Q7RTV3_IDR_230_340",0.4890867763212
"Q7RTW8_IDR_1106_1153",1
"Q7RTX7_IDR_17_57",0.328654151214807
"Q7Z2Z1_IDR_543_631",0.316976598276981
"Q7Z2Z1_IDR_806_1910",0.303815633579991
"Q7Z2Z2_IDR_444_501",0.507598074029271
"Q7Z2Z2_IDR_902_949",0.492401925970729
"Q7Z309_IDR_1_247",1
"Q7Z333_IDR_2457_2677",0.499614728036726
"Q7Z333_IDR_599_1695",0.500385271963274
"Q7Z340_IDR_1_216",1
"Q7Z353_IDR_53_545",0.323443303995943
"Q7Z353_IDR_548_584",0.322634435274956
"Q7Z353_IDR_654_690",0.353922260729101
"Q7Z388_IDR_1_42",1
"Q7Z398_IDR_74_200",1
"Q7Z3B4_IDR_1_130",1
"Q7Z3C6_IDR_585_808",1
"Q7Z3D4_IDR_115_208",0.347669768206049
"Q7Z3D4_IDR_242_306",0.325859676201462
"Q7Z3D4_IDR_28_58",0.326470555592489
"Q7Z3E1_IDR_79_231",1
"Q7Z3E2_IDR_1_209",0.566565054301394
"Q7Z3K3_IDR_1333_1410",0.216094310125157
"Q7Z3K3_IDR_382_462",0.187342264920907
"Q7Z3K3_IDR_694_743",0.182060026997792
"Q7Z3K3_IDR_857_972",0.209791339729083
"Q7Z3K6_IDR_1_171",0.517685711806891
"Q7Z3K6_IDR_328_481",0.482314288193109
"Q7Z3S7_IDR_1_37",1
"Q7Z3T8_IDR_1_747",0.570693906069209
"Q7Z3T8_IDR_749_1001",0.429306093930791
"Q7Z3U7_IDR_509_542",0.514134748303426
"Q7Z3U7_IDR_626_666",0.485865251696574
"Q7Z3V5_IDR_48_138",1
"Q7Z3Y7_IDR_1_72",0.347384359987958
"Q7Z3Y7_IDR_397_429",0.328281139648799
"Q7Z3Y7_IDR_434_464",0.324334500363244
"Q7Z3Y8_IDR_1_69",0.526376541383346
"Q7Z3Y8_IDR_394_459",0.473623458616654
"Q7Z3Y9_IDR_1_68",0.356129454020957
"Q7Z3Y9_IDR_394_428",0.319103290737783
"Q7Z3Y9_IDR_435_468",0.324767255241261
"Q7Z460_IDR_1082_1269",0.35473932667475
"Q7Z460_IDR_542_845",0.316340094256055
"Q7Z465_IDR_1_160",1
"Q7Z478_IDR_176_286",0.239170848890727
"Q7Z478_IDR_1_82",0.241861582925924
"Q7Z478_IDR_303_359",0.242322355596678
"Q7Z478_IDR_502_542",0.27664521258667
"Q7Z494_IDR_1_73",1
"Q7Z4F1_IDR_536_687",1
"Q7Z4H7_IDR_325_379",0.41191508213158
"Q7Z4H7_IDR_396_955",0.58808491786842
"Q7Z4H9_IDR_1_146",1
"Q7Z4K8_IDR_65_119",1
"Q7Z4L0_IDR_1_37",1
"Q7Z4M0_IDR_151_199",1
"Q7Z4N2_IDR_1168_1226",0.199722793661435
"Q7Z4N2_IDR_1238_1603",0.208012261317396
"Q7Z4N2_IDR_405_448",0.192928498199827
"Q7Z4N2_IDR_560_603",0.200641551470575
"Q7Z4N2_IDR_775_812",0.198694895350767
"Q7Z570_IDR_465_1157",0.43815798046429
"Q7Z572_IDR_1_215",0.35026995672663
"Q7Z572_IDR_341_373",0.323725682432436
"Q7Z572_IDR_411_469",0.326004360840934
"Q7Z589_IDR_95_1322",1
"Q7Z591_IDR_1_612",0.560536511247984
"Q7Z591_IDR_614_1439",0.439463488752016
"Q7Z5B4_IDR_1_110",0.501766946403815
"Q7Z5B4_IDR_117_369",0.498233053596185
"Q7Z5D8_IDR_1_106",1
"Q7Z5R6_IDR_1_165",0.552888580446567
"Q7Z5R6_IDR_437_666",0.447111419553433
"Q7Z5V6_IDR_1_314",1
"Q7Z5Y6_IDR_1_33",0.507320207173695
"Q7Z5Y6_IDR_257_296",0.492679792826304
"Q7Z5Y7_IDR_1_115",1
"P0DJH9_IDR_131_168",1
"P0DJJ0_IDR_166_228",1
"P0DKB5_IDR_347_382",1
"P0DKL9_IDR_1_79",1
"P0DL12_IDR_1_43",0.32859110288762
"P0DL12_IDR_47_86",0.352391542672034
"P0DL12_IDR_88_118",0.319017354440346
"P0DN87_IDR_122_165",1
"P0DP42_IDR_184_221",1
"P0DP91_IDR_160_239",0.333384394153336
"P0DP91_IDR_1_72",0.369197815310392
"P0DP91_IDR_241_581",0.297417790536273
"P0DPA2_IDR_292_414",1
"P0DPD6_IDR_1_74",0.506438234620675
"P0DPD6_IDR_98_135",0.493561765379325
"P0DPD7_IDR_220_255",1
"P0DPF3_IDR_1_718",1
"P0DPI2_IDR_1_40",1
"P0DPI3_IDR_1_95",1
"P0DPK2_IDR_1_41",1
"P0DPK5_IDR_1_39",1
"P10275_IDR_36_481",0.53881240945217
"P10275_IDR_624_663",0.46118759054783
"P10276_IDR_1_82",0.524184113138805
"P10276_IDR_418_462",0.475815886861196
"P10323_IDR_294_377",1
"P10398_IDR_162_295",1
"P10412_IDR_108_219",0.488252113403186
"P10412_IDR_1_36",0.511747886596814
"P10415_IDR_33_87",1
"P10451_IDR_1_314",1
"P10515_IDR_181_215",0.486313579922045
"P10515_IDR_308_351",0.513686420077955
"P10586_IDR_1285_1328",1
"P10588_IDR_121_159",0.477600789298138
"P10588_IDR_1_50",0.522399210701862
"P10589_IDR_149_182",0.507787757608252
"P10589_IDR_1_80",0.492212242391748
"P10600_IDR_255_310",1
"P10606_IDR_1_42",1
"P10636_IDR_1_624",1
"P10914_IDR_115_211",1
"P10997_IDR_1_34",0.532615974024322
"P10997_IDR_53_89",0.467384025975678
"P11047_IDR_1_35",1
"P11055_IDR_1907_1940",1
"P11137_IDR_1_1667",1
"P11142_IDR_615_646",1
"P11150_IDR_1_42",1
"P11161_IDR_1_476",1
"P11171_IDR_1_205",0.328789335492414
"P11171_IDR_510_821",0.330409167166744
"P11171_IDR_824_864",0.340801497340842
"P11226_IDR_1_37",0.51048753604643
"P11226_IDR_40_106",0.489512463953569
"P11229_IDR_223_363",1
"P11230_IDR_362_425",1
"P11274_IDR_68_493",1
"P11277_IDR_2078_2137",1
"P11279_IDR_186_216",1
"P11308_IDR_1_130",0.500641295734066
"P11487_IDR_1_36",0.512235782952643
"P11487_IDR_193_239",0.487764217047357
"P11498_IDR_1_33",1
"P11717_IDR_2355_2491",1
"P11801_IDR_29_84",0.503943519044615
"P11801_IDR_361_424",0.496056480955385
"P11831_IDR_1_141",0.31020614727215
"P11831_IDR_223_406",0.38723686279646
"P11831_IDR_464_508",0.30255698993139
"P11836_IDR_235_297",1
"P11940_IDR_425_543",1
"P12034_IDR_1_80",0.524094985023697
"P12034_IDR_232_268",0.475905014976303
"P12035_IDR_1_140",0.481115258844148
"P12035_IDR_529_628",0.518884741155852
"P12074_IDR_1_33",1
"P12107_IDR_242_1573",1
"P12109_IDR_252_591",1
"P12110_IDR_1_39",0.513292539985757
"P12110_IDR_253_591",0.486707460014243
"P12111_IDR_2041_2371",0.503527268723639
"P12111_IDR_2845_2994",0.496472731276361
"P12259_IDR_1125_1164",0.212995027926604
"P12259_IDR_1189_1499",0.365323852415032
"P12259_IDR_687_771",0.241955024614895
"P12259_IDR_779_1087",0.179726095043468
"P12270_IDR_341_384",0.135310722061361
"P12270_IDR_464_506",0.12826218551034
"P12270_IDR_508_672",0.14100314546794
"P12270_IDR_900_941",0.135743074577618
"P12645_IDR_1_53",0.506825364205094
"P12645_IDR_275_368",0.493174635794906
"P12694_IDR_1_50",1
"P12755_IDR_28_85",0.496373241903004
"P12755_IDR_312_577",0.503626758096996
"P12757_IDR_1_141",0.504779632742316
"P12757_IDR_357_553",0.495220367257684
"P12821_IDR_1_50",1
"P12829_IDR_1_40",1
"P12872_IDR_1_76",1
"P12931_IDR_1_83",1
"P12980_IDR_1_157",0.51584047389491
"P12980_IDR_212_280",0.48415952610509
"P13010_IDR_544_585",1
"P13051_IDR_12_65",1
"P13056_IDR_1_45",0.521062307764172
"P13056_IDR_61_365",0.478937692235828
"P13073_IDR_1_32",1
"P13196_IDR_113_170",0.337974979174493
"P13196_IDR_1_34",0.326035959985918
"P13196_IDR_40_111",0.335989060839589
"P13232_IDR_118_148",1
"P13349_IDR_1_117",0.449260272948906
"P13349_IDR_140_251",0.550739727051094
"P13378_IDR_1_242",0.49643735135752
"P13378_IDR_249_290",0.50356264864248
"P13385_IDR_25_75",1
"P13473_IDR_186_216",1
"P13497_IDR_55_124",1
"P13498_IDR_135_195",1
"P13611_IDR_1330_3078",0.441602409809922
"P13611_IDR_3359_3396",0.19033563180507
"P13611_IDR_350_1327",0.368061958385008
"P13631_IDR_1_85",0.497406360372107
"P13631_IDR_421_454",0.502593639627893
"P13640_IDR_1_44",1
"P13645_IDR_1_118",0.521026766753649
"P13645_IDR_456_584",0.478973233246351
"P13646_IDR_1_85",0.521367063251012
"P13646_IDR_413_458",0.478632936748988
"P13647_IDR_1_73",0.479104711795699
"P13647_IDR_497_590",0.520895288204301
"P13667_IDR_1_55",1
"P13682_IDR_1_220",1
"P13725_IDR_214_252",1
"P13727_IDR_1_79",1
"P13805_IDR_1_192",1
"P13807_IDR_624_737",1
"P13861_IDR_44_92",1
"P13866_IDR_567_597",1
"P13945_IDR_1_32",0.355742070628761
"P13945_IDR_243_285",0.306518458547663
"P14616_IDR_1265_1297",0.354410083002292
"P14616_IDR_660_718",0.328896058337046
"P14616_IDR_723_758",0.316693858660662
"P14625_IDR_1_45",0.311579754977864
"P14625_IDR_288_325",0.315759366509174
"P14625_IDR_750_803",0.372660878512962
"P14635_IDR_1_143",1
"P14649_IDR_1_53",1
"P14651_IDR_1_235",0.482362750797137
"P14651_IDR_237_431",0.517637249202863
"P14652_IDR_1_321",1
"P14678_IDR_85_240",1
"P14735_IDR_1_43",1
"P14780_IDR_448_513",1
"P14784_IDR_386_520",1
"P14859_IDR_1_284",0.333398347209879
"P14859_IDR_432_595",0.373382366797422
"P14859_IDR_688_743",0.293219285992699
"P14866_IDR_1_97",1
"P14867_IDR_1_36",0.511621248545284
"P14867_IDR_343_416",0.488378751454716
"P14921_IDR_1_36",0.336526524829906
"P14921_IDR_195_230",0.337812309780465
"P14921_IDR_270_325",0.325661165389629
"P15336_IDR_422_505",0.476030396430679
"P15336_IDR_57_369",0.523969603569321
"P15391_IDR_319_556",1
"P15407_IDR_1_271",1
"P15408_IDR_1_321",1
"P15498_IDR_146_192",1
"P15502_IDR_1_786",1
"P15514_IDR_110_142",0.439422510887328
"P15514_IDR_22_92",0.560577489112672
"P15515_IDR_1_57",1
"P15516_IDR_1_51",1
"P15529_IDR_288_327",1
"P15538_IDR_1_33",1
"P15586_IDR_1_43",1
"P15621_IDR_1_188",1
"P15622_IDR_75_179",1
"P15692_IDR_134_172",1
"P15735_IDR_366_406",1
"P15848_IDR_1_41",1
"P15863_IDR_1_96",0.477159277138213
"P16157_IDR_1367_1449",0.299483395910771
"P16157_IDR_1458_1881",0.376332536909173
"P16157_IDR_817_862",0.324184067180057
