"","GO0051650_establishment_of_vesicle_localization"
"A8MQ14_IDR_63_95",1
"A8MQ27_IDR_1_32",0.494716331447292
"A8MQ27_IDR_435_494",0.505283668552708
"A8MQT2_IDR_1_141",0.346424051097591
"A8MQT2_IDR_271_563",0.653575948902408
"A8MT33_IDR_174_238",1
"A8MT65_IDR_96_246",1
"A8MT70_IDR_12_395",0.237007552815564
"A8MW95_IDR_20_80",1
"A8MW99_IDR_73_144",1
"A8MWA4_IDR_60_171",1
"A8MWA6_IDR_1_464",1
"A8MWE9_IDR_1_46",1
"A8MWV9_IDR_7_40",0.501029338929305
"A8MWV9_IDR_90_139",0.498970661070695
"A8MWY0_IDR_968_1029",1
"A8MX34_IDR_1_340",1
"A8MXD5_IDR_1_97",1
"B1AK53_IDR_369_806",0.540717813086292
"B1AKI9_IDR_109_157",0.30334724969087
"B1AKI9_IDR_165_222",0.328786407069506
"B1AKI9_IDR_1_99",0.367866343239624
"B1AL46_IDR_1_397",0.318005045556078
"B1AL46_IDR_405_522",0.332045544400921
"B1AL46_IDR_525_878",0.349949410043001
"B1AL88_IDR_109_153",0.328054001440979
"B1AL88_IDR_379_413",0.318879997485956
"B1AL88_IDR_67_100",0.353066001073065
"B7U540_IDR_367_433",0.520368369776374
"B7Z1M9_IDR_12_45",0.507567036714959
"B7Z1M9_IDR_47_208",0.492432963285041
"B7ZBB8_IDR_1_127",1
"B7ZW38_IDR_192_293",0.596005596369206
"B7ZW38_IDR_89_186",0.403994403630794
"B8ZZ34_IDR_1_55",0.511017663370729
"B8ZZ34_IDR_98_397",0.488982336629271
"B9A6J9_IDR_351_447",1
"C9JLJ4_IDR_1_55",0.497243166296257
"C9JLJ4_IDR_378_528",0.502756833703743
"C9JLR9_IDR_1_102",0.189273238123124
"C9JLR9_IDR_173_259",0.193926627533238
"C9JLR9_IDR_328_427",0.210068139006309
"C9JLR9_IDR_444_476",0.199935363552869
"C9JLR9_IDR_482_579",0.20679663178446
"C9JPN9_IDR_1_55",0.333890752784323
"C9JPN9_IDR_378_464",0.334659470294223
"C9JPN9_IDR_469_528",0.331449776921454
"C9JQI7_IDR_532_580",1
"C9JSJ3_IDR_1_90",0.33467365276278
"D6RGH6_IDR_127_179",0.325506916725361
"D6RGX4_IDR_1_464",1
"D6RIA3_IDR_1_1609",0.513583458255094
"D6RIA3_IDR_1686_1757",0.486416541744906
"D6RJB6_IDR_1_56",0.334952396685752
"D6RJB6_IDR_379_464",0.331722788574533
"D6RJB6_IDR_469_528",0.333324814739715
"E2RYF6_IDR_1_1675",1
"F8WBI6_IDR_1_122",0.2888627320306
"F8WBI6_IDR_183_214",0.291145735732319
"F8WBI6_IDR_279_604",0.419991532237081
"F8WCM5_IDR_53_200",1
"H0YM25_IDR_1_810",1
"H3BNL1_IDR_1_128",0.511952487732775
"H7C350_IDR_1_240",0.501063093980738
"H7C350_IDR_297_361",0.498936906019262
"I3L1E1_IDR_83_186",1
"I3L273_IDR_1_518",1
"I3L3R5_IDR_157_244",0.482816713420379
"I3L3R5_IDR_69_154",0.517183286579621
"I6L899_IDR_1_116",0.282274817484074
"I6L899_IDR_183_214",0.289953680080276
"I6L899_IDR_271_608",0.42777150243565
"K7EJ46_IDR_47_83",1
"O00180_IDR_282_336",1
"O00189_IDR_149_181",1
"O00192_IDR_1_352",0.353197460887592
"O00192_IDR_589_651",0.326497677424923
"O00192_IDR_851_956",0.320304861687485
"O00193_IDR_1_183",1
"O00203_IDR_1_40",0.412713128896363
"O00203_IDR_646_856",0.587286871103637
"O00204_IDR_312_365",1
"O00213_IDR_1_252",0.525440997540954
"O00305_IDR_164_219",0.327618516828186
"O00305_IDR_1_67",0.344104230765685
"O00305_IDR_406_520",0.328277252406129
"O00308_IDR_149_312",0.476871130388655
"O00308_IDR_355_403",0.523128869611345
"O00311_IDR_1_38",0.336470247460044
"O00321_IDR_1_236",1
"O00311_IDR_203_348",0.334663210919047
"O00311_IDR_470_532",0.328866541620908
"O00327_IDR_1_77",0.517039834503416
"O00459_IDR_260_322",1
"O00461_IDR_1_696",1
"O00469_IDR_1_31",1
"O00470_IDR_177_290",0.503428879904294
"O00470_IDR_1_77",0.496571120095706
"O00471_IDR_373_406",1
"O00472_IDR_126_209",0.501324029263609
"O00472_IDR_290_524",0.498675970736391
"O00478_IDR_518_556",1
"O00479_IDR_1_90",1
"O00566_IDR_516_627",0.330415273938903
"O00566_IDR_649_681",0.298784458292528
"O00567_IDR_434_594",1
"O00570_IDR_1_391",1
"O00571_IDR_1_139",1
"O00585_IDR_93_134",1
"O00587_IDR_1_48",1
"O00590_IDR_338_384",1
"O00591_IDR_1_34",0.486141986427072
"O00591_IDR_338_390",0.513858013572928
"A1A5C7_IDR_633_686",0.514230134520472
"A1A5D9_IDR_258_367",0.289866824715001
"A1A5D9_IDR_369_401",0.243965027202487
"A1A5D9_IDR_452_497",0.240745611588958
"A1E959_IDR_1_279",1
"A1KXE4_IDR_1_195",1
"A1KZ92_IDR_1306_1358",1
"A1L020_IDR_1_129",1
"A1L0T0_IDR_1_32",1
"A1L162_IDR_116_156",0.503847420480709
"A1L162_IDR_1_63",0.496152579519291
"A1L170_IDR_1_272",1
"A1L390_IDR_1050_1126",0.171342360319302
"A1L390_IDR_1154_1219",0.205341496921525
"A1L390_IDR_1_89",0.181111370483997
"A1L390_IDR_412_905",0.258892074052009
"A1L390_IDR_937_1048",0.183312698223168
"A1L429_IDR_1_117",1
"A1L443_IDR_131_202",0.317989988808082
"A1L443_IDR_285_389",0.330863601744884
"A6H8Y1_IDR_1_2604",1
"Q9Y421_IDR_1_66",1
"Q9Y426_IDR_233_263",0.493883522410135
"Q9Y426_IDR_389_696",0.506116477589865
"Q9Y446_IDR_1_314",0.489927126114986
"Q9Y446_IDR_549_586",0.510072873885014
"Q9Y448_IDR_1_186",1
"Q9Y450_IDR_108_243",0.518477483920744
"Q9Y450_IDR_1_87",0.481522516079256
"Q9Y458_IDR_1_86",0.352148843149898
"Q9Y458_IDR_271_346",0.336628052511551
"Q9Y458_IDR_384_435",0.311223104338552
"Q9Y462_IDR_149_246",0.536068074795504
"Q9Y462_IDR_250_366",0.463931925204496
"Q9Y463_IDR_1_36",0.511734692913724
"Q9Y463_IDR_433_629",0.488265307086277
"Q9Y466_IDR_42_77",0.480611913078436
"Q9Y466_IDR_81_173",0.519388086921564
"Q9Y468_IDR_113_168",0.255862764381449
"Q9Y468_IDR_170_269",0.251834061804792
"Q9Y468_IDR_26_84",0.254033352556618
"Q9Y468_IDR_587_721",0.238269821257141
"Q9Y473_IDR_81_280",1
"Q9Y478_IDR_1_74",1
"Q9Y483_IDR_1_41",0.501617644021139
"Q9Y483_IDR_356_558",0.498382355978861
"Q9Y485_IDR_1246_1305",0.0941062461555623
"Q9Y485_IDR_1361_1395",0.089356663000837
"Q9Y485_IDR_1889_1949",0.0876545434957814
"Q9Y485_IDR_1969_2018",0.0991752528769536
"Q9Y485_IDR_2366_2418",0.0885530890585294
"Q9Y485_IDR_2442_2480",0.0975996710865674
"Q9Y485_IDR_287_332",0.0888543786912849
"Q9Y485_IDR_418_469",0.0981280884137008
"Q9Y485_IDR_557_589",0.0859913860278043
"Q9Y485_IDR_665_697",0.0872195515179074
"Q9Y485_IDR_897_934",0.0833611296750714
"Q9Y487_IDR_682_723",1
"Q9Y493_IDR_540_982",1
"Q9Y496_IDR_376_446",0.502690579904494
"Q9Y496_IDR_626_699",0.497309420095506
"Q9Y4A5_IDR_179_212",0.249269690179775
"Q9Y4A5_IDR_2024_2085",0.239902806239021
"Q9Y4A5_IDR_2545_2582",0.256253569548101
"Q9Y4A5_IDR_473_538",0.254573934033103
"Q9Y4A8_IDR_118_534",1
"Q9Y4B4_IDR_1124_1290",0.194714513253552
"Q9Y4B4_IDR_1_243",0.243991149606905
"Q9Y4B4_IDR_1301_1371",0.18605452044889
"Q9Y4B4_IDR_638_696",0.192690856740469
"Q9Y4B4_IDR_993_1052",0.182548959950184
"Q9Y4B5_IDR_1_1647",0.600311209977885
"Q9Y4B5_IDR_1650_1905",0.399688790022115
"Q9Y4B6_IDR_1393_1507",0.370674576469779
"Q9Y4B6_IDR_190_303",0.362388145031365
"Q9Y4B6_IDR_875_1000",0.266937278498855
"Q9Y4C1_IDR_251_518",0.476088057784889
"Q9Y4C1_IDR_755_907",0.523911942215111
"Q9Y4C5_IDR_81_162",1
"Q9Y4C8_IDR_134_289",0.25878855924232
"Q9Y4C8_IDR_665_726",0.249294307648318
"Q9Y4C8_IDR_82_128",0.247471034799564
"Q9Y4C8_IDR_925_960",0.244446098309798
"Q9Y4D1_IDR_1043_1078",0.335917839572161
"Q9Y4D1_IDR_511_606",0.310744968781633
"Q9Y4D1_IDR_997_1032",0.353337191646206
"Q9Y4D2_IDR_668_1042",1
"Q9Y4D7_IDR_1_46",1
"Q9Y4E1_IDR_1_43",0.322617966921544
"Q9Y4E1_IDR_56_1320",0.677382033078456
"Q9Y4E5_IDR_400_459",0.243956464769303
"Q9Y4E5_IDR_51_85",0.270328609106092
"Q9Y4E5_IDR_566_601",0.249553359315165
"Q9Y4E5_IDR_810_872",0.236161566809439
"Q9Y4E6_IDR_1061_1118",0.244557501485603
"Q9Y4E6_IDR_636_666",0.243029775225535
"Q9Y4E6_IDR_708_788",0.270468577901736
"Q9Y4E6_IDR_913_971",0.241944145387125
"Q9Y4E8_IDR_226_263",0.30379704499254
"Q9Y4E8_IDR_621_707",0.334387448923444
"Q9Y4E8_IDR_937_981",0.361815506084016
"Q9Y4F1_IDR_1_35",0.33631725323187
"Q9Y4F1_IDR_355_535",0.328879364206085
"Q9Y4F1_IDR_864_906",0.334803382562045
"Q9Y4F3_IDR_1564_1725",0.324397805309148
"Q9Y4F3_IDR_311_344",0.330482487610114
"Q9Y4F3_IDR_585_730",0.345119707080738
"Q9Y4F4_IDR_1434_1483",0.258469812523292
"Q9Y4F4_IDR_1_88",0.224393129526132
"Q9Y4F4_IDR_312_344",0.247746214597197
"Q9Y4F4_IDR_616_1247",0.26939084335338
"Q9Y4F9_IDR_1_69",0.457429134474473
"Q9Y4F9_IDR_321_730",0.542570865525527
"Q9Y4G2_IDR_205_517",1
"Q9Y4G6_IDR_2328_2360",1
"Q9Y4G8_IDR_1_100",0.330374445209269
"Q9Y4G8_IDR_481_590",0.3462822985694
"Q9Y4G8_IDR_913_1499",0.323343256221331
"Q9Y4H2_IDR_1261_1317",0.336158252047987
"Q9Y4H2_IDR_148_182",0.341126579399401
"Q9Y4H2_IDR_299_1246",0.322715168552611
"Q9Y4H4_IDR_1_103",1
"Q9Y4I1_IDR_1036_1360",0.424579400784818
"Q9Y4I1_IDR_1422_1473",0.285108551648314
"Q9Y4I1_IDR_596_631",0.290312047566869
"Q9Y4I5_IDR_1_301",0.469839756574741
"Q9Y4I5_IDR_406_444",0.530160243425259
"Q9Y4J8_IDR_275_410",0.436774905483754
"Q9Y4J8_IDR_418_743",0.563225094516246
"Q9Y4K3_IDR_1_51",1
"Q9Y4L1_IDR_566_694",0.524595079133155
"Q9Y4L1_IDR_910_999",0.475404920866845
"Q9Y4L5_IDR_87_138",1
"Q9Y4P3_IDR_34_75",1
"Q9Y4P8_IDR_378_454",1
"Q9Y4P9_IDR_116_179",1
"Q9Y4R7_IDR_43_80",0.515158558485424
"Q9Y4R7_IDR_542_742",0.484841441514576
"Q9Y4R8_IDR_442_494",1
"Q9Y4U1_IDR_238_282",1
"Q9Y4W2_IDR_195_256",0.35893816994456
"Q9Y4W2_IDR_511_624",0.360703987782999
"Q9Y4W2_IDR_679_714",0.28035784227244
"Q9Y4W6_IDR_763_797",0.518467755695283
"Q9Y4W6_IDR_78_134",0.481532244304717
"Q9Y4X0_IDR_1_122",1
"Q9Y4X4_IDR_1_312",1
"Q9Y4X5_IDR_1_95",1
"Q9Y4Z0_IDR_85_139",1
"Q9Y4Z2_IDR_145_214",0.494470222342529
"Q9Y4Z2_IDR_1_93",0.505529777657471
"Q9Y512_IDR_1_33",1
"Q9Y519_IDR_1_34",0.507971867217997
"Q9Y519_IDR_369_407",0.492028132782003
"Q9Y534_IDR_1_64",1
"Q9Y543_IDR_126_166",1
"Q9Y546_IDR_371_413",1
"Q9Y548_IDR_1_72",1
"Q9Y561_IDR_527_774",0.505816777745362
"Q9Y561_IDR_781_816",0.494183222254637
"Q9Y566_IDR_1_67",0.339224858577811
"Q9Y566_IDR_416_547",0.324337548626346
"Q9Y566_IDR_758_2087",0.336437592795843
"Q9Y570_IDR_1_38",0.462485506299508
"Q9Y570_IDR_239_281",0.537514493700492
"Q9Y572_IDR_309_428",0.511013281751101
"Q9Y572_IDR_473_518",0.488986718248899
"Q9Y580_IDR_86_266",1
"Q9Y581_IDR_53_170",1
"Q9Y584_IDR_36_66",1
"Q9Y592_IDR_1_32",0.461336222789716
"Q9Y592_IDR_618_701",0.538663777210284
"Q9Y597_IDR_602_815",1
"Q9Y5A6_IDR_128_275",1
"Q9Y5A7_IDR_529_569",1
"Q9Y5A9_IDR_1_50",0.347490921282216
"Q9Y5A9_IDR_197_239",0.329094165937143
"Q9Y5A9_IDR_245_389",0.32341491278064
"Q9Y5B0_IDR_334_586",0.4818393289088
"Q9Y5B0_IDR_730_961",0.5181606710912
"Q9Y5B6_IDR_1_385",0.535595824627184
"Q9Y5B6_IDR_498_563",0.464404175372816
"Q9Y5B9_IDR_436_478",0.473359370864362
"Q9Y5B9_IDR_927_1047",0.526640629135638
"Q9Y5C1_IDR_16_53",0.513179879064926
"Q9Y5C1_IDR_188_239",0.486820120935074
"Q9Y5F3_IDR_782_818",1
"Q9Y5F6_IDR_795_828",1
"Q9Y5G0_IDR_768_802",1
"Q9Y5G3_IDR_768_804",1
"Q9Y5G5_IDR_782_815",1
"Q9Y5G8_IDR_782_813",1
"Q9Y5G9_IDR_1_50",1
"Q9Y5I4_IDR_1_37",0.30465759172676
"Q9Y5I4_IDR_814_859",0.323672541256254
"Q9Y5I4_IDR_957_1007",0.371669867016987
"Q9Y5J1_IDR_1_137",1
"Q9Y5J3_IDR_1_62",0.48273752908051
"Q9Y5J3_IDR_167_290",0.51726247091949
"Q9Y5J6_IDR_70_103",1
"Q9Y5K3_IDR_1_57",0.49179194619062
"Q9Y5K3_IDR_305_369",0.50820805380938
"Q9Y5K6_IDR_168_295",0.324796945652043
"Q9Y5K6_IDR_310_581",0.373610983210838
"Q9Y5K6_IDR_63_108",0.301592071137119
"Q9Y5K8_IDR_208_247",1
"Q9Y5L2_IDR_32_63",1
"Q9Y5N1_IDR_230_351",1
"Q9Y5N6_IDR_188_227",1
"Q9Y5P3_IDR_1_518",1
"Q9Y5P4_IDR_118_177",0.330870392461554
"Q9Y5P4_IDR_184_235",0.326074360282126
"Q9Y5P4_IDR_276_401",0.343055247256319
"Q9Y5P8_IDR_42_123",0.488637327174132
"Q9Y5P8_IDR_519_553",0.511362672825868
"Q9Y5Q3_IDR_1_209",1
"Q9Y5Q5_IDR_1_72",0.487231856313994
"Q9Y5Q5_IDR_82_135",0.512768143686007
"Q9Y5Q6_IDR_50_114",1
"Q9Y5Q8_IDR_343_385",0.452227823895487
"Q9Y5Q8_IDR_464_519",0.547772176104513
"Q9Y5Q9_IDR_25_142",1
"Q9Y5R2_IDR_1_75",0.478886504777542
"Q9Y5R2_IDR_331_374",0.521113495222458
"Q9Y5R5_IDR_1_509",1
"Q9Y5R6_IDR_1_373",1
"Q9Y5S1_IDR_1_70",0.516884466225202
"Q9Y5S1_IDR_726_764",0.483115533774798
"Q9Y5S2_IDR_1609_1711",0.233626119513332
"Q9Y5S2_IDR_352_400",0.231948969231077
"Q9Y5S2_IDR_406_528",0.269910333556204
"Q9Y5S2_IDR_924_1033",0.264514577699387
"Q9Y5S9_IDR_1_65",1
"Q9Y5T4_IDR_1_32",1
"Q9Y5T5_IDR_144_189",0.526537003265869
"Q9Y5T5_IDR_385_606",0.473462996734131
"Q9Y5U2_IDR_105_157",0.309467574830064
"Q9Y5U2_IDR_1_76",0.339088049129174
"Q9Y5U2_IDR_218_329",0.351444376040762
"Q9Y5U5_IDR_191_241",1
"Q9Y5V0_IDR_1_35",1
"Q9Y5V3_IDR_1_467",1
"Q9Y5W3_IDR_118_263",0.507668983270293
"Q9Y5W3_IDR_53_112",0.492331016729707
"Q9Y5W5_IDR_1_32",0.494830684893828
"Q9Y5W5_IDR_348_379",0.505169315106172
"Q9Y5W7_IDR_2_60",0.323472377953053
"Q9Y5W7_IDR_473_538",0.339023009303319
"Q9Y5W7_IDR_733_778",0.337504612743629
"Q9Y5W9_IDR_158_270",1
"Q9Y5X0_IDR_153_201",1
"Q9Y5X1_IDR_72_207",1
"Q9Y5X2_IDR_1_59",1
"Q9Y5X4_IDR_113_212",0.506822518860876
"Q9Y5X4_IDR_1_40",0.493177481139124
"Q9Y5Y0_IDR_1_97",0.498553634950666
"Q9Y5Y0_IDR_518_555",0.501446365049334
"Q9Y5Y3_IDR_230_260",1
"Q9Y5Y4_IDR_330_395",1
"Q9Y5Y5_IDR_137_211",1
"Q9Y5Y7_IDR_132_321",1
"Q9Y5Y9_IDR_1003_1088",0.285584469439567
"Q9Y5Y9_IDR_1872_1956",0.241511818834465
"Q9Y5Y9_IDR_411_595",0.245941186783467
"Q9Y5Y9_IDR_939_986",0.226962524942501
"Q9Y5Z6_IDR_1_45",1
"Q9Y5Z7_IDR_396_587",1
"Q9Y5Z9_IDR_1_42",1
"Q9Y603_IDR_125_218",0.495952244553511
"Q9Y603_IDR_1_31",0.504047755446489
"Q9Y606_IDR_1_80",1
"Q9Y608_IDR_1_403",0.460131367845924
"Q9Y608_IDR_532_630",0.539868632154076
"Q9Y613_IDR_1002_1105",0.350363634803676
"Q9Y613_IDR_337_534",0.338985356874155
"Q9Y613_IDR_581_623",0.310651008322169
"Q9Y614_IDR_1_45",1
"Q9Y615_IDR_1_43",1
"Q9Y616_IDR_105_146",0.519050412775449
"Q9Y616_IDR_448_596",0.480949587224551
"Q9Y618_IDR_1_2514",1
"Q9Y620_IDR_1_120",1
"Q9Y624_IDR_266_299",1
"Q9Y625_IDR_342_378",0.336975079157959
"Q9Y625_IDR_424_473",0.341427253492521
"Q9Y625_IDR_476_555",0.32159766734952
"Q9Y639_IDR_365_398",1
"Q9Y644_IDR_1_52",1
"Q9Y651_IDR_74_242",1
"Q9Y657_IDR_1_51",1
"Q9Y661_IDR_65_192",1
"Q9Y662_IDR_1_133",1
"Q9Y663_IDR_1_147",1
"Q9Y666_IDR_12_76",0.472184329216387
"Q9Y666_IDR_932_1014",0.527815670783613
"Q9Y673_IDR_1_39",1
"Q9Y675_IDR_1_40",1
"Q9Y676_IDR_228_258",1
"Q9Y679_IDR_263_293",0.51418514922361
"Q9Y679_IDR_342_382",0.48581485077639
"Q9Y691_IDR_1_40",1
"Q9Y692_IDR_162_407",0.513929096579931
"Q9Y692_IDR_56_87",0.486070903420069
"Q9Y697_IDR_1_53",1
"Q9Y698_IDR_210_262",1
"Q9Y6A5_IDR_1_648",1
"Q9Y6B2_IDR_1_101",1
"Q9Y6B7_IDR_576_619",1
"Q9Y6C2_IDR_123_406",0.202528355209823
"Q9Y6C2_IDR_463_493",0.183087307190069
"Q9Y6C2_IDR_549_598",0.192557140574799
"Q9Y6C2_IDR_601_731",0.222051628909978
"Q9Y6C2_IDR_784_864",0.199775568115331
"Q9Y6C5_IDR_1125_1203",0.485889523330564
"Q9Y6C5_IDR_621_658",0.514110476669436
"Q9Y6D5_IDR_1016_1064",0.248247599022735
"Q9Y6D5_IDR_1493_1559",0.23612217451569
"Q9Y6D5_IDR_206_365",0.264531055254695
"Q9Y6D5_IDR_585_632",0.25109917120688
"Q9Y6D6_IDR_1072_1118",0.252460752971243
"Q9Y6D6_IDR_1545_1636",0.249966944791829
"Q9Y6D6_IDR_216_414",0.251213869302895
"Q9Y6D6_IDR_634_687",0.246358432934034
"Q9Y6D9_IDR_1_72",1
"Q9Y6E0_IDR_344_397",1
"Q9Y6F1_IDR_1_38",1
"Q9Y6F7_IDR_60_279",1
"Q9Y6F8_IDR_182_280",0.497609411487072
"Q9Y6F8_IDR_60_174",0.502390588512928
"Q9Y6G9_IDR_1_44",0.33522216668874
"Q9Y6G9_IDR_342_378",0.351377080263215
"Q9Y6G9_IDR_384_523",0.313400753048045
"Q9Y6H1_IDR_1_110",1
"Q9Y6H3_IDR_1_41",1
"Q9Y6H5_IDR_1_70",0.231927668737616
"Q9Y6H5_IDR_550_622",0.252174656291068
"Q9Y6H5_IDR_626_919",0.255622672001037
"Q9Y6H5_IDR_72_143",0.26027500297028
"Q9Y6H6_IDR_29_63",1
"Q9Y6H8_IDR_104_136",0.534130979290566
"Q9Y6H8_IDR_236_435",0.465869020709434
"Q9Y6I3_IDR_138_576",1
"Q9Y6I4_IDR_120_153",1
"Q9Y6I9_IDR_198_313",1
"Q9Y6J0_IDR_1301_1498",0.234666757958009
"Q9Y6J0_IDR_1668_2220",0.257588125678911
"Q9Y6J0_IDR_290_406",0.249620554351433
"Q9Y6J0_IDR_421_464",0.258124562011647
"Q9Y6J9_IDR_377_448",0.493523542812921
"Q9Y6J9_IDR_450_546",0.506476457187079
"Q9Y6K1_IDR_1_286",1
"Q9Y6K5_IDR_363_396",1
"Q9Y6K8_IDR_323_367",1
"Q9Y6K9_IDR_1_59",0.476769606347536
"Q9Y6K9_IDR_343_391",0.523230393652463
"Q9Y6L6_IDR_128_165",0.305092390036001
"Q9Y6L6_IDR_284_315",0.35119140018761
"Q9Y6L6_IDR_650_691",0.34371620977639
"Q9Y6L7_IDR_1_62",0.477328192856171
"Q9Y6L7_IDR_69_154",0.522671807143829
"Q9Y6M0_IDR_1_35",1
"Q9Y6M1_IDR_158_190",1
"Q9Y6M4_IDR_1_35",0.497759745177557
"Q9Y6M4_IDR_332_427",0.502240254822443
"Q9Y6M5_IDR_145_245",0.511886660992186
"Q9Y6M5_IDR_451_492",0.488113339007813
"Q9Y6M7_IDR_1184_1214",0.246957976931519
"Q9Y6M7_IDR_1_31",0.247707783043188
"Q9Y6M7_IDR_216_410",0.25230931796506
"Q9Y6M7_IDR_52_86",0.253024922060233
"Q9Y6N1_IDR_1_98",1
"Q9Y6N5_IDR_1_39",1
"Q9Y6N7_IDR_1044_1651",0.496844304378082
"Q9Y6N7_IDR_982_1040",0.503155695621918
"Q9Y6N8_IDR_1_45",1
"Q9Y6N9_IDR_315_436",1
"Q9Y6P5_IDR_1_37",0.481202501028134
"Q9Y6P5_IDR_282_325",0.518797498971866
"Q9Y6Q2_IDR_13_169",0.480191700111033
"Q9Y6Q2_IDR_189_226",0.519808299888967
"Q9Y6Q3_IDR_83_291",1
"Q9Y6Q6_IDR_304_374",0.342676932545611
"Q9Y6Q6_IDR_436_523",0.32445767522479
"Q9Y6Q6_IDR_555_616",0.332865392229599
"Q9Y6Q9_IDR_1_36",0.505911825352006
"Q9Y6Q9_IDR_372_1420",0.494088174647994
"Q9Y6R0_IDR_1_40",0.518209950523084
"Q9Y6R0_IDR_201_577",0.481790049476916
"Q9Y6R1_IDR_1009_1044",0.266595960803491
"Q9Y6R1_IDR_211_270",0.244197809802141
"Q9Y6R1_IDR_38_83",0.243643863127134
"Q9Y6R1_IDR_399_433",0.245562366267234
"Q9Y6R4_IDR_1148_1289",0.312388464447098
"Q9Y6R4_IDR_1_217",0.336392420954543
"Q9Y6R4_IDR_430_505",0.351219114598359
"Q9Y6R6_IDR_59_163",1
"Q9Y6R9_IDR_231_487",1
"Q9Y6S9_IDR_1_42",0.504754713953047
"Q9Y6S9_IDR_235_378",0.495245286046953
"Q9Y6T7_IDR_383_424",0.503384935938521
"Q9Y6T7_IDR_89_128",0.496615064061479
"Q9Y6U7_IDR_1_56",1
"Q9Y6V0_IDR_1_2943",0.313377985373415
"Q9Y6V0_IDR_2946_4688",0.410424385691117
"Q9Y6V0_IDR_4828_4975",0.276197628935468
"Q9Y6V7_IDR_403_483",1
"Q9Y6W3_IDR_152_201",1
"Q9Y6W5_IDR_170_465",1
"Q9Y6W6_IDR_29_142",1
"Q9Y6W8_IDR_166_199",1
"O14490_IDR_1_787",0.457800067299877
"O14490_IDR_903_962",0.542199932700123
"O14492_IDR_377_408",0.347964073394124
"O14492_IDR_518_621",0.315928156499449
"O14492_IDR_83_132",0.336107770106428
"O14494_IDR_253_284",1
"O14495_IDR_1_32",0.492836161238811
"O14495_IDR_280_311",0.507163838761189
"O14497_IDR_1_1635",0.414788663082833
"O14497_IDR_1736_1963",0.585211336917167
"O14503_IDR_1_54",0.333946103242147
"O14503_IDR_184_330",0.342553124930034
"O14503_IDR_332_412",0.323500771827819
"O14511_IDR_1_96",0.49513712005754
"O14511_IDR_415_850",0.50486287994246
"O14512_IDR_1_384",1
"O14513_IDR_1_255",0.201906629192755
"O14513_IDR_258_467",0.186947115309997
"O14513_IDR_474_513",0.202593196130495
"O14545_IDR_136_167",0.256171325398812
"O14545_IDR_174_367",0.249860920760215
"O14545_IDR_388_582",0.248386901901913
"O14545_IDR_51_87",0.24558085193906
"O14556_IDR_22_72",1
"O14559_IDR_1_39",0.336085466763629
"O14559_IDR_255_309",0.350299393088834
"O14559_IDR_516_1268",0.313615140147536
"O14561_IDR_1_50",1
"O14562_IDR_1_82",1
"O14576_IDR_1_214",1
"O14578_IDR_1222_1395",0.48471879659857
"O14578_IDR_1904_2027",0.51528120340143
"O14594_IDR_1275_1311",0.484539491839784
"O14594_IDR_361_960",0.515460508160216
"O14595_IDR_1_34",1
"O14598_IDR_1_125",1
"O14602_IDR_113_144",1
"O14607_IDR_1_34",0.243558723948497
"O14646_IDR_1049_1122",0.224209190992584
"O14646_IDR_1_269",0.241126310266656
"O14646_IDR_1320_1411",0.28020848734048
"O14646_IDR_1503_1710",0.25445601140028
"O14647_IDR_1051_1127",0.243281843830797
"O14647_IDR_1_259",0.248222513480761
"O14647_IDR_1327_1463",0.271166759989164
"O14647_IDR_1557_1828",0.237328882699277
"O14649_IDR_254_394",1
"O14653_IDR_88_142",1
"O14654_IDR_1078_1235",0.202928109833095
"O14654_IDR_1_74",0.200588576145992
"O14654_IDR_338_703",0.189562288020406
"O14654_IDR_707_778",0.198206837989439
"O14654_IDR_786_918",0.208714188011069
"O14662_IDR_16_71",0.470769859446987
"O14662_IDR_188_223",0.529230140553013
"O14668_IDR_108_199",1
"O14669_IDR_139_174",1
"O14672_IDR_700_748",1
"O14745_IDR_250_358",0.523946452602667
"O14746_IDR_179_315",1
"O14753_IDR_39_104",1
"O14757_IDR_296_328",1
"O14763_IDR_175_332",0.495183971980946
"O14763_IDR_1_77",0.504816028019054
"O14764_IDR_1_35",0.503294629430507
"O14764_IDR_364_419",0.496705370569493
"O14770_IDR_177_291",0.255124855725243
"O14770_IDR_1_79",0.249593809356915
"O14770_IDR_331_366",0.249989302431224
"O14770_IDR_402_477",0.245292032486618
"O14771_IDR_128_314",1
"O14776_IDR_107_148",0.157807344409055
"O14776_IDR_154_371",0.157073588257098
"O14776_IDR_1_67",0.15379210280524
"O14776_IDR_373_428",0.162338592171646
"O14776_IDR_466_522",0.180138245309666
"O14776_IDR_574_654",0.188850127047295
"O14777_IDR_1_83",1
"O14901_IDR_1_392",0.460308693748522
"O14901_IDR_475_512",0.539691306251478
"O14905_IDR_1_53",1
"O14908_IDR_1_56",1
"O14917_IDR_821_974",0.503832259534179
"O14917_IDR_977_1095",0.496167740465821
"O14920_IDR_665_756",1
"O14924_IDR_1105_1447",0.204926437248898
"O14924_IDR_149_218",0.207825438493296
"O14924_IDR_401_434",0.197875160533354
"O14924_IDR_446_705",0.187326323642019
"O14924_IDR_843_959",0.202046640082433
"O14925_IDR_1_38",1
"O14931_IDR_169_201",1
"O14939_IDR_1_35",1
"O14944_IDR_1_57",1
"O14948_IDR_1_347",1
