"","GO0005739_mitochondrion"
"O14646_IDR_1049_1122",0.273717214864559
"O14646_IDR_1_269",0.226504504710476
"O14646_IDR_1320_1411",0.221408901532632
"O14646_IDR_1503_1710",0.278369378892332
"O14647_IDR_1051_1127",0.275482403644263
"O14647_IDR_1_259",0.230147119089363
"O14647_IDR_1327_1463",0.249416932417441
"O14647_IDR_1557_1828",0.244953544848933
"O14649_IDR_254_394",1
"O14653_IDR_88_142",1
"O14654_IDR_1078_1235",0.386591464867502
"O14654_IDR_1_74",0.171160031071002
"O14654_IDR_338_703",0.134257132591144
"O14654_IDR_707_778",0.153661491614898
"O14654_IDR_786_918",0.154329879855453
"O14662_IDR_16_71",0.564595997648501
"O14662_IDR_188_223",0.435404002351499
"O14668_IDR_108_199",1
"O14669_IDR_139_174",1
"O14672_IDR_700_748",1
"O14745_IDR_250_358",0.515907244763111
"O14746_IDR_179_315",1
"O14753_IDR_39_104",1
"O14757_IDR_296_328",1
"O14763_IDR_175_332",0.432977876405956
"O14763_IDR_1_77",0.567022123594044
"O14764_IDR_1_35",0.473203902517426
"O14764_IDR_364_419",0.526796097482574
"O14770_IDR_177_291",0.249871270729737
"O14770_IDR_1_79",0.233285704149036
"O14770_IDR_331_366",0.267331780209274
"O14770_IDR_402_477",0.249511244911952
"O14771_IDR_128_314",1
"O14776_IDR_107_148",0.144906051574716
"O14776_IDR_154_371",0.161264716683946
"O14776_IDR_1_67",0.185684739647685
"O14776_IDR_373_428",0.176021010917881
"O14776_IDR_466_522",0.174772646475714
"O14776_IDR_574_654",0.15735083470006
"O14777_IDR_1_83",1
"O14901_IDR_1_392",0.515103815786283
"O14901_IDR_475_512",0.484896184213717
"O14905_IDR_1_53",1
"O14908_IDR_1_56",1
"O14917_IDR_821_974",0.495262773892031
"O14917_IDR_977_1095",0.504737226107969
"O14920_IDR_665_756",1
"O14924_IDR_1105_1447",0.232243366763828
"O14924_IDR_149_218",0.189639516772061
"O14924_IDR_401_434",0.191619087020906
"O14924_IDR_446_705",0.220016425199288
"O14924_IDR_843_959",0.166481604243917
"O14925_IDR_1_38",1
"O14931_IDR_169_201",1
"O14939_IDR_1_35",1
"O14944_IDR_1_57",1
"O14948_IDR_1_347",1
"O14964_IDR_221_777",1
"O14967_IDR_1_46",0.545566044254729
"O14967_IDR_496_610",0.454433955745272
"O15015_IDR_1_238",0.498510876253058
"O15015_IDR_657_782",0.501489123746942
"O15018_IDR_182_324",0.185418250596851
"O15018_IDR_423_501",0.181043588407282
"O15018_IDR_535_575",0.233510607287517
"O15018_IDR_676_719",0.189785466541368
"O15018_IDR_816_2616",0.210242087166982
"O15020_IDR_2082_2222",0.484987849268968
"O15020_IDR_2330_2390",0.515012150731032
"O15021_IDR_1099_1136",0.24793420947495
"O15021_IDR_1229_2623",0.293327501793522
"O15021_IDR_1_376",0.233911073402794
"O15021_IDR_874_1084",0.224827215328734
"O15027_IDR_1_1260",0.251001757868873
"O15027_IDR_1271_1385",0.204343231877708
"O15027_IDR_1570_1612",0.229439334031882
"O15027_IDR_1890_2357",0.315215676221538
"O15033_IDR_1_41",1
"O15034_IDR_53_164",0.349434089868644
"O15034_IDR_588_846",0.287562383768309
"O15055_IDR_1224_1255",0.244108304609666
"O15055_IDR_940_1126",0.248526457811805
"O15056_IDR_1418_1468",0.51836144231921
"O15056_IDR_984_1409",0.48163855768079
"O15060_IDR_120_341",1
"O15062_IDR_125_590",1
"O15063_IDR_1_64",0.540218872473342
"O15063_IDR_512_1070",0.459781127526658
"O15066_IDR_372_430",0.468639913009698
"O15066_IDR_694_747",0.531360086990302
"O15068_IDR_558_628",0.508911817173189
"O15068_IDR_956_1031",0.491088182826811
"O15069_IDR_1_1419",0.568952786243195
"O15069_IDR_1488_1522",0.431047213756805
"O15072_IDR_1052_1205",0.320554032994557
"O15072_IDR_1_31",0.273990119405806
"O15072_IDR_209_253",0.204127600145484
"O15072_IDR_996_1031",0.201328247454154
"O15075_IDR_147_180",0.275649127840855
"O15075_IDR_1_54",0.272122825690436
"O15085_IDR_1083_1354",0.175420769420737
"O15085_IDR_125_289",0.161751472182092
"O15085_IDR_1368_1417",0.158290191813909
"O15085_IDR_1452_1522",0.16104047840557
"O15085_IDR_492_712",0.181521194705206
"O15090_IDR_1022_1257",0.394439841377264
"O15090_IDR_1_1019",0.605560158622736
"O15091_IDR_70_111",1
"O15105_IDR_16_88",0.540668633153285
"O15105_IDR_220_250",0.459331366846715
"O15111_IDR_661_737",1
"O15117_IDR_1_506",0.532653506842222
"O15117_IDR_545_687",0.467346493157778
"O15119_IDR_304_743",0.449614655652932
"O15119_IDR_36_101",0.550385344347068
"O15123_IDR_1_32",0.551438325599641
"O15123_IDR_229_277",0.448561674400358
"O15126_IDR_1_85",1
"O15127_IDR_1_93",1
"O15130_IDR_1_47",1
"O15209_IDR_431_481",0.365196151412701
"O15209_IDR_562_634",0.332815977013936
"O15211_IDR_197_235",0.221191506299922
"O15211_IDR_393_426",0.226419923573907
"O15211_IDR_510_645",0.273381710920274
"O15211_IDR_735_777",0.279006859205898
"O15213_IDR_1_100",0.491194781931075
"O15213_IDR_529_610",0.508805218068925
"O15218_IDR_342_404",1
"O15226_IDR_1_161",1
"O15231_IDR_1_41",0.376630130877901
"O15231_IDR_44_571",0.334370552954966
"O15231_IDR_586_617",0.288999316167133
"O15232_IDR_1_73",1
"O15234_IDR_1_242",0.522066633301594
"O15234_IDR_245_703",0.477933366698406
"O15240_IDR_18_615",1
"O15259_IDR_213_293",0.52255624097742
"O15259_IDR_61_148",0.47744375902258
"O15355_IDR_162_326",0.48308649146578
"O15355_IDR_509_546",0.51691350853422
"O15357_IDR_120_177",0.487859944491107
"O15357_IDR_894_1197",0.512140055508893
"O15370_IDR_106_282",0.484939274224498
"O15370_IDR_1_49",0.515060725775502
"O15371_IDR_85_158",1
"O15372_IDR_1_33",1
"O15374_IDR_201_281",1
"O15375_IDR_422_505",1
"O15379_IDR_382_428",1
"O15381_IDR_70_255",1
"O15389_IDR_456_514",1
"O15391_IDR_69_174",1
"O15393_IDR_1_110",1
"O15394_IDR_743_817",1
"O15397_IDR_883_944",1
"O15399_IDR_1_45",0.56510220511933
"O15466_IDR_1_38",1
"O15479_IDR_1_107",1
"O15480_IDR_1_107",1
"O15481_IDR_1_105",0.411679273062569
"O15481_IDR_316_346",0.588320726937431
"O15482_IDR_1_213",1
"O15488_IDR_1_31",0.510951290374535
"O15488_IDR_298_451",0.489048709625465
"O15496_IDR_1_39",1
"O15499_IDR_1_130",1
"O15547_IDR_378_441",1
"O15550_IDR_1_38",0.51296906001914
"O15550_IDR_400_884",0.48703093998086
"O15551_IDR_188_220",1
"O15552_IDR_292_330",1
"O15553_IDR_92_305",1
"O43143_IDR_1_114",1
"O43147_IDR_207_247",0.377197556262381
"O43147_IDR_425_492",0.318693494141853
"O43147_IDR_620_787",0.304108949595766
"O43148_IDR_1_144",1
"O43149_IDR_1434_1533",0.255299084456684
"O43149_IDR_1_43",0.260519857064551
"O43149_IDR_1955_2077",0.263320051083535
"O43149_IDR_2415_2452",0.22086100739523
"O43150_IDR_697_944",1
"O43155_IDR_366_403",0.349576350622405
"O43155_IDR_502_563",0.319699404721268
"O43155_IDR_568_599",0.330724244656327
"O43156_IDR_774_853",1
"O43184_IDR_732_909",0.44258053843035
"O43186_IDR_1_299",1
"O43187_IDR_102_192",0.491096587679327
"O43187_IDR_505_593",0.508903412320673
"O43189_IDR_342_526",1
"O43193_IDR_266_296",0.516303967072839
"O43193_IDR_374_412",0.483696032927161
"O43194_IDR_215_279",0.600949589804188
"O43194_IDR_365_453",0.399050410195812
"O43196_IDR_1_46",1
"O43237_IDR_1_32",0.394061200577655
"O43237_IDR_331_492",0.605938799422345
"O43240_IDR_1_42",1
"O43242_IDR_1_67",1
"O43246_IDR_417_458",0.470063077284908
"O43246_IDR_590_635",0.529936922715092
"O43247_IDR_1_201",1
"O43248_IDR_1_238",1
"O43296_IDR_65_201",1
"O43298_IDR_130_365",1
"O43300_IDR_364_482",1
"O43301_IDR_1_52",1
"O43303_IDR_1_34",0.321741614897649
"O43303_IDR_49_757",0.289082622720109
"O43303_IDR_895_1012",0.389175762382242
"O43304_IDR_183_225",0.496863109912598
"O43304_IDR_661_696",0.503136890087402
"O43306_IDR_1_114",0.471650901768729
"O43306_IDR_558_619",0.528349098231271
"O43307_IDR_441_478",1
"O43310_IDR_103_167",0.35079336310201
"O43310_IDR_169_369",0.327828150552292
"O43310_IDR_38_98",0.321378486345698
"O43312_IDR_135_197",0.541035401969486
"O43312_IDR_250_755",0.458964598030514
"O43313_IDR_1_85",0.350857296421298
"O43313_IDR_213_596",0.198287314892741
"O43313_IDR_89_130",0.255879727241318
"O43424_IDR_860_921",0.532964806266787
"O43424_IDR_957_1007",0.467035193733213
"O43426_IDR_1485_1573",0.464598322535413
"O43426_IDR_975_1483",0.535401677464587
"O43432_IDR_1002_1216",0.504700917182204
"O43432_IDR_1_721",0.495299082817796
"O43435_IDR_1_105",0.436716888216291
"O43435_IDR_306_364",0.563283111783709
"O43439_IDR_1_604",1
"O43448_IDR_10_76",1
"O43451_IDR_1_87",1
"O43462_IDR_108_140",1
"O43464_IDR_67_107",1
"O43482_IDR_1_65",1
"O43488_IDR_1_35",1
"O43490_IDR_829_865",1
"Q6ZVX9_IDR_1_40",1
"Q6ZW13_IDR_1_317",1
"Q6ZW31_IDR_1_246",0.364945163726356
"Q6ZW31_IDR_604_650",0.332710145478554
"Q6ZW31_IDR_667_701",0.30234469079509
"Q6ZW49_IDR_188_587",0.472537423527162
"Q6ZW49_IDR_830_861",0.527462576472838
"Q6ZW76_IDR_304_422",1
"Q6ZWB6_IDR_1_40",0.340796129904483
"Q6ZWB6_IDR_152_205",0.337883840697167
"Q6ZWB6_IDR_324_432",0.32132002939835
"Q6ZWE6_IDR_1_109",0.351668999077139
"Q6ZWE6_IDR_111_205",0.333145773617932
"Q6ZWE6_IDR_316_355",0.31518522730493
"Q6ZWH5_IDR_40_74",0.517996549705403
"Q6ZWH5_IDR_796_965",0.482003450294597
"Q6ZWJ1_IDR_109_214",1
"Q6ZWJ8_IDR_1_48",1
"Q70CQ3_IDR_181_213",0.46407056349514
"Q70CQ3_IDR_361_416",0.53592943650486
"Q70CQ4_IDR_1_122",0.468462708045895
"Q70CQ4_IDR_769_1352",0.531537291954105
"Q70E73_IDR_1_64",0.319686432327848
"Q70E73_IDR_524_1207",0.271330208145035
"Q70E73_IDR_96_241",0.408983359527117
"Q70EK8_IDR_352_1029",1
"Q70EK9_IDR_1_179",0.516467594622127
"Q70EK9_IDR_313_356",0.483532405377873
"Q70EL1_IDR_354_1500",1
"Q70EL2_IDR_1_34",0.526769628886337
"Q70EL2_IDR_386_615",0.473230371113663
"Q70EL4_IDR_1_88",0.504893813831511
"Q70EL4_IDR_740_1123",0.495106186168489
"Q70J99_IDR_1_45",1
"Q70JA7_IDR_50_167",1
"Q70SY1_IDR_1_265",0.466481899634588
"Q70SY1_IDR_397_505",0.533518100365412
"Q70UQ0_IDR_1_50",1
"Q71RG4_IDR_74_169",1
"Q71RS6_IDR_235_266",1
"Q71SY5_IDR_231_394",0.474459852043041
"Q71SY5_IDR_545_747",0.525540147956959
"Q75N03_IDR_1_69",0.508543618046255
"Q75N03_IDR_191_491",0.491456381953745
"Q75T13_IDR_780_811",1
"Q75V66_IDR_1_68",1
"Q75VX8_IDR_181_214",0.535199960230874
"Q75VX8_IDR_350_795",0.464800039769126
"Q75WM6_IDR_1_62",0.492266135476417
"Q75WM6_IDR_85_255",0.507733864523583
"Q765P7_IDR_137_199",0.433109470594214
"Q765P7_IDR_250_747",0.566890529405786
"Q76FK4_IDR_157_192",0.273206534162314
"Q76FK4_IDR_196_797",0.218203204706407
"Q76FK4_IDR_800_1108",0.223006432650963
"Q76FK4_IDR_90_149",0.285583828480316
"Q76G19_IDR_217_736",1
"Q76I76_IDR_444_1416",1
"Q7KZ85_IDR_1519_1726",0.356252860299809
"Q7KZ85_IDR_482_518",0.33498309831735
"Q7KZI7_IDR_1_46",0.536565050085932
"Q7KZI7_IDR_366_696",0.463434949914068
"Q7KZN9_IDR_1_64",1
"Q7L014_IDR_1_315",0.411474920206061
"Q7L014_IDR_786_866",0.588525079793939
"Q7L0J3_IDR_1_145",1
"Q7L0Q8_IDR_1_47",1
"Q7L0R7_IDR_1_302",1
"Q7L0X0_IDR_413_569",1
"Q7L0X2_IDR_1_270",1
"Q7L190_IDR_135_185",0.5435446821063
"Q7L190_IDR_1_82",0.4564553178937
"Q7L1I2_IDR_1_91",1
"Q7L1S5_IDR_36_166",1
"Q7L1V2_IDR_1_102",1
"Q7L1W4_IDR_219_275",0.486759447898566
"Q7L1W4_IDR_61_136",0.513240552101434
"Q7L2E3_IDR_1_40",0.605187182477874
"Q7L590_IDR_424_723",0.67893055213843
"Q7L5A3_IDR_1_348",1
"Q7L5N1_IDR_1_35",1
"Q7L5N7_IDR_1_91",0.745441774929562
"Q7L5N7_IDR_510_544",0.254558225070438
"Q7L622_IDR_294_346",1
"Q7L7V1_IDR_1_35",1
"Q7L7X3_IDR_305_515",0.32615433888965
"Q7L7X3_IDR_547_595",0.350527637472931
"Q7L7X3_IDR_851_1001",0.323318023637418
"Q7L804_IDR_148_449",1
"Q7L8A9_IDR_1_54",0.487853141979761
"Q7L8A9_IDR_306_357",0.512146858020239
"Q7L8C5_IDR_1_155",1
"Q7L8J4_IDR_1_106",0.451243709477609
"Q7L8J4_IDR_276_393",0.548756290522391
"Q7L8L6_IDR_24_107",1
"Q7L8S5_IDR_58_121",1
"Q7L945_IDR_48_137",1
"Q7L9B9_IDR_103_134",0.509638820211744
"Q7RTS1_IDR_140_177",0.453793847462215
"O43491_IDR_1_82",0.325900749188015
"O43491_IDR_521_948",0.330883294943909
"O43491_IDR_84_213",0.343215955868076
"O43497_IDR_1_49",0.211703757911283
"O43526_IDR_368_547",0.239991147459597
"O43526_IDR_551_639",0.244229427053874
"O43526_IDR_648_872",0.218757371765807
"O43529_IDR_1_74",1
"O43541_IDR_132_163",0.346833886155752
"O43541_IDR_16_120",0.323420617583387
"O43541_IDR_284_315",0.329745496260861
"O43548_IDR_467_498",1
"O43555_IDR_33_75",1
"O43556_IDR_362_437",1
"O43557_IDR_68_107",1
"O43559_IDR_109_492",1
"O43561_IDR_1_156",0.329067977008456
"O43561_IDR_170_201",0.351235500696213
"O43561_IDR_225_262",0.319696522295331
"O43566_IDR_191_299",0.318555202650314
"O43566_IDR_22_57",0.354145959783916
"O43566_IDR_446_566",0.32729883756577
"O43567_IDR_287_381",1
"O43572_IDR_1_119",0.421026547730474
"O43614_IDR_258_297",0.562633506536951
"O43614_IDR_386_444",0.437366493463049
"O43615_IDR_1_59",0.577928954615833
"O43615_IDR_83_230",0.422071045384167
"O43623_IDR_10_125",1
"O43633_IDR_173_222",1
"O43638_IDR_104_298",1
"O43639_IDR_63_107",1
"O43660_IDR_58_183",1
"O43663_IDR_441_620",1
"O43665_IDR_1_31",1
"O43670_IDR_88_431",1
"O43679_IDR_238_373",1
"O43680_IDR_1_86",1
"O43683_IDR_149_730",1
"O43688_IDR_250_288",1
"O43692_IDR_1_31",1
"O43699_IDR_372_421",1
"O43707_IDR_1_37",1
"O43709_IDR_214_281",1
"O43815_IDR_1_46",0.517168096820454
"O43815_IDR_66_445",0.482831903179546
"O43818_IDR_1_74",1
"O43819_IDR_1_75",1
"O43822_IDR_134_212",1
"O43823_IDR_1_385",0.404267296463178
"O43823_IDR_543_692",0.595732703536823
"O43824_IDR_1_87",1
"O43825_IDR_1_121",1
"O43829_IDR_125_268",1
"O43837_IDR_1_42",1
"O43847_IDR_13_100",0.595909665449923
"O43847_IDR_134_207",0.404090334550077
"O43852_IDR_1_46",1
"O43861_IDR_1_82",1
"O43865_IDR_1_102",1
"O43868_IDR_1_64",1
"O43889_IDR_1_116",0.446129643072393
"O43889_IDR_244_336",0.553870356927607
"O43896_IDR_385_434",0.354920371483381
"O43918_IDR_238_295",0.244873849088835
"O43918_IDR_343_430",0.262268976063058
"O43918_IDR_474_508",0.251404808301074
"O43921_IDR_1_32",1
"O43933_IDR_1067_1225",0.303913592248758
"O43933_IDR_183_240",0.327466952334804
"O43933_IDR_343_378",0.368619455416437
"O60216_IDR_396_564",0.46634619995273
"O60216_IDR_97_331",0.53365380004727
"O60224_IDR_72_188",1
"O60225_IDR_71_170",1
"O60231_IDR_286_351",0.526849964081776
"O60231_IDR_72_223",0.473150035918224
"O60232_IDR_78_148",1
"O60237_IDR_305_881",0.52465405786807
"O60237_IDR_896_930",0.47534594213193
"O60238_IDR_44_130",1
"O60239_IDR_1_49",0.506604883723478
"O60239_IDR_252_435",0.493395116276522
"O60240_IDR_107_186",0.287291283452693
"O60266_IDR_1_45",0.532636634616495
"O60266_IDR_498_583",0.467363365383505
"O60268_IDR_1_89",0.351475010480766
"O60268_IDR_251_286",0.301801068327706
"O60268_IDR_317_347",0.346723921191528
"O60269_IDR_1_379",0.581495084929968
"O60269_IDR_396_458",0.418504915070032
"O60271_IDR_517_548",0.209163401217108
"O60271_IDR_562_630",0.20850389923537
"O60271_IDR_69_513",0.177799638726116
"O60271_IDR_718_750",0.174577915560015
"O60271_IDR_804_910",0.229955145261392
"O60279_IDR_199_561",1
"O60281_IDR_1385_2115",0.133262584636144
"O60281_IDR_2119_2168",0.156467635183037
"O60281_IDR_2282_2363",0.138139596594556
"O60281_IDR_2433_2576",0.124148184859887
"O60281_IDR_2602_2639",0.162070965893205
"O60281_IDR_460_751",0.166345756943434
"O60281_IDR_812_1369",0.119565275889737
"O60296_IDR_562_837",0.175134325552567
"O60296_IDR_848_914",0.229560272107367
"O60299_IDR_11_353",0.461809897751558
"O60299_IDR_363_673",0.538190102248442
"O60303_IDR_1147_1198",0.191784891045389
"O60303_IDR_1_33",0.191554568631492
"O60303_IDR_152_467",0.197114116661674
"O60303_IDR_626_963",0.178555272680626
"O60303_IDR_79_150",0.240991150980819
"O60304_IDR_133_322",1
"O60306_IDR_1381_1485",1
"O60307_IDR_1038_1309",0.321509024608185
"O60307_IDR_1_172",0.345203545875694
"O60307_IDR_679_945",0.333287429516121
"O60308_IDR_158_201",0.210908470437209
"O60308_IDR_259_418",0.228341839540254
"O60308_IDR_685_743",0.265989203427961
"O60308_IDR_871_925",0.294760486594576
"O60309_IDR_1047_1086",0.203627399425732
"O60309_IDR_1_869",0.177239772489955
"O60333_IDR_1205_1244",0.169234990301451
"O60333_IDR_1521_1588",0.178778604436867
"O60333_IDR_1592_1682",0.160428889634391
"O60333_IDR_705_735",0.150928456339227
"O60333_IDR_912_957",0.152324759037962
"O60336_IDR_748_1412",1
"O60337_IDR_177_258",1
"O60341_IDR_1_173",1
"O60343_IDR_1_32",0.28893938948334
"O60343_IDR_237_352",0.282777798109355
"O60343_IDR_525_874",0.428282812407305
"O60346_IDR_1431_1511",0.238002401477008
"O60346_IDR_1_462",0.518949046825696
"O60346_IDR_1575_1636",0.243048551697296
"O60347_IDR_1_407",1
"O60353_IDR_513_706",1
"O60356_IDR_1_82",1
"O60359_IDR_209_257",1
"O60381_IDR_4_106",0.295222587846957
"O60481_IDR_1_186",0.524588218931943
"O60481_IDR_405_461",0.475411781068057
"O60486_IDR_1_34",1
"O60487_IDR_175_215",1
"O60488_IDR_1_43",1
"O60496_IDR_246_343",1
"O60499_IDR_106_167",1
"O60500_IDR_1092_1137",1
"O60502_IDR_1_55",0.536348201911747
"O60502_IDR_395_550",0.463651798088252
"O60503_IDR_1248_1353",0.307617252609037
"O60503_IDR_1_78",0.393015596509559
"O60503_IDR_579_713",0.299367150881405
"O60504_IDR_1_382",0.529858929582039
"O60504_IDR_522_611",0.470141070417961
"O60506_IDR_499_586",1
"O60507_IDR_1_38",1
"O60508_IDR_1_49",0.529344001435093
"O60508_IDR_201_238",0.470655998564907
"O60512_IDR_1_71",0.482170387451055
"O60609_IDR_358_400",1
"O60610_IDR_1164_1201",0.250081423531938
"O60610_IDR_1208_1272",0.264067172691475
"O60610_IDR_1_85",0.285952376263283
"O60610_IDR_505_766",0.199899027513304
"O60641_IDR_283_907",1
"O60658_IDR_1_64",0.373604156824875
"O60658_IDR_329_386",0.336407833016131
"O60658_IDR_429_481",0.289988010158994
"O60663_IDR_13_48",0.366141535127168
"O60663_IDR_176_237",0.327341461219287
"O60663_IDR_269_388",0.306517003653544
"O60664_IDR_1_35",0.385766113252637
"O60664_IDR_69_172",0.614233886747363
"O60667_IDR_150_348",1
"O60669_IDR_432_478",1
"O60673_IDR_1028_1869",0.175453038456547
"O60673_IDR_2014_2182",0.198900567190619
"O60673_IDR_274_307",0.203958139654359
"O60673_IDR_310_974",0.175881561141016
"O60741_IDR_1_90",0.390211509578646
"O60741_IDR_595_890",0.609788490421354
"O60749_IDR_1_136",1
"O60755_IDR_309_368",1
"O60759_IDR_1_69",0.567688767286485
"O60759_IDR_173_359",0.432311232713515
"O60763_IDR_675_790",0.501865625482071
"O60763_IDR_930_962",0.498134374517929
"O60765_IDR_67_213",1
"O60779_IDR_222_271",1
"O60784_IDR_155_208",0.273672690445261
"O60784_IDR_303_415",0.314541606057661
"O60784_IDR_450_492",0.411785703497078
"O60806_IDR_1_37",0.317489872069799
"O60806_IDR_251_318",0.319793437712099
"O60806_IDR_321_420",0.362716690218103
"O60812_IDR_117_293",1
"O60814_IDR_1_36",1
"O60825_IDR_446_505",1
"O60826_IDR_143_334",1
"O60885_IDR_1206_1337",0.205205072653713
"O60885_IDR_459_666",0.186445779009652
"O60885_IDR_676_1201",0.192856945057241
"O60888_IDR_1_62",1
"O60890_IDR_568_802",1
"O60895_IDR_1_31",1
"O60902_IDR_1_159",0.497641885592304
"O60902_IDR_161_331",0.502358114407696
"O60907_IDR_1_37",0.479804584883274
"O60907_IDR_146_210",0.520195415116726
"O60909_IDR_1_92",1
"O60927_IDR_68_126",1
"O60930_IDR_75_131",1
"O60934_IDR_327_647",1
"O60936_IDR_94_208",1
"O60939_IDR_180_215",1
"O60941_IDR_488_594",1
"O60942_IDR_191_227",1
"O75019_IDR_424_489",1
"O75027_IDR_1_113",1
"O75030_IDR_1_526",1
"O75037_IDR_1064_1280",0.355679434273008
"O75037_IDR_401_480",0.315824650809971
"O75037_IDR_490_970",0.328495914917022
"O75038_IDR_1382_1416",0.290593250074066
"O75038_IDR_475_618",0.202801639372816
"O75038_IDR_886_1379",0.506605110553118
"O75044_IDR_170_229",0.193996233472571
"O75044_IDR_415_457",0.195567122557945
"O75044_IDR_463_501",0.185087532364455
"O75044_IDR_694_755",0.195590275621994
"O75044_IDR_785_1071",0.229758835983036
"O75052_IDR_172_347",0.560308698795782
"O75052_IDR_361_506",0.439691301204218
"O75054_IDR_997_1027",1
"O75056_IDR_1_378",0.466462509672251
"O75056_IDR_412_442",0.533537490327749
"O75061_IDR_395_779",1
"O75063_IDR_1_35",1
"O75064_IDR_890_1262",1
"O75069_IDR_1_523",1
"O75071_IDR_1_120",0.51043134271491
"O75071_IDR_144_426",0.48956865728509
"O75074_IDR_570_763",1
"O75077_IDR_1_106",1
"O75116_IDR_1018_1082",0.364550370315894
"O75116_IDR_1113_1149",0.284389587567864
"O75116_IDR_1350_1388",0.351060042116241
"O75121_IDR_341_379",1
"O75122_IDR_1_62",0.396235750424191
"O75122_IDR_309_645",0.329198222347766
"O75122_IDR_880_1053",0.274566027228043
"O75128_IDR_1_53",0.545343980571153
"O75128_IDR_227_1238",0.454656019428847
"O75129_IDR_1_59",0.555715286230098
"O75129_IDR_288_349",0.219544537179046
"O75129_IDR_357_411",0.224740176590857
"O75132_IDR_172_286",0.19615557351071
"O75132_IDR_1_87",0.178469285600173
"O75132_IDR_341_456",0.178017437375796
"O75132_IDR_511_550",0.245371472674634
"O75132_IDR_609_651",0.201986230838686
"O75140_IDR_1000_1075",0.245278219069414
"O75140_IDR_1112_1172",0.241408649143888
"O75140_IDR_411_456",0.218813117404931
"O75140_IDR_461_727",0.294500014381766
"O75143_IDR_216_441",1
"O75145_IDR_1_829",0.486429567096755
"O75145_IDR_859_937",0.513570432903245
"O75146_IDR_1011_1053",0.544186548556908
"O75146_IDR_288_360",0.455813451443092
"O75150_IDR_111_177",0.317571543033205
"O75150_IDR_1_96",0.358468568457491
"O75161_IDR_453_563",1
"O75164_IDR_343_634",1
"O75167_IDR_1_502",1
"O75170_IDR_404_439",0.459249636441593
"O75170_IDR_525_966",0.540750363558407
"O75173_IDR_185_219",1
"O75175_IDR_214_607",1
"O75177_IDR_1_33",0.552146317698261
"O75177_IDR_41_396",0.447853682301739
"O75179_IDR_1_136",0.26845434419461
"O75179_IDR_1451_2427",0.462259511125405
"O75179_IDR_2471_2509",0.269286144679986
"O75182_IDR_1_36",0.410663579531307
"O75182_IDR_704_767",0.307389383544649
"O75182_IDR_92_300",0.281947036924043
"O75185_IDR_13_50",1
"O75190_IDR_233_326",1
"O75204_IDR_203_238",1
"O75208_IDR_1_95",1
"O75251_IDR_1_58",1
"O75355_IDR_1_43",1
"O75360_IDR_1_73",1
"O75362_IDR_1_202",0.397926222075161
"O75362_IDR_207_1048",0.602073777924839
"O75363_IDR_1_584",1
"O75364_IDR_157_302",0.532081093078149
"O75364_IDR_1_81",0.467918906921851
"O75367_IDR_117_178",1
"O75376_IDR_1_317",0.200002305943223
"O75376_IDR_319_418",0.208867578345302
"O75376_IDR_420_451",0.218382607234134
"O75376_IDR_483_2440",0.372747508477341
"O75379_IDR_1_57",1
"O75381_IDR_137_377",0.487865661173314
"O75381_IDR_71_108",0.512134338826686
"O75385_IDR_274_821",1
"O75386_IDR_1_183",1
"O75387_IDR_224_293",1
"O75388_IDR_1_36",1
"O75446_IDR_1_147",1
"O75448_IDR_825_891",1
"O75449_IDR_77_184",1
"O75459_IDR_1_146",1
"O75460_IDR_406_558",1
"O75461_IDR_1_61",0.524225854289555
"O75461_IDR_240_281",0.475774145710445
"O75462_IDR_1_32",1
"O75467_IDR_512_553",0.460698624681128
"O75467_IDR_55_197",0.539301375318872
"O75469_IDR_122_165",0.367520755148619
"O75469_IDR_1_36",0.315904791007043
"O75469_IDR_179_234",0.316574453844338
"O75473_IDR_845_895",1
"O75474_IDR_187_233",0.49324441529058
"O75474_IDR_49_147",0.50675558470942
"O75475_IDR_431_530",0.526225079435033
"O75475_IDR_89_347",0.473774920564967
"O75477_IDR_315_348",1
"O75486_IDR_247_278",1
"O75487_IDR_343_381",0.551926482931217
"O75563_IDR_223_295",0.500084330502617
"O75564_IDR_446_482",1
"O75569_IDR_1_31",1
"O75581_IDR_1404_1531",1
"O75582_IDR_734_802",1
"O75586_IDR_152_246",1
"O75592_IDR_2317_2347",0.118567815828832
"O75592_IDR_2555_2592",0.122323037859915
"O75592_IDR_2670_3153",0.123625988955753
"O75592_IDR_3187_3236",0.128633380023793
"O75592_IDR_3314_3386",0.127814852853005
"O75592_IDR_3479_3511",0.142216889994863
"O75592_IDR_87_131",0.113404679963156
"O75592_IDR_890_922",0.123413354520683
"O75593_IDR_121_277",0.503247674920422
"O75593_IDR_1_32",0.496752325079578
"O75603_IDR_160_210",1
"O75604_IDR_1_263",1
"O75607_IDR_144_178",1
"O75674_IDR_288_476",0.450734587405966
"O75676_IDR_722_772",1
"O75683_IDR_1_240",1
"O75688_IDR_373_479",1
"O75690_IDR_1_187",1
"O75691_IDR_1695_1763",0.217822596158552
"O75691_IDR_2572_2613",0.216797426931038
"O75691_IDR_2731_2785",0.361265050621112
"O75691_IDR_863_907",0.204114926289297
"O75712_IDR_220_270",1
"O75717_IDR_1068_1129",0.396941752481776
"O75717_IDR_308_427",0.281145540462241
"O75717_IDR_821_1017",0.321912707055983
"O75747_IDR_1_34",0.497331274620407
"O75747_IDR_174_224",0.502668725379593
