"","GO0000280_nuclear_division"
"Q9NVR2_IDR_360_393",1
"Q9NVR5_IDR_207_252",0.296618748408895
"Q9NVR5_IDR_354_517",0.285524055457391
"Q9NVR5_IDR_674_794",0.417857196133715
"Q9NVU0_IDR_145_176",0.509080583288905
"Q9NVU0_IDR_439_554",0.490919416711094
"Q9NVU7_IDR_226_280",0.499532013860301
"Q9NVU7_IDR_452_687",0.500467986139699
"Q9NVV0_IDR_250_291",1
"Q9NVV4_IDR_535_582",1
"Q9NVV9_IDR_86_145",1
"Q9NVW2_IDR_1_513",1
"Q9NVZ3_IDR_164_239",1
"Q9NWF9_IDR_1_33",0.467260288244986
"Q9NWF9_IDR_35_277",0.532739711755014
"Q9NWH7_IDR_117_434",1
"Q9NWH9_IDR_463_967",0.297921637281266
"Q9NWH9_IDR_70_383",0.40331317842083
"Q9NWH9_IDR_969_1002",0.298765184297904
"Q9NWK9_IDR_1_219",1
"Q9NWL6_IDR_360_399",1
"Q9NWM3_IDR_1_46",0.269409098628644
"Q9NWM3_IDR_250_386",0.368465821866838
"Q9NWM3_IDR_87_248",0.362125079504518
"Q9NWN3_IDR_1_551",1
"Q9NWQ4_IDR_1_482",1
"Q9NWQ8_IDR_1_432",1
"Q9NWS0_IDR_174_207",1
"Q9NWS1_IDR_463_579",1
"Q9NWS8_IDR_57_167",1
"Q9NWS9_IDR_112_328",1
"Q9NWT1_IDR_307_392",1
"Q9NWT8_IDR_1_65",0.485777162415559
"Q9NX63_IDR_1_116",1
"Q9NX65_IDR_117_542",0.513143950861249
"Q9NX65_IDR_1_50",0.486856049138751
"Q9NX70_IDR_1_53",1
"Q9NX74_IDR_439_493",1
"Q9NX94_IDR_115_240",0.482990069762224
"Q9NX94_IDR_276_314",0.517009930237776
"Q9NX95_IDR_1_281",0.250101351506709
"Q9NX95_IDR_305_336",0.209931519999591
"Q9NX95_IDR_344_484",0.305228150750248
"Q9NXV2_IDR_1_40",1
"Q9NXV6_IDR_111_427",1
"Q9NXW2_IDR_211_265",0.499666738053448
"Q9NXW2_IDR_53_91",0.500333261946552
"Q9NXX6_IDR_1_78",1
"Q9NXZ1_IDR_26_820",1
"Q9NXZ2_IDR_137_167",0.508130102824355
"Q9NXZ2_IDR_1_65",0.491869897175645
"Q9NY12_IDR_162_217",0.498005095884485
"Q9NY12_IDR_1_62",0.501994904115515
"Q9NY25_IDR_1_65",1
"Q9NYB5_IDR_1_35",0.261027470528354
"Q9NYB5_IDR_142_182",0.25704144443309
"Q9NYB5_IDR_300_332",0.243473584766224
"Q9NYB5_IDR_667_712",0.238457500272332
"Q9NYD6_IDR_1_278",1
"Q9NYF0_IDR_1_836",1
"Q9NYF3_IDR_1_392",1
"Q9NYF5_IDR_214_571",0.347277504002888
"Q9NYF5_IDR_621_681",0.299566526737327
"Q9NYF5_IDR_753_837",0.353155969259785
"Q9NYP7_IDR_257_299",1
"Q9NYP9_IDR_1_39",0.490656213877945
"Q9NYP9_IDR_44_76",0.509343786122055
"Q9NYQ6_IDR_2300_2332",0.336974429120858
"Q9NYQ6_IDR_2722_2752",0.320866683094212
"Q9NYQ6_IDR_2754_2998",0.34215888778493
"Q9NYQ7_IDR_181_231",0.330080760128401
"Q9NYQ7_IDR_2788_2818",0.368972143444707
"Q9NYQ7_IDR_2824_3312",0.300947096426892
"Q9NYT0_IDR_109_165",1
"Q9NYT6_IDR_53_195",1
"Q9NYU2_IDR_1_41",1
"Q9NYV4_IDR_1021_1344",0.428345206533714
"Q9NYV4_IDR_1_717",0.571654793466286
"Q9NYV6_IDR_1_45",0.328374107030397
"Q9NYV6_IDR_264_301",0.355939787361474
"Q9NYV6_IDR_591_651",0.315686105608128
"Q9NYW8_IDR_62_176",1
"Q9NYX4_IDR_167_217",1
"Q9NYY3_IDR_1_66",0.506400517620947
"Q9NZ71_IDR_1141_1219",0.258984636394478
"Q9NZ81_IDR_1_148",1
"Q9NZ94_IDR_158_197",0.235107113510481
"Q9NZ94_IDR_639_702",0.255346755803728
"Q9NZ94_IDR_734_806",0.267390015173126
"Q9NZ94_IDR_818_848",0.242156115512665
"Q9NZA1_IDR_1_170",1
"Q9NZB2_IDR_349_547",0.506971675404649
"Q9NZB2_IDR_894_1118",0.493028324595351
"Q9NZB8_IDR_1_47",1
"Q9NZC2_IDR_187_230",1
"Q9NZC4_IDR_123_204",1
"Q9NZC9_IDR_1_235",0.399909437488317
"Q9NZC9_IDR_859_954",0.600090562511683
"Q9NZD1_IDR_271_316",1
"Q9NZE8_IDR_1_85",1
"Q9NZH0_IDR_301_384",1
"Q9NZH6_IDR_1_51",1
"Q9NZI5_IDR_129_163",0.496705471208315
"Q9NZI5_IDR_73_112",0.503294528791685
"Q9NZM3_IDR_818_886",0.311090627018668
"Q9NZM4_IDR_26_1560",1
"Q9NZM5_IDR_1_87",0.518013315072099
"Q9NZM5_IDR_92_417",0.481986684927901
"Q9NZN1_IDR_586_618",1
"Q9NZN5_IDR_1136_1241",0.178279698370971
"Q9NZN5_IDR_1267_1405",0.152749112389166
"Q9NZN5_IDR_1422_1489",0.168358335309349
"Q9NZN5_IDR_149_345",0.161813473142235
"Q9NZN5_IDR_1_64",0.168027777072843
"Q9NZN5_IDR_564_764",0.170771603715436
"Q9NZN8_IDR_1_345",1
"Q9NZN9_IDR_328_384",1
"Q9NZQ0_IDR_191_227",1
"Q9NZQ3_IDR_104_308",1
"Q9NZQ8_IDR_1127_1165",0.45401572548798
"Q9NZQ8_IDR_669_714",0.54598427451202
"Q9NZQ9_IDR_1_181",1
"Q9NZR1_IDR_35_71",0.510406780705429
"Q9P0G3_IDR_1_36",1
"Q9P0J6_IDR_1_67",1
"Q9P0J7_IDR_137_381",1
"Q9P0K1_IDR_1_41",0.303317839185807
"Q9P0K1_IDR_202_233",0.352053580797818
"Q9P0K1_IDR_766_906",0.344628580016376
"Q9P0K7_IDR_242_553",1
"Q9P0K8_IDR_145_465",0.340198008928898
"Q9P0K8_IDR_1_64",0.337961232526945
"Q9P0K8_IDR_469_563",0.321840758544157
"Q9P0L0_IDR_135_249",1
"Q9P0L1_IDR_136_239",0.488434126845956
"Q9P0L1_IDR_241_356",0.511565873154044
"Q9P0L2_IDR_1_53",0.473719146929958
"Q9P0L2_IDR_374_703",0.526280853070042
"Q9P0L9_IDR_1_74",0.506787256726386
"Q9P0L9_IDR_742_805",0.493212743273614
"Q9P0M2_IDR_1_82",1
"Q9P0M4_IDR_1_39",0.497409121741946
"Q9P0M4_IDR_41_103",0.502590878258055
"Q9P0X4_IDR_1736_2223",0.244781914695537
"Q9P104_IDR_234_306",1
"Q9P107_IDR_228_262",0.316086925807026
"Q9P107_IDR_355_479",0.323867414277972
"Q9P107_IDR_761_933",0.360045659915002
"Q9P126_IDR_1_77",1
"Q9P1A6_IDR_167_864",0.301726759691272
"Q9P1A6_IDR_21_162",0.330727988553538
"Q9P1A6_IDR_978_1040",0.36754525175519
"Q9P1Q0_IDR_1_60",0.520806940585492
"Q9P1Q0_IDR_481_575",0.479193059414508
"Q9P1T7_IDR_1_182",1
"Q9P212_IDR_2241_2302",0.22854689956771
"Q9P215_IDR_575_609",0.507556139971844
"Q9P215_IDR_92_151",0.492443860028156
"Q9P217_IDR_119_175",0.324500532539603
"Q9P217_IDR_25_59",0.313644254334288
"Q9P217_IDR_455_485",0.361855213126109
"Q9P218_IDR_119_151",0.526221654988202
"Q9P218_IDR_992_1284",0.473778345011798
"Q9P219_IDR_1329_2016",0.194866563009763
"Q9P219_IDR_221_259",0.220044948262518
"Q9P219_IDR_297_784",0.312748057267644
"Q9P219_IDR_888_1063",0.272340431460075
"Q9P225_IDR_1_73",1
"Q9P227_IDR_173_685",0.304913757429529
"Q9P227_IDR_809_899",0.356111531184927
"Q9P273_IDR_1_295",0.476975788426947
"Q9P273_IDR_338_375",0.523024211573053
"Q9P275_IDR_1046_1123",0.475198393383626
"Q9P275_IDR_426_1044",0.524801606616374
"Q9P278_IDR_180_304",0.243313633164191
"Q9P278_IDR_576_717",0.256956749888993
"Q9P278_IDR_726_922",0.255411014322993
"Q9P278_IDR_93_123",0.244318602623823
"Q9P281_IDR_1_164",0.526985358350089
"Q9P281_IDR_167_2471",0.473014641649911
"Q9P283_IDR_64_95",1
"Q9P286_IDR_46_425",1
"Q9P287_IDR_1_53",1
"Q9P289_IDR_327_378",1
"Q9P291_IDR_31_195",1
"Q9P299_IDR_1_37",1
"Q9P2D8_IDR_1213_1269",0.160911385095913
"Q9P2D8_IDR_1442_1999",0.271745148596509
"Q9P2D8_IDR_721_804",0.200101475726008
"Q9P2D8_IDR_882_939",0.198622879133265
"Q9P2E2_IDR_367_798",0.534268924710188
"Q9P2E2_IDR_901_1029",0.465731075289812
"Q9P2E3_IDR_1_141",0.45692518223579
"Q9P2E3_IDR_795_887",0.54307481776421
"Q9P2E5_IDR_1_86",1
"Q9P2E7_IDR_682_718",0.351236787917666
"Q9P2E7_IDR_725_786",0.336170897785502
"Q9P2E7_IDR_842_947",0.312592314296832
"Q9P2E8_IDR_320_370",0.497687233844833
"Q9P2E8_IDR_60_158",0.502312766155167
"Q9P2E9_IDR_1247_1357",0.193824110915052
"Q9P2E9_IDR_1379_1410",0.188536389327678
"Q9P2E9_IDR_1_698",0.205780756822312
"Q9P2E9_IDR_708_740",0.194762786785914
"Q9P2E9_IDR_883_996",0.217095956149045
"Q9P2F5_IDR_147_926",1
"Q9P2J2_IDR_1091_1133",0.461010562977785
"Q9P2J5_IDR_118_153",1
"Q9P2J8_IDR_107_245",0.478499147493336
"Q9P2J8_IDR_1_48",0.521500852506664
"Q9P2K1_IDR_1_257",0.476229016220725
"Q9P2K1_IDR_587_624",0.523770983779275
"Q9P2K2_IDR_757_825",1
"Q9P2K3_IDR_133_296",0.534695099639933
"Q9P2K3_IDR_347_495",0.465304900360067
"Q9P2K8_IDR_1496_1526",0.2514847360416
"Q9P2K8_IDR_189_260",0.245144260773428
"Q9P2K8_IDR_660_709",0.244615618801645
"Q9P2K8_IDR_713_792",0.258755384383326
"Q9P2K9_IDR_1_42",0.510963974919067
"Q9P2K9_IDR_156_252",0.489036025080933
"Q9P2M4_IDR_1_324",1
"Q9P2N2_IDR_119_312",0.526934484650242
"Q9P2N2_IDR_19_80",0.473065515349758
"Q9P2N4_IDR_212_287",1
"Q9P2R6_IDR_1525_1566",0.373428339291957
"Q9P2R6_IDR_443_1471",0.29482917216291
"Q9P2R7_IDR_1_50",1
"Q9P2S2_IDR_1344_1627",0.494115634274368
"Q9P2S2_IDR_1672_1710",0.505884365725632
"Q9P2S6_IDR_370_444",1
"Q9P2T0_IDR_1_302",0.521164151300487
"Q9P2T0_IDR_341_379",0.478835848699513
"Q9P2U7_IDR_1_51",0.53094211325973
"Q9P2U7_IDR_498_560",0.469057886740271
"Q9P2U8_IDR_1_59",0.529992622768454
"Q9P2U8_IDR_506_582",0.470007377231546
"Q9P2V4_IDR_365_426",1
"Q9P2W6_IDR_1_69",1
"Q9P2W7_IDR_1_69",1
"Q9P2W9_IDR_162_232",1
"Q9P2X3_IDR_119_167",1
"Q9P2Y4_IDR_1_722",1
"Q9P2Y5_IDR_1_40",0.38851143221147
"Q9P2Y5_IDR_467_612",0.61148856778853
"Q9UBF8_IDR_242_318",0.271320066743411
"Q9UBF8_IDR_410_526",0.247391402285769
"Q9UBF8_IDR_61_125",0.251343684177098
"Q9UBG3_IDR_92_479",1
"Q9UBG7_IDR_1_47",1
"Q9UBH6_IDR_635_696",0.506854452569914
"Q9UBH6_IDR_76_123",0.493145547430086
"Q9UBI4_IDR_1_47",0.517231452289471
"Q9UBI4_IDR_248_287",0.48276854771053
"Q9UBI9_IDR_1_90",0.546208169608566
"Q9UBI9_IDR_195_303",0.453791830391434
"Q9UBJ2_IDR_46_76",1
"Q9UBK2_IDR_101_672",0.491531175923223
"Q9UBK2_IDR_1_57",0.508468824076777
"Q9UBK5_IDR_1_41",1
"Q9UBL0_IDR_1_139",0.271567234474992
"Q9UBL0_IDR_241_633",0.231894013224594
"Q9UBL0_IDR_643_683",0.25479105959423
"Q9UBL0_IDR_689_812",0.241747692706185
"Q9UBL3_IDR_1_98",0.501895524575201
"Q9UBS0_IDR_401_482",0.595909449872645
"Q9UBS3_IDR_89_223",1
"Q9UBS5_IDR_906_953",1
"Q9UBS8_IDR_149_184",1
"Q9UBS9_IDR_31_308",0.299447095741938
"Q9UBS9_IDR_458_1224",0.700552904258062
"Q9UBT2_IDR_201_232",0.496022168324488
"Q9UBT2_IDR_549_636",0.503977831675512
"Q9UBT3_IDR_1_143",1
"Q9UBT6_IDR_535_618",0.321450415148217
"Q9UBT6_IDR_651_772",0.356025393715793
"Q9UBT6_IDR_813_861",0.32252419113599
"Q9UBT7_IDR_538_580",1
"Q9UBU2_IDR_1_72",1
"Q9UBU3_IDR_22_69",1
"Q9UBU6_IDR_1_109",0.495749513955248
"Q9UBU7_IDR_1_42",0.206955858405983
"Q9UBU6_IDR_182_238",0.504250486044752
"Q9UBU7_IDR_97_138",0.194968456890466
"Q9UBZ9_IDR_146_344",0.245059172967555
"Q9UBZ9_IDR_827_942",0.238343091263369
"Q9UBZ9_IDR_944_1151",0.516597735769076
"Q9UC06_IDR_1_139",1
"Q9UC07_IDR_68_161",1
"Q9UD57_IDR_1_182",0.454412011576782
"Q9UD57_IDR_184_260",0.545587988423218
"Q9UD71_IDR_1_204",1
"Q9UDT6_IDR_150_216",0.313744862234189
"Q9UDT6_IDR_1_73",0.32636018168424
"Q9UDT6_IDR_957_1046",0.359894956081571
"Q9UDV6_IDR_1_33",0.529287003736791
"Q9UDV6_IDR_186_315",0.470712996263209
"Q9UDV7_IDR_241_516",1
"Q9UDY2_IDR_128_303",0.361105277124195
"Q9UDY2_IDR_386_504",0.345147323532553
"Q9UDY2_IDR_891_1184",0.293747399343252
"Q9UDY4_IDR_116_156",1
"Q9UDY8_IDR_724_824",1
"Q9UFB7_IDR_687_747",0.299063057009584
"Q9UFC0_IDR_203_266",1
"Q9UFD9_IDR_1_197",0.186283659969283
"Q9UFD9_IDR_1199_1449",0.187390703126851
"Q9UFN0_IDR_1_31",1
"Q9UFD9_IDR_208_381",0.201495807897538
"Q9UFD9_IDR_534_571",0.21158044635425
"Q9UFD9_IDR_685_828",0.213249382652079
"Q9UFE4_IDR_864_941",1
"Q9UFP1_IDR_1_228",1
"Q9UG56_IDR_1_59",1
"Q9UG63_IDR_1_65",1
"Q9UGH3_IDR_1_86",1
"Q9UGI0_IDR_109_150",0.331188497266383
"Q9UGI0_IDR_174_244",0.319660291058794
"Q9UGI0_IDR_40_85",0.349151211674823
"Q9UGI6_IDR_1_220",0.297379022680612
"Q9UGI6_IDR_222_267",0.37225751337425
"Q9UGI6_IDR_694_731",0.330363463945137
"Q9UGI9_IDR_1_178",1
"Q9UGR2_IDR_304_411",0.484441213948272
"Q9UGU0_IDR_1_1628",0.346392552501313
"Q9UGU0_IDR_1655_1695",0.34173447543306
"Q9UGU0_IDR_1710_1841",0.311872972065627
"Q9UGU5_IDR_1_413",0.40660939426323
"Q9UGU5_IDR_448_518",0.59339060573677
"Q9UGV2_IDR_319_370",1
"Q9UGY1_IDR_114_213",1
"Q9UH03_IDR_1_37",1
"Q9UH36_IDR_18_58",1
"Q9UH62_IDR_29_114",1
"Q9UH65_IDR_316_349",1
"Q9UH73_IDR_404_591",1
"Q9UH90_IDR_148_287",1
"Q9UH92_IDR_1_138",1
"Q9UH99_IDR_1_180",0.560349013731919
"Q9UH99_IDR_207_329",0.439650986268081
"Q9UHA3_IDR_129_163",1
"Q9UHB6_IDR_1_378",0.635019906391049
"Q9UHB6_IDR_449_731",0.364980093608951
"Q9UHB7_IDR_1_925",0.600992594840041
"Q9UHB7_IDR_1036_1082",0.399007405159959
"Q9UHB9_IDR_1_55",1
"Q9UHC1_IDR_358_602",0.45587682812481
"Q9UHC1_IDR_614_1038",0.54412317187519
"Q9UHC3_IDR_475_517",1
"Q9UHC6_IDR_1221_1270",0.49175167232228
"Q9UHC6_IDR_1290_1331",0.50824832767772
"Q9UHC7_IDR_109_173",0.327336359054026
"Q9UHC7_IDR_1_57",0.328691664225573
"Q9UHC7_IDR_176_213",0.343971976720401
"Q9UHD1_IDR_66_148",1
"Q9UHD8_IDR_1_271",1
"Q9UHD9_IDR_105_574",1
"Q9UHF4_IDR_319_398",0.52210229621752
"Q9UHF4_IDR_409_441",0.47789770378248
"Q9UHF5_IDR_1_47",1
"Q9UHF7_IDR_1_213",0.245174074413011
"Q9UHF7_IDR_461_516",0.25055889799653
"Q9UHF7_IDR_566_613",0.272442225436266
"Q9UHL9_IDR_430_561",0.234469697372778
"Q9UHL9_IDR_649_705",0.260256140966397
"Q9UHL9_IDR_887_934",0.268545182536742
"Q9UHM6_IDR_375_478",1
"Q9UHN1_IDR_24_64",1
"Q9UHN6_IDR_38_103",1
"Q9UHP3_IDR_462_535",0.306200290337444
"Q9UHP3_IDR_59_91",0.348600168785095
"Q9UHP3_IDR_709_799",0.345199540877461
"Q9UHP7_IDR_1_68",1
"Q9UHP9_IDR_1_88",1
"Q9UHQ1_IDR_1_40",1
"Q9UHQ7_IDR_1_52",1
"Q9UHQ9_IDR_1_31",1
"Q9UHR4_IDR_245_357",0.515523457758373
"Q9UHR4_IDR_374_494",0.484476542241627
"Q9UHR5_IDR_1_106",0.479839045761721
"Q9UHR5_IDR_209_295",0.520160954238279
"Q9UHR6_IDR_134_191",1
"Q9UHV2_IDR_1_36",0.499696528019183
"Q9UI33_IDR_1754_1791",0.178163860486267
"Q9UI33_IDR_921_994",0.193178146783015
"Q9UI36_IDR_1_182",0.334060518951287
"Q9UI36_IDR_281_605",0.292963113011884
"Q9UI36_IDR_675_750",0.372976368036829
"Q9UI38_IDR_1_101",1
"Q9UI46_IDR_114_202",0.326958959931271
"Q9UI46_IDR_1_39",0.31461353155995
"Q9UI46_IDR_237_285",0.358427508508779
"Q9UI47_IDR_631_662",1
"Q9UIB8_IDR_221_314",1
"Q9UID3_IDR_635_671",1
"Q9UID6_IDR_1_138",1
"Q9UIF7_IDR_1_80",1
"Q9UIF8_IDR_1251_1348",0.157779427595768
"Q9UIF8_IDR_1403_1701",0.129659252753509
"Q9UIF8_IDR_1_739",0.139379924803403
"Q9UIF8_IDR_848_886",0.132459965231598
"Q9UIF8_IDR_957_1015",0.127193923040272
"Q9UII2_IDR_1_54",1
"Q9UII5_IDR_1_75",1
"Q9UIJ5_IDR_299_367",1
"Q9UIK4_IDR_335_370",1
"Q9UIL4_IDR_212_256",1
"Q9UIL8_IDR_167_211",1
"Q9UIM3_IDR_1_87",1
"Q9UIQ6_IDR_1_150",1
"Q9UIS9_IDR_73_567",1
"Q9UIU6_IDR_1_103",0.359646709352404
"Q9UIU6_IDR_197_237",0.346693481954031
"Q9UIU6_IDR_273_781",0.293659808693565
"Q9UIW0_IDR_1_107",0.550054972047089
"Q9UIW0_IDR_152_183",0.449945027952911
"Q9UIW2_IDR_1_38",1
"Q9UIX4_IDR_1_60",1
"Q9UJ04_IDR_1_201",1
"Q9UJF2_IDR_616_1011",0.399979211213451
"Q9UJG1_IDR_122_157",1
"Q9UJJ7_IDR_258_292",1
"Q9UJJ9_IDR_1_56",0.497937977605847
"Q9UJJ9_IDR_269_305",0.502062022394153
"Q9UJK0_IDR_1_53",0.492262861959596
"Q9UJK0_IDR_226_302",0.507737138040404
"Q9UJL9_IDR_128_275",0.506725727005585
"Q9UJL9_IDR_26_64",0.493274272994415
"Q9UJM3_IDR_1_173",0.363585217307921
"Q9UJM3_IDR_175_373",0.290733042750015
"Q9UJM3_IDR_416_462",0.345681739942064
"Q9UJN7_IDR_1_135",1
"Q9UJQ4_IDR_104_1053",0.461532272832882
"Q9UJQ4_IDR_1_101",0.538467727167118
"Q9UJT2_IDR_1_366",0.347680633611759
"Q9UJT2_IDR_368_491",0.345857905643541
"Q9UJT2_IDR_518_592",0.3064614607447
"Q9UJT9_IDR_1_112",1
"Q9UK05_IDR_279_324",0.538559540754872
"Q9UK10_IDR_51_156",1
"Q9UK13_IDR_82_171",1
"Q9UK17_IDR_413_606",1
"Q9UK22_IDR_1_44",1
"Q9UK28_IDR_195_296",1
"Q9UK32_IDR_1_48",1
"Q9UKD1_IDR_177_234",0.30235046811098
"Q9UKD1_IDR_315_423",0.367940621125084
"Q9UKD1_IDR_43_85",0.329708910763936
"Q9UKE5_IDR_308_1019",1
"Q9UKF2_IDR_710_790",1
"Q9UKF5_IDR_156_188",0.516335606731328
"Q9UKF5_IDR_699_820",0.483664393268672
"Q9UKF7_IDR_250_332",1
"Q9UKG1_IDR_380_446",0.50631379459512
"Q9UKG1_IDR_464_496",0.49368620540488
"Q9UKP3_IDR_307_347",0.524981450974487
"Q9UKP3_IDR_65_113",0.475018549025513
"Q9UKP4_IDR_1270_1320",0.23857989767683
"Q9UKP4_IDR_1_38",0.248754565954798
"Q9UKP4_IDR_188_237",0.265960616836728
"Q9UKP4_IDR_999_1261",0.246704919531643
"Q9UKP5_IDR_196_245",1
"Q9UKP6_IDR_1_44",0.523721489821359
"Q9UKP6_IDR_331_389",0.476278510178641
"Q9UKQ2_IDR_690_775",1
"Q9UL03_IDR_566_801",1
"Q9UL12_IDR_1_59",1
"Q9UL15_IDR_257_362",1
"Q9UL16_IDR_1_78",1
"Q9UL17_IDR_1_32",0.481400920270251
"Q9UL17_IDR_317_520",0.518599079729749
"Q9UL25_IDR_187_225",1
"Q9UL36_IDR_409_451",0.321627299749164
"Q9UL36_IDR_764_808",0.309191779166661
"Q9UL36_IDR_814_916",0.369180921084175
"Q9ULD2_IDR_1237_1270",0.186120183316114
"Q9ULD4_IDR_392_470",0.275978050530943
"Q9ULD4_IDR_68_110",0.390921065387593
"Q9ULD4_IDR_757_1062",0.333100884081464
"Q9ULD5_IDR_1_194",0.52546343231199
"Q9ULD5_IDR_336_544",0.47453656768801
"Q9ULD6_IDR_1_50",0.283664673201165
"Q9ULD6_IDR_665_774",0.434719117561922
"Q9ULD6_IDR_75_150",0.281616209236913
"Q9ULD8_IDR_135_194",0.500377745988809
"Q9ULI2_IDR_310_365",1
"Q9ULI3_IDR_1_990",1
"Q9ULI4_IDR_1077_1729",0.259563853844185
"Q9ULI4_IDR_1_334",0.274020031389042
"Q9ULI4_IDR_724_790",0.239437289729312
"Q9ULI4_IDR_795_1018",0.226978825037461
"Q9ULJ1_IDR_1_54",1
"Q9ULJ3_IDR_155_854",0.379867516248563
"Q9ULJ3_IDR_866_907",0.329238547105764
"Q9ULJ3_IDR_947_1012",0.290893936645672
"Q9ULL1_IDR_1286_1346",0.141324722234043
"Q9ULL4_IDR_1_38",1
"Q9ULL5_IDR_1_1860",1
"Q9ULL8_IDR_91_1275",1
"Q9ULM0_IDR_1331_1364",0.330425363775157
"Q9ULM0_IDR_137_571",0.30343925719023
"Q9ULM0_IDR_28_93",0.366135379034613
"Q9ULM3_IDR_117_199",0.472889400895583
"Q9ULM3_IDR_335_1139",0.527110599104418
"Q9ULN7_IDR_111_635",1
"Q9ULP0_IDR_294_343",1
"Q9ULQ0_IDR_1_45",0.506153051232292
"Q9ULQ0_IDR_301_432",0.493846948767708
"Q9ULQ1_IDR_1_66",0.506739681237515
"Q9ULQ1_IDR_783_816",0.493260318762485
"Q9ULR0_IDR_191_241",1
"Q9ULR3_IDR_106_138",0.401856041344073
"Q9ULR3_IDR_1_35",0.299207734138059
"Q9ULV4_IDR_396_438",1
"Q9ULV5_IDR_152_184",0.458738564851665
"Q9ULV5_IDR_197_492",0.541261435148335
"Q9ULV8_IDR_406_474",1
"Q9ULW0_IDR_38_745",1
"Q9ULW2_IDR_149_191",0.484711543531018
"Q9ULW2_IDR_540_581",0.515288456468982
"Q9ULW3_IDR_1_41",0.435014879677293
"Q9ULW3_IDR_191_245",0.564985120322707
"Q9ULW5_IDR_1_56",1
"Q9ULW6_IDR_163_237",0.527444104398523
"Q9ULW6_IDR_1_94",0.472555895601477
"Q9ULX3_IDR_104_204",0.516630331070579
"Q9ULX3_IDR_376_412",0.483369668929421
"Q9ULX5_IDR_17_50",0.483173036161015
"Q9ULX5_IDR_97_129",0.516826963838985
"Q9ULX6_IDR_1_383",0.320539548514581
"Q9ULX6_IDR_427_476",0.353313872389447
"Q9ULX6_IDR_545_646",0.326146579095972
"Q9ULY5_IDR_1_56",1
"Q9UMD9_IDR_1_155",0.33071345846852
"Q9UMD9_IDR_374_463",0.352523709802525
"Q9UMD9_IDR_471_1497",0.316762831728955
"Q9UMN6_IDR_1_1166",0.583524429205374
"Q9UMN6_IDR_1810_2409",0.416475570794626
"Q9UMQ3_IDR_1_181",0.564956456429196
"Q9UMQ3_IDR_183_279",0.435043543570804
"Q9UMQ6_IDR_1_58",1
"Q9UMR2_IDR_1_59",1
"Q9UNA0_IDR_1_76",0.492618066193034
"Q9UNA0_IDR_200_255",0.507381933806966
"Q9UNA1_IDR_573_759",1
"Q9UNA4_IDR_1_50",0.461238075254828
"Q9UNA4_IDR_442_700",0.538761924745172
"Q9UNE0_IDR_1_70",0.480702957701256
"Q9UNE0_IDR_91_333",0.519297042298744
"Q9UNE2_IDR_161_315",1
"Q9UP95_IDR_91_128",0.316069497798553
"Q9UP95_IDR_941_1017",0.329744619684192
"Q9UPA5_IDR_1_3926",1
"Q9UPC5_IDR_1_45",0.504504131804637
"Q9UPC5_IDR_346_381",0.495495868195363
"Q9UPE1_IDR_1_57",0.482147650824242
"Q9UPE1_IDR_240_401",0.517852349175758
"Q9UPG8_IDR_1_67",0.529705453096204
"Q9UPG8_IDR_225_496",0.470294546903796
"Q9UPI3_IDR_1_74",0.497726535508823
"Q9UPR6_IDR_12_446",0.294242382390059
"Q9UPR6_IDR_542_588",0.327785712124051
"Q9UPR6_IDR_904_939",0.37797190548589
"Q9UPS6_IDR_1767_1805",0.28663283828766
"Q9UPS6_IDR_199_742",0.251520617458867
"Q9UPS6_IDR_904_1667",0.461846544253473
"Q9UPS8_IDR_1_35",0.282429457477728
"Q9UPS8_IDR_201_707",0.429787913269339
"Q9UPS8_IDR_835_917",0.287782629252933
"Q9UPT5_IDR_210_323",1
"Q9UPW0_IDR_519_611",0.321540324815833
"Q9UPW5_IDR_1149_1226",0.499843203974083
"Q9UPW5_IDR_349_617",0.500156796025917
"Q9UPW6_IDR_1_55",0.223258866886697
"Q9UPW6_IDR_187_223",0.211304248023569
"Q9UPW6_IDR_231_537",0.173018547314425
"Q9UPW6_IDR_550_618",0.213868640659066
"Q9UPW6_IDR_666_733",0.178549697116243
"Q9UPW8_IDR_150_448",1
"Q9UPX0_IDR_750_1349",1
"Q9UQ16_IDR_498_594",0.345584574405003
"Q9UQ16_IDR_598_651",0.326847468509789
"Q9UQ16_IDR_749_869",0.327567957085208
"Q9UQ35_IDR_1_2752",1
"Q9UQ53_IDR_1_32",1
"Q9UQ80_IDR_361_394",1
"Q9UQ84_IDR_339_785",1
"Q9UQ88_IDR_1_407",1
"Q9UQ90_IDR_1_159",0.491546324337948
"Q9UQB3_IDR_1_543",0.352217420665193
"Q9UQ90_IDR_765_795",0.508453675662052
"Q9UQB3_IDR_1040_1155",0.350151351185855
"Q9UQB3_IDR_784_827",0.297631228148952
"Q9UQB8_IDR_128_196",0.261897494838597
"Q9UQB8_IDR_249_395",0.225476812309048
"Q9UQB8_IDR_433_517",0.243383395002983
"Q9UQB8_IDR_522_552",0.269242297849372
"Q9UQB9_IDR_1_34",1
"Q9UQC2_IDR_120_640",1
"Q9UQD0_IDR_31_62",0.243054215238678
"Q9Y210_IDR_792_850",0.510949057008171
"Q9Y215_IDR_56_348",1
"Q9Y216_IDR_547_660",1
"Q9Y217_IDR_540_601",1
"Q9Y219_IDR_1107_1214",1
"Q9Y222_IDR_1_130",0.252525315504102
